;grid;on_wind;hydrogen_storage;Curtailment
3012;0.0;0.0;190.27;0.0
3013;0.0;0.0;190.34;0.0
3014;0.0;0.0;190.59;0.0
3015;0.0;0.0;191.43;0.0
3016;0.0;0.0;193.32;0.0
3017;0.0;0.0;195.82;0.0
3018;0.0;0.0;198.36;0.0
3019;6.92;18.14;189.72;18.14
3020;6.92;17.55;189.72;17.55
3021;6.92;16.65;189.72;16.65
3022;6.92;16.23;189.72;16.23
3023;6.92;15.93;189.72;15.93
3024;6.92;0.0;198.19;0.0
3025;6.92;0.0;198.31;0.0
3026;0.0;0.0;202.07;0.0
3027;6.92;0.0;198.63;0.0
3028;0.0;0.0;201.95;0.0
3029;0.29;0.0;199.81;0.0
3030;2.92;0.0;199.81;0.0
3031;6.92;0.0;197.52;0.0
3032;6.92;0.0;197.61;0.0
3033;3.1;0.0;199.81;0.0
3034;6.92;0.0;197.52;0.0
3035;6.92;0.0;197.05;0.0
3036;6.92;0.0;196.52;0.0
3037;6.92;0.0;196.27;0.0
3038;0.23;0.0;199.81;0.0
3039;6.92;0.0;196.49;0.0
3040;0.23;0.0;199.81;0.0
3041;0.0;0.0;199.77;0.0
3042;1.31;0.0;199.81;0.0
3043;2.32;0.0;203.14;0.0
3044;0.29;0.0;203.14;0.0
3045;0.0;0.0;202.42;0.0
3046;0.0;0.0;202.2;0.0
3047;6.92;0.0;198.53;0.0
3048;0.0;0.0;202.07;0.0
3049;0.0;0.0;201.54;0.0
3050;0.0;0.0;200.79;0.0
3051;0.0;0.0;200.22;0.0
3052;0.0;0.0;199.5;0.0
3053;6.92;0.0;192.41;0.0
3054;0.0;0.0;195.95;0.0
3055;0.0;0.0;195.89;0.0
3056;0.0;0.0;196.04;0.0
3057;0.0;0.0;196.2;0.0
3058;6.92;0.0;192.41;0.0
3059;0.0;0.0;195.7;0.0
3060;0.0;0.0;195.64;0.0
3061;6.92;0.0;192.03;0.0
3062;6.92;0.0;192.03;0.0
3063;6.92;0.0;192.31;0.0
3064;0.0;0.0;196.33;0.0
3065;0.0;0.0;196.42;0.0
3066;0.0;0.0;198.55;0.0
3067;3.81;0.0;203.14;0.0
3068;5.31;0.0;203.14;0.0
3069;3.99;0.0;203.14;0.0
3070;2.32;0.0;203.14;0.0
3071;0.95;0.0;203.14;0.0
3072;0.11;0.0;203.14;0.0
3073;0.0;0.0;202.76;0.0
3074;6.92;0.0;198.66;0.0
3075;0.0;0.0;202.17;0.0
3076;0.0;0.0;201.16;0.0
3077;0.0;0.0;195.23;0.0
3078;0.0;0.0;193.91;0.0
3079;0.0;0.0;195.42;0.0
3080;0.0;0.0;197.27;0.0
3081;0.0;0.0;198.77;0.0
3082;1.61;0.0;199.81;0.0
3083;3.99;0.0;199.81;0.0
3084;3.81;0.0;199.81;0.0
3085;6.92;0.0;197.3;0.0
3086;0.65;0.0;199.81;0.0
3087;0.0;0.0;198.9;0.0
3088;0.0;0.0;197.39;0.0
3089;0.0;0.0;197.45;0.0
3090;0.0;0.0;198.33;0.0
3091;0.0;0.0;202.76;0.0
3092;5.23;0.0;199.45;0.0
3093;0.0;0.0;200.91;0.0
3094;0.0;0.0;199.35;0.0
3095;6.92;0.0;194.27;0.0
3096;0.0;0.0;196.81;0.0
3097;0.0;0.0;196.15;0.0
3098;0.0;0.0;196.15;0.0
3099;0.0;0.0;197.06;0.0
3100;0.0;0.0;197.21;0.0
3101;0.0;0.0;193.88;0.0
3102;0.0;0.0;194.1;0.0
3103;0.0;0.0;194.73;0.0
3104;0.0;0.0;194.91;0.0
3105;0.0;0.0;194.82;0.0
3106;0.0;0.0;194.7;0.0
3107;0.0;0.0;194.54;0.0
3108;0.0;0.0;194.29;0.0
3109;0.0;0.0;193.94;0.0
3110;0.0;0.0;193.5;0.0
3111;0.0;0.0;192.85;0.0
3112;0.0;0.0;192.03;0.0
3113;0.0;0.0;191.43;0.0
3114;0.0;0.0;191.15;0.0
3115;0.0;0.0;194.36;0.0
3116;0.0;0.0;194.42;0.0
3117;0.0;0.0;194.61;0.0
3118;0.0;0.0;194.86;0.0
3119;0.0;0.0;195.18;0.0
3120;0.0;0.0;195.36;0.0
3121;0.0;0.0;195.46;0.0
3122;0.0;0.0;195.39;0.0
3123;0.0;0.0;195.21;0.0
3124;0.0;0.0;194.96;0.0
3125;0.0;0.0;191.28;0.0
3126;0.0;0.0;191.03;0.0
3127;0.0;0.0;191.12;0.0
3128;0.0;0.0;191.43;0.0
3129;0.0;0.0;191.72;0.0
3130;0.0;0.0;191.84;0.0
3131;0.0;0.0;191.94;0.0
3132;0.0;0.0;192.12;0.0
3133;0.0;0.0;192.31;0.0
3134;0.0;0.0;192.41;0.0
3135;0.0;0.0;192.85;0.0
3136;0.0;0.0;193.19;0.0
3137;0.0;0.0;193.22;0.0
3138;0.0;0.0;193.28;0.0
3139;0.0;0.0;196.93;0.0
3140;0.0;0.0;197.34;0.0
3141;0.0;0.0;198.19;0.0
3142;0.0;0.0;198.94;0.0
3143;0.0;0.0;199.66;0.0
3144;0.0;0.0;199.94;0.0
3145;0.0;0.0;199.91;0.0
3146;0.0;0.0;199.91;0.0
3147;0.0;0.0;199.85;0.0
3148;0.0;0.0;199.19;0.0
3149;0.0;0.0;193.75;0.0
3150;0.0;0.0;192.5;0.0
3151;0.0;0.0;193.1;0.0
3152;0.0;0.0;194.66;0.0
3153;0.0;0.0;196.42;0.0
3154;0.0;0.0;198.3;0.0
3155;0.0;0.0;199.68;0.0
3156;0.83;0.0;199.81;0.0
3157;0.95;0.0;199.81;0.0
3158;0.95;0.0;199.81;0.0
3159;0.29;0.0;199.81;0.0
3160;0.0;0.0;198.65;0.0
3161;0.0;0.0;198.77;0.0
3162;1.19;0.0;199.81;0.0
3163;3.99;0.0;203.14;0.0
3164;4.23;0.0;203.14;0.0
3165;3.1;0.0;203.14;0.0
3166;1.31;0.0;203.14;0.0
3167;0.0;0.0;202.57;0.0
3168;0.0;0.0;201.16;0.0
3169;0.0;0.0;199.94;0.0
3170;0.0;0.0;199.03;0.0
3171;0.0;0.0;198.5;0.0
3172;0.0;0.0;197.71;0.0
3173;0.0;0.0;192.85;0.0
3174;0.0;0.0;192.59;0.0
3175;0.0;0.0;193.41;0.0
3176;0.0;0.0;195.2;0.0
3177;0.0;0.0;196.11;0.0
3178;0.0;0.0;196.04;0.0
3179;0.0;0.0;195.67;0.0
3180;0.0;0.0;195.42;0.0
3181;0.0;0.0;195.39;0.0
3182;0.0;0.0;195.54;0.0
3183;0.0;0.0;195.64;0.0
3184;0.0;0.0;195.45;0.0
3185;0.0;0.0;195.6;0.0
3186;0.0;0.0;196.64;0.0
3187;6.92;13.49;189.72;13.49
3188;6.92;12.17;189.72;12.17
3189;6.92;10.38;189.72;10.38
3190;6.92;8.83;189.72;8.83
3191;6.92;7.82;189.72;7.82
3192;0.0;0.0;197.03;0.0
3193;0.0;0.0;196.71;0.0
3194;0.0;0.0;196.68;0.0
3195;0.0;0.0;196.96;0.0
3196;0.0;0.0;197.21;0.0
3197;0.0;0.0;192.63;0.0
3198;0.0;0.0;191.56;0.0
3199;0.0;0.0;193.66;0.0
3200;0.0;0.0;193.69;0.0
3201;0.0;0.0;192.97;0.0
3202;0.0;0.0;192.25;0.0
3203;0.0;0.0;191.87;0.0
3204;0.0;0.0;191.84;0.0
3205;0.0;0.0;192.0;0.0
3206;0.0;0.0;192.09;0.0
3207;0.0;0.0;192.0;0.0
3208;0.0;0.0;191.9;0.0
3209;0.0;0.0;191.75;0.0
3210;0.0;0.0;191.72;0.0
3211;0.0;0.0;194.96;0.0
3212;0.0;0.0;194.67;0.0
3213;0.0;0.0;194.3;0.0
3214;0.0;0.0;193.95;0.0
3215;0.0;0.0;193.7;0.0
3216;0.0;0.0;193.54;0.0
3217;0.0;0.0;193.48;0.0
3218;0.0;0.0;193.7;0.0
3219;0.0;0.0;194.27;0.0
3220;0.0;0.0;195.18;0.0
3221;0.0;0.0;191.94;0.0
3222;0.0;0.0;192.0;0.0
3223;0.0;0.0;192.88;0.0
3224;0.0;0.0;193.69;0.0
3225;0.0;0.0;194.44;0.0
3226;0.0;0.0;195.64;0.0
3227;0.0;0.0;197.02;0.0
3228;0.0;0.0;198.14;0.0
3229;0.0;0.0;198.9;0.0
3230;0.0;0.0;199.68;0.0
3231;1.85;0.0;199.81;0.0
3232;3.1;0.0;199.81;0.0
3233;2.92;0.0;199.81;0.0
3234;2.2;0.0;199.81;0.0
3235;6.92;0.0;200.48;0.0
3236;1.19;0.0;203.14;0.0
3237;0.0;0.0;203.11;0.0
3238;0.0;0.0;202.61;0.0
3239;0.0;0.0;202.32;0.0
3240;0.0;0.0;202.1;0.0
3241;0.0;0.0;201.88;0.0
3242;0.0;0.0;202.36;0.0
3243;0.0;0.0;202.64;0.0
3244;0.0;0.0;201.73;0.0
3245;6.92;0.0;195.95;0.0
3246;3.28;0.0;199.81;0.0
3247;2.86;0.0;199.81;0.0
3248;3.46;0.0;199.81;0.0
3249;6.92;0.0;198.96;0.0
3250;6.92;0.18;199.81;0.18
3251;6.92;0.84;199.81;0.84
3252;6.92;0.6;199.81;0.6
3253;6.92;0.0;199.81;0.0
3254;6.92;0.0;199.18;0.0
3255;4.59;0.0;199.81;0.0
3256;4.05;0.0;199.81;0.0
3257;6.92;0.0;197.43;0.0
3258;0.0;0.0;199.24;0.0
3259;0.0;0.0;201.79;0.0
3260;0.0;0.0;202.07;0.0
3261;0.0;0.0;202.67;0.0
3262;0.0;0.0;202.76;0.0
3263;6.92;0.0;199.1;0.0
3264;0.0;0.0;202.57;0.0
3265;0.0;0.0;201.82;0.0
3266;0.0;0.0;201.88;0.0
3267;0.0;0.0;201.76;0.0
3268;0.0;0.0;200.44;0.0
3269;0.0;0.0;196.39;0.0
3270;6.92;0.0;194.98;0.0
3271;0.0;0.0;197.96;0.0
3272;0.0;0.0;197.55;0.0
3273;0.0;0.0;197.33;0.0
3274;0.0;0.0;197.24;0.0
3275;0.0;0.0;197.33;0.0
3276;0.0;0.0;197.83;0.0
3277;0.0;0.0;198.3;0.0
3278;6.92;0.0;194.54;0.0
3279;0.0;0.0;197.49;0.0
3280;0.0;0.0;196.83;0.0
3281;0.0;0.0;196.33;0.0
3282;0.0;0.0;196.2;0.0
3283;0.0;0.0;200.47;0.0
3284;0.0;0.0;200.25;0.0
3285;0.0;0.0;199.13;0.0
3286;0.0;0.0;197.97;0.0
3287;0.0;0.0;196.96;0.0
3288;0.0;0.0;196.15;0.0
3289;0.0;0.0;195.55;0.0
3290;0.0;0.0;195.18;0.0
3291;0.0;0.0;194.86;0.0
3292;0.0;0.0;194.67;0.0
3293;0.0;0.0;190.84;0.0
3294;0.0;0.0;191.0;0.0
3295;0.0;0.0;190.71;0.0
3296;0.0;0.0;190.65;0.0
3297;0.0;0.0;190.81;0.0
3298;0.0;0.0;191.12;0.0
3299;0.0;0.0;191.47;0.0
3300;0.0;0.0;191.87;0.0
3301;0.0;0.0;192.31;0.0
3302;0.0;0.0;192.85;0.0
3303;0.0;0.0;193.47;0.0
3304;0.0;0.0;194.01;0.0
3305;0.0;0.0;194.19;0.0
3306;0.0;0.0;195.1;0.0
3307;3.74;0.0;197.7;0.0
3308;0.0;0.0;199.88;0.0
3309;0.0;0.0;199.6;0.0
3310;0.0;0.0;199.03;0.0
3311;0.0;0.0;198.78;0.0
3312;0.0;0.0;198.84;0.0
3313;0.0;0.0;198.97;0.0
3314;0.0;0.0;199.0;0.0
3315;0.0;0.0;198.78;0.0
3316;0.0;0.0;197.56;0.0
3317;0.0;0.0;192.19;0.0
3318;0.0;0.0;192.31;0.0
3319;0.0;0.0;193.19;0.0
3320;0.0;0.0;193.97;0.0
3321;0.0;0.0;194.51;0.0
3322;0.0;0.0;194.88;0.0
3323;0.0;0.0;195.29;0.0
3324;0.0;0.0;195.79;0.0
3325;0.0;0.0;196.26;0.0
3326;0.0;0.0;196.86;0.0
3327;0.0;0.0;197.55;0.0
3328;0.0;0.0;197.71;0.0
3329;0.0;0.0;197.83;0.0
3330;0.35;0.0;199.81;0.0
3331;4.95;0.0;203.14;0.0
3332;6.02;0.0;203.14;0.0
3333;5.37;0.0;203.14;0.0
3334;3.99;0.0;203.14;0.0
3335;2.38;0.0;203.14;0.0
3336;1.13;0.0;203.14;0.0
3337;0.0;0.0;202.83;0.0
3338;0.0;0.0;202.1;0.0
3339;0.0;0.0;201.82;0.0
3340;0.0;0.0;200.04;0.0
3341;0.0;0.0;195.01;0.0
3342;0.53;0.0;199.81;0.0
3343;6.92;1.19;199.81;1.19
3344;6.92;2.33;199.81;2.33
3345;6.92;0.06;199.81;0.06
3346;4.35;0.0;199.81;0.0
3347;2.2;0.0;199.81;0.0
3348;1.01;0.0;199.81;0.0
3349;0.53;0.0;199.81;0.0
3350;0.41;0.0;199.81;0.0
3351;0.41;0.0;199.81;0.0
3352;0.53;0.0;199.81;0.0
3353;0.0;0.0;199.71;0.0
3354;0.47;0.0;199.81;0.0
3355;6.92;20.77;189.72;20.77
3356;6.92;20.47;189.72;20.47
3357;6.92;18.08;189.72;18.08
3358;6.92;18.56;189.72;18.56
3359;6.92;15.76;189.72;15.76
3360;0.0;0.0;200.85;0.0
3361;0.0;0.0;200.16;0.0
3362;0.0;0.0;199.97;0.0
3363;0.0;0.0;199.75;0.0
3364;0.0;0.0;198.62;0.0
3365;0.0;0.0;193.88;0.0
3366;0.0;0.0;193.82;0.0
3367;0.0;0.0;194.01;0.0
3368;0.0;0.0;194.13;0.0
3369;0.0;0.0;194.41;0.0
3370;0.0;0.0;195.04;0.0
3371;0.0;0.0;195.86;0.0
3372;0.0;0.0;196.92;0.0
3373;0.0;0.0;198.02;0.0
3374;0.0;0.0;198.58;0.0
3375;0.0;0.0;197.64;0.0
3376;0.0;0.0;197.27;0.0
3377;0.0;0.0;199.34;0.0
3378;4.41;0.0;199.81;0.0
3379;6.92;0.18;203.14;0.18
3380;6.56;0.0;203.14;0.0
3381;5.67;0.0;203.14;0.0
3382;5.37;0.0;203.14;0.0
3383;3.99;0.0;203.14;0.0
3384;2.62;0.0;203.14;0.0
3385;0.89;0.0;203.14;0.0
3386;0.0;0.0;202.07;0.0
3387;0.0;0.0;200.6;0.0
3388;0.0;0.0;199.16;0.0
3389;0.0;0.0;193.88;0.0
3390;0.0;0.0;192.91;0.0
3391;0.0;0.0;193.0;0.0
3392;0.0;0.0;193.63;0.0
3393;0.0;0.0;193.57;0.0
3394;0.0;0.0;193.22;0.0
3395;0.0;0.0;192.59;0.0
3396;0.0;0.0;191.72;0.0
3397;0.0;0.0;190.96;0.0
3398;0.0;0.0;190.53;0.0
3399;0.0;0.0;190.43;0.0
3400;0.0;0.0;190.62;0.0
3401;0.0;0.0;191.03;0.0
3402;0.0;0.0;191.97;0.0
3403;0.0;0.0;197.09;0.0
3404;0.0;0.0;199.09;0.0
3405;0.0;0.0;199.97;0.0
3406;0.0;0.0;200.04;0.0
3407;0.0;0.0;200.19;0.0
3408;0.0;0.0;200.98;0.0
3409;0.0;0.0;201.45;0.0
3410;0.0;0.0;201.82;0.0
3411;0.0;0.0;203.01;0.0
3412;3.28;0.0;203.14;0.0
3413;6.92;0.36;199.81;0.36
3414;6.92;5.79;199.81;5.79
3415;6.92;10.32;199.81;10.32
3416;6.92;12.06;199.81;12.06
3417;6.92;11.7;199.81;11.7
3418;6.92;10.32;199.81;10.32
3419;6.92;9.67;199.81;9.67
3420;6.92;9.13;199.81;9.13
3421;6.92;7.82;199.81;7.82
3422;6.92;5.43;199.81;5.43
3423;6.92;3.7;199.81;3.7
3424;6.92;3.34;199.81;3.34
3425;6.92;1.85;199.81;1.85
3426;5.13;0.0;199.81;0.0
3427;2.56;0.0;203.14;0.0
3428;0.0;0.0;202.17;0.0
3429;0.0;0.0;201.48;0.0
3430;0.0;0.0;202.07;0.0
3431;0.0;0.0;202.32;0.0
3432;0.0;0.0;201.48;0.0
3433;0.0;0.0;200.44;0.0
3434;0.0;0.0;199.38;0.0
3435;0.0;0.0;198.75;0.0
3436;0.0;0.0;198.84;0.0
3437;0.0;0.0;196.04;0.0
3438;0.0;0.0;196.51;0.0
3439;0.0;0.0;195.89;0.0
3440;0.0;0.0;194.79;0.0
3441;0.0;0.0;193.79;0.0
3442;0.0;0.0;192.81;0.0
3443;0.0;0.0;192.22;0.0
3444;0.0;0.0;191.87;0.0
3445;0.0;0.0;191.72;0.0
3446;0.0;0.0;191.69;0.0
3447;0.0;0.0;191.69;0.0
3448;0.0;0.0;191.65;0.0
3449;0.0;0.0;191.72;0.0
3450;0.0;0.0;192.19;0.0
3451;0.0;0.0;196.65;0.0
3452;0.0;0.0;197.5;0.0
3453;0.0;0.0;197.53;0.0
3454;0.0;0.0;197.24;0.0
3455;0.0;0.0;196.9;0.0
3456;0.0;0.0;196.59;0.0
3457;0.0;0.0;196.59;0.0
3458;0.0;0.0;196.12;0.0
3459;0.0;0.0;195.39;0.0
3460;0.0;0.0;194.49;0.0
3461;0.0;0.0;190.68;0.0
3462;0.0;0.0;191.15;0.0
3463;0.0;0.0;191.15;0.0
3464;0.0;0.0;191.22;0.0
3465;0.0;0.0;191.59;0.0
3466;0.0;0.0;192.12;0.0
3467;0.0;0.0;192.59;0.0
3468;0.0;0.0;193.0;0.0
3469;0.0;0.0;193.5;0.0
3470;0.0;0.0;194.07;0.0
3471;0.0;0.0;194.54;0.0
3472;0.0;0.0;195.13;0.0
3473;0.0;0.0;195.79;0.0
3474;0.0;0.0;197.27;0.0
3475;0.0;0.0;203.11;0.0
3476;0.0;0.0;202.83;0.0
3477;0.0;0.0;201.13;0.0
3478;0.0;0.0;200.07;0.0
3479;0.0;0.0;199.47;0.0
3480;0.0;0.0;199.16;0.0
3481;0.0;0.0;198.75;0.0
3482;0.0;0.0;198.53;0.0
3483;0.0;0.0;199.03;0.0
3484;0.0;0.0;199.06;0.0
3485;0.0;0.0;196.39;0.0
3486;0.0;0.0;195.89;0.0
3487;0.0;0.0;194.95;0.0
3488;0.0;0.0;194.35;0.0
3489;0.0;0.0;194.01;0.0
3490;0.0;0.0;193.91;0.0
3491;0.0;0.0;194.1;0.0
3492;0.0;0.0;194.54;0.0
3493;0.0;0.0;195.2;0.0
3494;0.0;0.0;195.82;0.0
3495;0.0;0.0;196.36;0.0
3496;0.0;0.0;196.64;0.0
3497;0.0;0.0;196.76;0.0
3498;0.0;0.0;197.36;0.0
3499;0.0;0.0;202.42;0.0
3500;0.0;0.0;202.32;0.0
3501;0.0;0.0;200.88;0.0
3502;0.0;0.0;199.66;0.0
3503;0.0;0.0;198.59;0.0
3504;0.0;0.0;197.34;0.0
3505;0.0;0.0;196.05;0.0
3506;0.0;0.0;195.05;0.0
3507;0.0;0.0;194.33;0.0
3508;0.0;0.0;193.86;0.0
3509;0.0;0.0;190.34;0.0
3510;0.0;0.0;190.59;0.0
3511;0.0;0.0;190.81;0.0
3512;0.0;0.0;190.93;0.0
3513;0.0;0.0;191.18;0.0
3514;0.0;0.0;191.62;0.0
3515;0.0;0.0;192.12;0.0
3516;0.0;0.0;192.44;0.0
3517;0.0;0.0;192.53;0.0
3518;0.0;0.0;192.31;0.0
3519;0.0;0.0;191.97;0.0
3520;0.0;0.0;191.75;0.0
3521;0.0;0.0;191.84;0.0
3522;0.0;0.0;192.41;0.0
3523;6.92;6.27;189.72;6.27
3524;6.92;7.52;189.72;7.52
3525;6.92;7.94;189.72;7.94
3526;6.92;7.34;189.72;7.34
3527;6.92;5.97;189.72;5.97
3528;0.0;0.0;195.65;0.0
3529;0.0;0.0;194.89;0.0
3530;0.0;0.0;194.42;0.0
3531;0.0;0.0;194.02;0.0
3532;0.0;0.0;193.73;0.0
3533;0.0;0.0;190.15;0.0
3534;0.0;0.0;190.06;0.0
3535;0.0;0.0;190.49;0.0
3536;0.0;0.0;190.84;0.0
3537;0.0;0.0;191.06;0.0
3538;0.0;0.0;191.25;0.0
3539;0.0;0.0;191.34;0.0
3540;0.0;0.0;191.4;0.0
3541;0.0;0.0;191.5;0.0
3542;0.0;0.0;191.81;0.0
3543;0.0;0.0;192.69;0.0
3544;0.0;0.0;194.7;0.0
3545;0.0;0.0;198.08;0.0
3546;2.68;0.0;199.81;0.0
3547;4.71;0.0;203.14;0.0
3548;4.17;0.0;203.14;0.0
3549;1.49;0.0;203.14;0.0
3550;0.0;0.0;203.11;0.0
3551;0.0;0.0;203.11;0.0
3552;0.0;0.0;202.76;0.0
3553;0.0;0.0;201.73;0.0
3554;0.0;0.0;200.88;0.0
3555;0.0;0.0;200.07;0.0
3556;0.0;0.0;198.72;0.0
3557;0.0;0.0;194.98;0.0
3558;0.0;0.0;194.29;0.0
3559;0.0;0.0;193.35;0.0
3560;0.0;0.0;193.03;0.0
3561;0.0;0.0;193.1;0.0
3562;0.0;0.0;193.13;0.0
3563;0.0;0.0;193.38;0.0
3564;0.0;0.0;194.16;0.0
3565;0.0;0.0;194.88;0.0
3566;0.0;0.0;195.29;0.0
3567;0.0;0.0;196.01;0.0
3568;0.0;0.0;196.95;0.0
3569;0.0;0.0;197.14;0.0
3570;0.0;0.0;197.89;0.0
3571;0.06;0.0;203.14;0.0
3572;0.17;0.0;203.14;0.0
3573;0.0;0.0;202.07;0.0
3574;0.0;0.0;200.66;0.0
3575;0.0;0.0;199.94;0.0
3576;0.0;0.0;199.47;0.0
3577;0.0;0.0;198.62;0.0
3578;0.0;0.0;197.84;0.0
3579;0.0;0.0;197.37;0.0
3580;0.0;0.0;196.37;0.0
3581;0.0;0.0;192.75;0.0
3582;0.0;0.0;192.28;0.0
3583;0.0;0.0;192.12;0.0
3584;0.0;0.0;192.03;0.0
3585;0.0;0.0;192.19;0.0
3586;0.0;0.0;192.47;0.0
3587;0.0;0.0;192.75;0.0
3588;0.0;0.0;192.94;0.0
3589;0.0;0.0;193.0;0.0
3590;0.0;0.0;193.03;0.0
3591;0.0;0.0;193.19;0.0
3592;0.0;0.0;193.47;0.0
3593;0.0;0.0;193.72;0.0
3594;0.0;0.0;194.01;0.0
3595;0.0;0.0;198.97;0.0
3596;0.0;0.0;200.63;0.0
3597;0.0;0.0;201.07;0.0
3598;0.0;0.0;200.88;0.0
3599;0.0;0.0;200.51;0.0
3600;0.0;0.0;199.88;0.0
3601;0.0;0.0;198.97;0.0
3602;0.0;0.0;197.9;0.0
3603;0.0;0.0;196.99;0.0
3604;0.0;0.0;195.49;0.0
3605;0.0;0.0;190.71;0.0
3606;0.0;0.0;190.53;0.0
3607;0.0;0.0;190.81;0.0
3608;0.0;0.0;190.84;0.0
3609;0.0;0.0;191.0;0.0
3610;0.0;0.0;191.25;0.0
3611;0.0;0.0;191.53;0.0
3612;0.0;0.0;191.97;0.0
3613;0.0;0.0;192.53;0.0
3614;0.0;0.0;193.25;0.0
3615;0.0;0.0;194.13;0.0
3616;0.0;0.0;195.26;0.0
3617;0.0;0.0;196.92;0.0
3618;0.0;0.0;198.83;0.0
3619;0.0;0.0;203.01;0.0
3620;0.0;0.0;201.67;0.0
3621;0.0;0.0;199.94;0.0
3622;0.0;0.0;199.06;0.0
3623;0.0;0.0;198.69;0.0
3624;0.0;0.0;198.4;0.0
3625;0.0;0.0;198.34;0.0
3626;0.0;0.0;198.37;0.0
3627;0.0;0.0;198.31;0.0
3628;0.0;0.0;197.09;0.0
3629;0.0;0.0;194.19;0.0
3630;0.0;0.0;194.16;0.0
3631;0.0;0.0;194.63;0.0
3632;0.0;0.0;195.39;0.0
3633;0.0;0.0;196.08;0.0
3634;0.0;0.0;196.83;0.0
3635;0.0;0.0;197.52;0.0
3636;0.0;0.0;198.21;0.0
3637;0.0;0.0;198.8;0.0
3638;0.0;0.0;199.34;0.0
3639;0.0;0.0;199.81;0.0
3640;0.0;0.0;199.81;0.0
3641;0.0;0.0;199.27;0.0
3642;0.0;0.0;198.58;0.0
3643;0.0;0.0;201.6;0.0
3644;0.0;0.0;200.6;0.0
3645;0.0;0.0;200.0;0.0
3646;0.0;0.0;199.72;0.0
3647;0.0;0.0;198.88;0.0
3648;0.0;0.0;197.87;0.0
3649;0.0;0.0;197.21;0.0
3650;0.0;0.0;196.65;0.0
3651;0.0;0.0;195.99;0.0
3652;0.0;0.0;195.14;0.0
3653;0.0;0.0;191.37;0.0
3654;0.0;0.0;191.34;0.0
3655;0.0;0.0;191.56;0.0
3656;0.0;0.0;191.84;0.0
3657;0.0;0.0;192.31;0.0
3658;0.0;0.0;192.85;0.0
3659;0.0;0.0;193.41;0.0
3660;0.0;0.0;194.19;0.0
3661;0.0;0.0;194.98;0.0
3662;0.0;0.0;195.86;0.0
3663;0.0;0.0;196.51;0.0
3664;0.0;0.0;197.14;0.0
3665;0.0;0.0;197.42;0.0
3666;0.0;0.0;198.68;0.0
3667;3.1;0.0;203.14;0.0
3668;6.92;0.0;203.14;0.0
3669;6.92;0.95;203.14;0.95
3670;6.5;0.0;203.14;0.0
3671;2.98;0.0;203.14;0.0
3672;0.0;0.0;202.83;0.0
3673;0.0;0.0;201.63;0.0
3674;0.0;0.0;200.41;0.0
3675;0.0;0.0;199.41;0.0
3676;0.0;0.0;197.53;0.0
3677;0.0;0.0;191.81;0.0
3678;0.0;0.0;193.03;0.0
3679;0.0;0.0;194.44;0.0
3680;0.0;0.0;195.26;0.0
3681;0.0;0.0;195.79;0.0
3682;0.0;0.0;195.86;0.0
3683;0.0;0.0;195.6;0.0
3684;0.0;0.0;195.26;0.0
3685;0.0;0.0;194.91;0.0
3686;0.0;0.0;194.85;0.0
3687;0.0;0.0;195.07;0.0
3688;0.0;0.0;195.54;0.0
3689;0.0;0.0;195.79;0.0
3690;0.0;0.0;197.05;0.0
3691;6.92;16.41;189.72;16.41
3692;6.92;16.95;189.72;16.95
3693;6.92;15.76;189.72;15.76
3694;6.92;13.85;189.72;13.85
3695;6.92;11.64;189.72;11.64
3696;0.0;0.0;198.28;0.0
3697;0.0;0.0;197.21;0.0
3698;0.0;0.0;196.52;0.0
3699;0.0;0.0;195.99;0.0
3700;0.0;0.0;195.46;0.0
3701;0.0;0.0;191.03;0.0
3702;0.0;0.0;190.81;0.0
3703;0.0;0.0;192.06;0.0
3704;0.0;0.0;192.16;0.0
3705;0.0;0.0;191.87;0.0
3706;0.0;0.0;191.53;0.0
3707;0.0;0.0;191.25;0.0
3708;0.0;0.0;191.03;0.0
3709;0.0;0.0;190.96;0.0
3710;0.0;0.0;191.09;0.0
3711;0.0;0.0;191.34;0.0
3712;0.0;0.0;191.84;0.0
3713;0.0;0.0;192.91;0.0
3714;0.0;0.0;195.26;0.0
3715;0.0;0.0;201.95;0.0
3716;0.0;0.0;203.14;0.0
3717;0.0;0.0;202.2;0.0
3718;0.0;0.0;201.23;0.0
3719;0.0;0.0;200.41;0.0
3720;0.0;0.0;199.69;0.0
3721;0.0;0.0;198.94;0.0
3722;0.0;0.0;198.15;0.0
3723;0.0;0.0;197.24;0.0
3724;0.0;0.0;195.65;0.0
3725;0.0;0.0;190.93;0.0
3726;0.0;0.0;190.68;0.0
3727;0.0;0.0;190.78;0.0
3728;0.0;0.0;191.0;0.0
3729;0.0;0.0;191.18;0.0
3730;0.0;0.0;191.34;0.0
3731;0.0;0.0;191.4;0.0
3732;0.0;0.0;191.37;0.0
3733;0.0;0.0;191.43;0.0
3734;0.0;0.0;191.53;0.0
3735;0.0;0.0;191.81;0.0
3736;0.0;0.0;192.19;0.0
3737;0.0;0.0;192.81;0.0
3738;0.0;0.0;194.63;0.0
3739;0.0;0.0;201.23;0.0
3740;1.01;0.0;203.14;0.0
3741;1.25;0.0;203.14;0.0
3742;0.0;0.0;202.76;0.0
3743;0.0;0.0;201.73;0.0
3744;0.0;0.0;200.91;0.0
3745;0.0;0.0;200.1;0.0
3746;0.0;0.0;199.28;0.0
