snapshot;on_wind;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
5412;2.57;6.92;5.02;8.59;4.98;-4.98;-4.98;0.89;0.0;10.0
5413;2.51;6.92;5.05;8.54;4.95;-4.95;-4.95;0.89;0.0;10.0
5414;2.33;6.92;5.14;8.37;4.86;-4.86;-4.86;0.87;0.0;10.0
5415;1.97;6.92;5.33;8.05;4.67;-4.67;-4.67;0.84;0.0;10.0
5416;1.55;6.92;5.55;7.67;4.45;-4.45;-4.45;0.8;0.0;10.0
5417;1.19;6.92;5.74;7.35;4.26;-4.26;-4.26;0.76;0.0;10.0
5418;0.78;6.92;5.96;6.97;4.04;-4.04;-4.04;0.72;0.0;10.0
5419;0.84;6.92;2.59;7.02;4.07;-4.07;-4.07;0.73;0.0;6.67
5420;2.21;6.92;1.87;8.27;4.79;-4.79;-4.79;0.86;0.0;6.67
5421;6.39;6.92;-0.32;12.05;6.99;-6.99;-6.99;1.25;0.0;6.67
5422;9.07;6.92;-1.73;14.48;8.4;-8.4;-8.4;1.51;0.0;6.67
5423;9.67;6.92;-2.05;15.02;8.71;-8.71;-8.71;1.56;0.0;6.67
5424;12.17;6.92;-3.36;17.29;10.03;-10.03;-10.03;1.8;0.0;6.67
5425;12.11;6.92;-3.33;17.24;10.0;-10.0;-10.0;1.79;0.0;6.67
5426;10.98;6.92;-2.74;16.21;9.4;-9.4;-9.4;1.69;0.0;6.67
5427;11.46;6.92;-2.99;16.65;9.65;-9.65;-9.65;1.73;0.0;6.67
5428;11.88;6.92;-3.21;17.02;9.87;-9.87;-9.87;1.77;0.0;6.67
5429;10.5;6.92;0.85;15.78;9.15;-9.15;-9.15;1.64;0.0;10.0
5430;7.94;6.92;2.19;13.46;7.8;-7.8;-7.8;1.4;0.0;10.0
5431;7.16;6.92;2.6;12.75;7.4;-7.4;-7.4;1.33;0.0;10.0
5432;8.41;6.92;1.94;13.89;8.06;-8.06;-8.06;1.44;0.0;10.0
5433;9.61;6.92;1.32;14.97;8.68;-8.68;-8.68;1.56;0.0;10.0
5434;10.74;6.92;0.72;16.0;9.28;-9.28;-9.28;1.66;0.0;10.0
5435;10.86;6.92;0.66;16.11;9.34;-9.34;-9.34;1.67;0.0;10.0
5436;8.83;6.92;1.72;14.27;8.28;-8.28;-8.28;1.48;0.0;10.0
5437;7.04;6.92;2.66;12.65;7.33;-7.33;-7.33;1.31;0.0;10.0
5438;5.37;6.92;3.54;11.13;6.46;-6.46;-6.46;1.16;0.0;10.0
5439;4.3;6.92;4.11;10.16;5.89;-5.89;-5.89;1.06;0.0;10.0
5440;3.58;6.92;4.48;9.51;5.52;-5.52;-5.52;0.99;0.0;10.0
5441;3.22;6.92;4.67;9.19;5.33;-5.33;-5.33;0.96;0.0;10.0
5442;3.7;6.92;4.42;9.62;5.58;-5.58;-5.58;1.0;0.0;10.0
5443;5.31;6.92;0.24;11.08;6.43;-6.43;-6.43;1.15;0.0;6.67
5444;7.28;6.92;-0.79;12.86;7.46;-7.46;-7.46;1.34;0.0;6.67
5445;7.94;6.92;-1.14;13.46;7.8;-7.8;-7.8;1.4;0.0;6.67
5446;7.4;6.92;-0.86;12.97;7.52;-7.52;-7.52;1.35;0.0;6.67
5447;6.62;6.92;-0.45;12.27;7.11;-7.11;-7.11;1.28;0.0;6.67
5448;6.03;6.92;-0.14;11.73;6.8;-6.8;-6.8;1.22;0.0;6.67
5449;5.73;6.92;0.02;11.46;6.64;-6.64;-6.64;1.19;0.0;6.67
5450;5.73;6.92;0.02;11.46;6.64;-6.64;-6.64;1.19;0.0;6.67
5451;6.27;6.92;-0.26;11.94;6.93;-6.93;-6.93;1.24;0.0;6.67
5452;6.33;6.92;-0.29;12.0;6.96;-6.96;-6.96;1.25;0.0;6.67
5453;4.3;6.92;4.11;10.16;5.89;-5.89;-5.89;1.06;0.0;10.0
5454;3.58;6.92;4.48;9.51;5.52;-5.52;-5.52;0.99;0.0;10.0
5455;3.4;6.92;4.58;9.35;5.42;-5.42;-5.42;0.97;0.0;10.0
5456;2.75;6.92;4.92;8.75;5.08;-5.08;-5.08;0.91;0.0;10.0
5457;2.15;6.92;5.24;8.21;4.76;-4.76;-4.76;0.85;0.0;10.0
5458;1.85;6.92;5.39;7.94;4.61;-4.61;-4.61;0.83;0.0;10.0
5459;2.03;6.92;5.3;8.1;4.7;-4.7;-4.7;0.84;0.0;10.0
5460;2.75;6.92;4.92;8.75;5.08;-5.08;-5.08;0.91;0.0;10.0
5461;4.0;6.92;4.26;9.89;5.74;-5.74;-5.74;1.03;0.0;10.0
5462;6.15;6.92;3.13;11.83;6.86;-6.86;-6.86;1.23;0.0;10.0
5463;8.59;6.92;1.85;14.05;8.15;-8.15;-8.15;1.46;0.0;10.0
5464;10.09;6.92;1.07;15.4;8.93;-8.93;-8.93;1.6;0.0;10.0
5465;11.28;6.92;0.44;16.48;9.56;-9.56;-9.56;1.71;0.0;10.0
5466;14.2;6.92;-1.1;19.13;11.1;-11.1;-11.1;1.99;0.0;10.0
5467;16.65;6.92;-5.72;21.35;12.38;-12.38;-12.38;2.22;0.0;6.67
5468;17.55;6.92;-6.19;22.16;12.85;-12.85;-12.85;2.3;0.0;6.67
5469;14.5;6.92;-4.59;19.4;11.25;-11.25;-11.25;2.02;0.0;6.67
5470;14.38;6.92;-4.52;19.29;11.19;-11.19;-11.19;2.01;0.0;6.67
5471;13.85;6.92;-4.24;18.81;10.91;-10.91;-10.91;1.96;0.0;6.67
5472;15.22;6.92;-4.96;20.05;11.63;-11.63;-11.63;2.09;0.0;6.67
5473;15.58;6.92;-5.15;20.38;11.82;-11.82;-11.82;2.12;0.0;6.67
5474;16.59;6.92;-5.69;21.29;12.35;-12.35;-12.35;2.21;0.0;6.67
5475;15.93;6.92;-5.34;20.7;12.01;-12.01;-12.01;2.15;0.0;6.67
5476;13.73;6.92;-4.18;18.7;10.85;-10.85;-10.85;1.94;0.0;6.67
5477;11.76;6.92;0.19;16.92;9.81;-9.81;-9.81;1.76;0.0;10.0
5478;11.34;6.92;0.41;16.54;9.59;-9.59;-9.59;1.72;0.0;10.0
5479;12.53;6.92;-0.22;17.62;10.22;-10.22;-10.22;1.83;0.0;10.0
5480;12.65;6.92;-0.28;17.73;10.28;-10.28;-10.28;1.84;0.0;10.0
5481;12.23;6.92;-0.06;17.35;10.06;-10.06;-10.06;1.8;0.0;10.0
5482;11.94;6.92;0.09;17.08;9.91;-9.91;-9.91;1.78;0.0;10.0
5483;11.34;6.92;0.41;16.54;9.59;-9.59;-9.59;1.72;0.0;10.0
5484;10.68;6.92;0.75;15.94;9.25;-9.25;-9.25;1.66;0.0;10.0
5485;9.97;6.92;1.13;15.29;8.87;-8.87;-8.87;1.59;0.0;10.0
5486;9.25;6.92;1.5;14.65;8.49;-8.49;-8.49;1.52;0.0;10.0
5487;8.24;6.92;2.04;13.73;7.96;-7.96;-7.96;1.43;0.0;10.0
5488;7.94;6.92;2.19;13.46;7.8;-7.8;-7.8;1.4;0.0;10.0
5489;7.4;6.92;2.48;12.97;7.52;-7.52;-7.52;1.35;0.0;10.0
5490;7.4;6.92;2.48;12.97;7.52;-7.52;-7.52;1.35;0.0;10.0
5491;8.47;6.92;-1.42;13.94;8.09;-8.09;-8.09;1.45;0.0;6.67
5492;8.41;6.92;-1.39;13.89;8.06;-8.06;-8.06;1.44;0.0;6.67
5493;7.82;6.92;-1.08;13.35;7.74;-7.74;-7.74;1.39;0.0;6.67
5494;6.98;6.92;-0.64;12.59;7.3;-7.3;-7.3;1.31;0.0;6.67
5495;5.97;6.92;-0.1;11.67;6.77;-6.77;-6.77;1.21;0.0;6.67
5496;5.07;6.92;0.37;10.86;6.3;-6.3;-6.3;1.13;0.0;6.67
5497;4.6;6.92;0.62;10.43;6.05;-6.05;-6.05;1.08;0.0;6.67
5498;4.54;6.92;0.65;10.38;6.02;-6.02;-6.02;1.08;0.0;6.67
5499;5.07;6.92;0.37;10.86;6.3;-6.3;-6.3;1.13;0.0;6.67
5500;5.73;6.92;0.02;11.46;6.64;-6.64;-6.64;1.19;0.0;6.67
5501;3.82;6.92;4.36;9.73;5.64;-5.64;-5.64;1.01;0.0;10.0
5502;2.21;6.92;5.2;8.27;4.79;-4.79;-4.79;0.86;0.0;10.0
5503;2.86;6.92;4.86;8.86;5.14;-5.14;-5.14;0.92;0.0;10.0
5504;3.28;6.92;4.64;9.24;5.36;-5.36;-5.36;0.96;0.0;10.0
5505;3.88;6.92;4.33;9.78;5.67;-5.67;-5.67;1.02;0.0;10.0
5506;4.54;6.92;3.98;10.38;6.02;-6.02;-6.02;1.08;0.0;10.0
5507;4.89;6.92;3.79;10.7;6.21;-6.21;-6.21;1.11;0.0;10.0
5508;4.83;6.92;3.82;10.65;6.17;-6.17;-6.17;1.11;0.0;10.0
5509;4.77;6.92;3.86;10.59;6.14;-6.14;-6.14;1.1;0.0;10.0
5510;4.71;6.92;3.89;10.54;6.11;-6.11;-6.11;1.1;0.0;10.0
5511;4.71;6.92;3.89;10.54;6.11;-6.11;-6.11;1.1;0.0;10.0
5512;5.25;6.92;3.61;11.02;6.39;-6.39;-6.39;1.15;0.0;10.0
5513;7.64;6.92;2.35;13.19;7.65;-7.65;-7.65;1.37;0.0;10.0
5514;13.13;6.92;-0.53;18.16;10.53;-10.53;-10.53;1.89;0.0;10.0
5515;18.62;6.92;-6.75;23.13;13.42;-13.42;-13.42;2.41;0.0;6.67
5516;20.77;4.77;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
5517;20.05;5.49;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
5518;17.96;6.92;-6.41;22.54;13.07;-13.07;-13.07;2.34;0.0;6.67
5519;16.11;6.92;-5.43;20.86;12.1;-12.1;-12.1;2.17;0.0;6.67
5520;16.23;6.92;-5.5;20.97;12.16;-12.16;-12.16;2.18;0.0;6.67
5521;16.23;6.92;-5.5;20.97;12.16;-12.16;-12.16;2.18;0.0;6.67
5522;15.76;6.92;-5.25;20.54;11.91;-11.91;-11.91;2.14;0.0;6.67
5523;15.52;6.92;-5.12;20.32;11.79;-11.79;-11.79;2.11;0.0;6.67
5524;14.74;6.92;-4.71;19.62;11.38;-11.38;-11.38;2.04;0.0;6.67
5525;10.92;6.92;0.63;16.16;9.37;-9.37;-9.37;1.68;0.0;10.0
5526;7.94;6.92;2.19;13.46;7.8;-7.8;-7.8;1.4;0.0;10.0
5527;6.86;6.92;2.76;12.48;7.24;-7.24;-7.24;1.3;0.0;10.0
5528;8.41;6.92;1.94;13.89;8.06;-8.06;-8.06;1.44;0.0;10.0
5529;9.31;6.92;1.47;14.7;8.53;-8.53;-8.53;1.53;0.0;10.0
5530;9.07;6.92;1.6;14.48;8.4;-8.4;-8.4;1.51;0.0;10.0
5531;8.47;6.92;1.91;13.94;8.09;-8.09;-8.09;1.45;0.0;10.0
5532;8.3;6.92;2.01;13.78;7.99;-7.99;-7.99;1.43;0.0;10.0
5533;8.53;6.92;1.88;14.0;8.12;-8.12;-8.12;1.46;0.0;10.0
5534;9.61;6.92;1.32;14.97;8.68;-8.68;-8.68;1.56;0.0;10.0
5535;10.15;6.92;1.03;15.46;8.96;-8.96;-8.96;1.61;0.0;10.0
5536;10.26;6.92;0.97;15.56;9.03;-9.03;-9.03;1.62;0.0;10.0
5537;8.95;6.92;1.66;14.38;8.34;-8.34;-8.34;1.49;0.0;10.0
5538;9.91;6.92;1.16;15.24;8.84;-8.84;-8.84;1.58;0.0;10.0
5539;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5540;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5541;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5542;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5543;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5544;4.6;6.92;0.62;10.43;6.05;-6.05;-6.05;1.08;0.0;6.67
5545;2.69;6.92;1.62;8.7;5.05;-5.05;-5.05;0.9;0.0;6.67
5546;1.31;6.92;2.34;7.46;4.32;-4.32;-4.32;0.78;0.0;6.67
5547;0.54;6.92;2.75;6.75;3.92;-3.92;-3.92;0.7;0.0;6.67
5548;0.3;6.92;2.87;6.54;3.79;-3.79;-3.79;0.68;0.0;6.67
5549;0.24;6.92;6.24;6.48;3.76;-3.76;-3.76;0.67;0.0;10.0
5550;0.3;6.92;6.21;6.54;3.79;-3.79;-3.79;0.68;0.0;10.0
5551;0.9;6.92;5.89;7.08;4.1;-4.1;-4.1;0.74;0.0;10.0
5552;1.73;6.92;5.46;7.83;4.54;-4.54;-4.54;0.81;0.0;10.0
5553;2.45;6.92;5.08;8.48;4.92;-4.92;-4.92;0.88;0.0;10.0
5554;3.22;6.92;4.67;9.19;5.33;-5.33;-5.33;0.96;0.0;10.0
5555;4.06;6.92;4.23;9.94;5.77;-5.77;-5.77;1.03;0.0;10.0
5556;4.89;6.92;3.79;10.7;6.21;-6.21;-6.21;1.11;0.0;10.0
5557;5.37;6.92;3.54;11.13;6.46;-6.46;-6.46;1.16;0.0;10.0
5558;5.37;6.92;3.54;11.13;6.46;-6.46;-6.46;1.16;0.0;10.0
5559;5.37;6.92;3.54;11.13;6.46;-6.46;-6.46;1.16;0.0;10.0
5560;5.67;6.92;3.39;11.4;6.61;-6.61;-6.61;1.19;0.0;10.0
5561;6.68;6.92;2.85;12.32;7.15;-7.15;-7.15;1.28;0.0;10.0
5562;8.47;6.92;1.91;13.94;8.09;-8.09;-8.09;1.45;0.0;10.0
5563;8.59;6.92;-1.48;14.05;8.15;-8.15;-8.15;1.46;0.0;6.67
5564;7.4;6.92;-0.86;12.97;7.52;-7.52;-7.52;1.35;0.0;6.67
5565;5.55;6.92;0.12;11.29;6.55;-6.55;-6.55;1.17;0.0;6.67
5566;3.76;6.92;1.06;9.67;5.61;-5.61;-5.61;1.01;0.0;6.67
5567;2.45;6.92;1.75;8.48;4.92;-4.92;-4.92;0.88;0.0;6.67
5568;1.49;6.92;2.25;7.62;4.42;-4.42;-4.42;0.79;0.0;6.67
5569;0.84;6.92;2.59;7.02;4.07;-4.07;-4.07;0.73;0.0;6.67
5570;0.54;6.92;2.75;6.75;3.92;-3.92;-3.92;0.7;0.0;6.67
5571;0.54;6.92;2.75;6.75;3.92;-3.92;-3.92;0.7;0.0;6.67
5572;0.84;6.92;2.59;7.02;4.07;-4.07;-4.07;0.73;0.0;6.67
5573;0.9;6.92;5.89;7.08;4.1;-4.1;-4.1;0.74;0.0;10.0
5574;0.72;6.92;5.99;6.92;4.01;-4.01;-4.01;0.72;0.0;10.0
5575;1.07;6.92;5.8;7.24;4.2;-4.2;-4.2;0.75;0.0;10.0
5576;0.72;6.92;5.99;6.92;4.01;-4.01;-4.01;0.72;0.0;10.0
5577;0.54;6.92;6.08;6.75;3.92;-3.92;-3.92;0.7;0.0;10.0
5578;0.84;6.92;5.93;7.02;4.07;-4.07;-4.07;0.73;0.0;10.0
5579;1.31;6.92;5.67;7.46;4.32;-4.32;-4.32;0.78;0.0;10.0
5580;1.61;6.92;5.52;7.73;4.48;-4.48;-4.48;0.8;0.0;10.0
5581;1.67;6.92;5.49;7.78;4.51;-4.51;-4.51;0.81;0.0;10.0
5582;1.49;6.92;5.58;7.62;4.42;-4.42;-4.42;0.79;0.0;10.0
5583;1.19;6.92;5.74;7.35;4.26;-4.26;-4.26;0.76;0.0;10.0
5584;1.01;6.92;5.83;7.19;4.17;-4.17;-4.17;0.75;0.0;10.0
5585;0.95;6.92;5.86;7.13;4.14;-4.14;-4.14;0.74;0.0;10.0
5586;1.37;6.92;5.64;7.51;4.36;-4.36;-4.36;0.78;0.0;10.0
5587;2.27;6.92;1.84;8.32;4.83;-4.83;-4.83;0.87;0.0;6.67
5588;3.7;6.92;1.09;9.62;5.58;-5.58;-5.58;1.0;0.0;6.67
5589;5.13;6.92;0.33;10.92;6.33;-6.33;-6.33;1.14;0.0;6.67
5590;5.49;6.92;0.15;11.24;6.52;-6.52;-6.52;1.17;0.0;6.67
5591;4.77;6.92;0.52;10.59;6.14;-6.14;-6.14;1.1;0.0;6.67
5592;3.46;6.92;1.21;9.4;5.45;-5.45;-5.45;0.98;0.0;6.67
5593;2.15;6.92;1.9;8.21;4.76;-4.76;-4.76;0.85;0.0;6.67
5594;1.31;6.92;2.34;7.46;4.32;-4.32;-4.32;0.78;0.0;6.67
5595;0.9;6.92;2.56;7.08;4.1;-4.1;-4.1;0.74;0.0;6.67
5596;1.13;6.92;2.44;7.29;4.23;-4.23;-4.23;0.76;0.0;6.67
5597;1.55;6.92;5.55;7.67;4.45;-4.45;-4.45;0.8;0.0;10.0
5598;1.55;6.92;5.55;7.67;4.45;-4.45;-4.45;0.8;0.0;10.0
5599;1.55;6.92;5.55;7.67;4.45;-4.45;-4.45;0.8;0.0;10.0
5600;2.98;6.92;4.8;8.97;5.2;-5.2;-5.2;0.93;0.0;10.0
5601;4.24;6.92;4.14;10.1;5.86;-5.86;-5.86;1.05;0.0;10.0
5602;4.83;6.92;3.82;10.65;6.17;-6.17;-6.17;1.11;0.0;10.0
5603;5.25;6.92;3.61;11.02;6.39;-6.39;-6.39;1.15;0.0;10.0
5604;5.67;6.92;3.39;11.4;6.61;-6.61;-6.61;1.19;0.0;10.0
5605;5.91;6.92;3.26;11.62;6.74;-6.74;-6.74;1.21;0.0;10.0
5606;5.67;6.92;3.39;11.4;6.61;-6.61;-6.61;1.19;0.0;10.0
5607;5.55;6.92;3.45;11.29;6.55;-6.55;-6.55;1.17;0.0;10.0
5608;5.49;6.92;3.48;11.24;6.52;-6.52;-6.52;1.17;0.0;10.0
5609;5.55;6.92;3.45;11.29;6.55;-6.55;-6.55;1.17;0.0;10.0
5610;6.51;6.92;2.95;12.16;7.05;-7.05;-7.05;1.26;0.0;10.0
5611;7.46;6.92;-0.89;13.02;7.55;-7.55;-7.55;1.35;0.0;6.67
5612;8.47;6.92;-1.42;13.94;8.09;-8.09;-8.09;1.45;0.0;6.67
5613;8.77;6.92;-1.58;14.21;8.24;-8.24;-8.24;1.48;0.0;6.67
5614;7.88;6.92;-1.11;13.4;7.77;-7.77;-7.77;1.39;0.0;6.67
5615;6.39;6.92;-0.32;12.05;6.99;-6.99;-6.99;1.25;0.0;6.67
5616;4.77;6.92;0.52;10.59;6.14;-6.14;-6.14;1.1;0.0;6.67
5617;3.64;6.92;1.12;9.56;5.55;-5.55;-5.55;0.99;0.0;6.67
5618;3.04;6.92;1.43;9.02;5.23;-5.23;-5.23;0.94;0.0;6.67
5619;2.57;6.92;1.68;8.59;4.98;-4.98;-4.98;0.89;0.0;6.67
5620;2.57;6.92;1.68;8.59;4.98;-4.98;-4.98;0.89;0.0;6.67
5621;2.15;6.92;5.24;8.21;4.76;-4.76;-4.76;0.85;0.0;10.0
5622;2.03;6.92;5.3;8.1;4.7;-4.7;-4.7;0.84;0.0;10.0
5623;3.16;6.92;4.7;9.13;5.3;-5.3;-5.3;0.95;0.0;10.0
5624;3.64;6.92;4.45;9.56;5.55;-5.55;-5.55;0.99;0.0;10.0
5625;3.7;6.92;4.42;9.62;5.58;-5.58;-5.58;1.0;0.0;10.0
5626;3.64;6.92;4.45;9.56;5.55;-5.55;-5.55;0.99;0.0;10.0
5627;3.82;6.92;4.36;9.73;5.64;-5.64;-5.64;1.01;0.0;10.0
5628;4.06;6.92;4.23;9.94;5.77;-5.77;-5.77;1.03;0.0;10.0
5629;4.6;6.92;3.95;10.43;6.05;-6.05;-6.05;1.08;0.0;10.0
5630;5.13;6.92;3.67;10.92;6.33;-6.33;-6.33;1.14;0.0;10.0
5631;5.31;6.92;3.57;11.08;6.43;-6.43;-6.43;1.15;0.0;10.0
5632;4.71;6.92;3.89;10.54;6.11;-6.11;-6.11;1.1;0.0;10.0
5633;3.52;6.92;4.51;9.46;5.48;-5.48;-5.48;0.98;0.0;10.0
5634;2.45;6.92;5.08;8.48;4.92;-4.92;-4.92;0.88;0.0;10.0
5635;1.55;6.92;2.22;7.67;4.45;-4.45;-4.45;0.8;0.0;6.67
5636;1.07;6.92;2.47;7.24;4.2;-4.2;-4.2;0.75;0.0;6.67
5637;0.9;6.92;2.56;7.08;4.1;-4.1;-4.1;0.74;0.0;6.67
5638;0.66;6.92;2.69;6.86;3.98;-3.98;-3.98;0.71;0.0;6.67
5639;0.54;6.92;2.75;6.75;3.92;-3.92;-3.92;0.7;0.0;6.67
5640;0.42;6.92;2.81;6.65;3.85;-3.85;-3.85;0.69;0.0;6.67
5641;0.48;6.92;2.78;6.7;3.89;-3.89;-3.89;0.7;0.0;6.67
5642;0.66;6.92;2.69;6.86;3.98;-3.98;-3.98;0.71;0.0;6.67
5643;1.19;6.92;2.4;7.35;4.26;-4.26;-4.26;0.76;0.0;6.67
5644;1.49;6.92;2.25;7.62;4.42;-4.42;-4.42;0.79;0.0;6.67
5645;1.49;6.92;5.58;7.62;4.42;-4.42;-4.42;0.79;0.0;10.0
5646;1.31;6.92;5.67;7.46;4.32;-4.32;-4.32;0.78;0.0;10.0
5647;1.25;6.92;5.71;7.4;4.29;-4.29;-4.29;0.77;0.0;10.0
5648;1.61;6.92;5.52;7.73;4.48;-4.48;-4.48;0.8;0.0;10.0
5649;1.79;6.92;5.42;7.89;4.58;-4.58;-4.58;0.82;0.0;10.0
5650;2.09;6.92;5.27;8.16;4.73;-4.73;-4.73;0.85;0.0;10.0
5651;2.27;6.92;5.17;8.32;4.83;-4.83;-4.83;0.87;0.0;10.0
5652;2.15;6.92;5.24;8.21;4.76;-4.76;-4.76;0.85;0.0;10.0
5653;2.45;6.92;5.08;8.48;4.92;-4.92;-4.92;0.88;0.0;10.0
5654;2.98;6.92;4.8;8.97;5.2;-5.2;-5.2;0.93;0.0;10.0
5655;3.52;6.92;4.51;9.46;5.48;-5.48;-5.48;0.98;0.0;10.0
5656;3.94;6.92;4.29;9.83;5.7;-5.7;-5.7;1.02;0.0;10.0
5657;1.19;6.92;5.74;7.35;4.26;-4.26;-4.26;0.76;0.0;10.0
5658;0.12;6.92;6.3;6.37;3.7;-3.7;-3.7;0.66;0.0;10.0
5659;1.13;6.92;2.44;7.29;4.23;-4.23;-4.23;0.76;0.0;6.67
5660;7.1;6.92;-0.7;12.7;7.37;-7.37;-7.37;1.32;0.0;6.67
5661;9.97;6.92;-2.2;15.29;8.87;-8.87;-8.87;1.59;0.0;6.67
5662;10.86;6.92;-2.68;16.11;9.34;-9.34;-9.34;1.67;0.0;6.67
5663;12.0;6.92;-3.27;17.13;9.94;-9.94;-9.94;1.78;0.0;6.67
5664;13.01;6.92;-3.8;18.05;10.47;-10.47;-10.47;1.88;0.0;6.67
5665;13.19;6.92;-3.9;18.21;10.56;-10.56;-10.56;1.89;0.0;6.67
5666;13.13;6.92;-3.87;18.16;10.53;-10.53;-10.53;1.89;0.0;6.67
5667;12.35;6.92;-3.46;17.46;10.12;-10.12;-10.12;1.82;0.0;6.67
5668;11.52;6.92;-3.02;16.7;9.69;-9.69;-9.69;1.74;0.0;6.67
5669;8.47;6.92;1.91;13.94;8.09;-8.09;-8.09;1.45;0.0;10.0
5670;6.27;6.92;3.07;11.94;6.93;-6.93;-6.93;1.24;0.0;10.0
5671;4.54;6.92;3.98;10.38;6.02;-6.02;-6.02;1.08;0.0;10.0
5672;2.57;6.92;5.02;8.59;4.98;-4.98;-4.98;0.89;0.0;10.0
5673;2.33;6.92;5.14;8.37;4.86;-4.86;-4.86;0.87;0.0;10.0
5674;4.83;6.92;3.82;10.65;6.17;-6.17;-6.17;1.11;0.0;10.0
5675;8.59;6.92;1.85;14.05;8.15;-8.15;-8.15;1.46;0.0;10.0
5676;10.98;6.92;0.6;16.21;9.4;-9.4;-9.4;1.69;0.0;10.0
5677;10.8;6.92;0.69;16.05;9.31;-9.31;-9.31;1.67;0.0;10.0
5678;9.43;6.92;1.41;14.81;8.59;-8.59;-8.59;1.54;0.0;10.0
5679;9.07;6.92;1.6;14.48;8.4;-8.4;-8.4;1.51;0.0;10.0
5680;8.18;6.92;2.07;13.67;7.93;-7.93;-7.93;1.42;0.0;10.0
5681;9.67;6.92;1.29;15.02;8.71;-8.71;-8.71;1.56;0.0;10.0
5682;13.01;6.92;-0.47;18.05;10.47;-10.47;-10.47;1.88;0.0;10.0
5683;15.04;6.92;-4.87;19.89;11.54;-11.54;-11.54;2.07;0.0;6.67
5684;14.8;6.92;-4.74;19.67;11.41;-11.41;-11.41;2.05;0.0;6.67
5685;16.59;6.92;-5.69;21.29;12.35;-12.35;-12.35;2.21;0.0;6.67
5686;19.04;6.51;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
5687;16.71;6.92;-5.75;21.4;12.41;-12.41;-12.41;2.23;0.0;6.67
5688;16.35;6.92;-5.56;21.08;12.23;-12.23;-12.23;2.19;0.0;6.67
5689;17.55;6.92;-6.19;22.16;12.85;-12.85;-12.85;2.3;0.0;6.67
5690;16.95;6.92;-5.87;21.62;12.54;-12.54;-12.54;2.25;0.0;6.67
5691;14.86;6.92;-4.78;19.73;11.44;-11.44;-11.44;2.05;0.0;6.67
5692;15.22;6.92;-4.96;20.05;11.63;-11.63;-11.63;2.09;0.0;6.67
5693;13.73;6.92;-0.85;18.7;10.85;-10.85;-10.85;1.94;0.0;10.0
5694;18.38;6.92;-3.29;22.92;13.29;-13.29;-13.29;2.38;0.0;10.0
5695;24.29;1.25;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5696;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5697;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5698;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5699;23.1;2.45;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5700;19.28;6.27;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
5701;15.76;6.92;-1.91;20.54;11.91;-11.91;-11.91;2.14;0.0;10.0
5702;13.13;6.92;-0.53;18.16;10.53;-10.53;-10.53;1.89;0.0;10.0
5703;11.16;6.92;0.5;16.38;9.5;-9.5;-9.5;1.7;0.0;10.0
5704;8.71;6.92;1.79;14.16;8.21;-8.21;-8.21;1.47;0.0;10.0
5705;6.03;6.92;3.2;11.73;6.8;-6.8;-6.8;1.22;0.0;10.0
5706;5.31;6.92;3.57;11.08;6.43;-6.43;-6.43;1.15;0.0;10.0
5707;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5708;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5709;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5710;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5711;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5712;9.25;6.92;-1.83;14.65;8.49;-8.49;-8.49;1.52;0.0;6.67
5713;9.19;6.92;-1.8;14.59;8.46;-8.46;-8.46;1.52;0.0;6.67
5714;7.88;6.92;-1.11;13.4;7.77;-7.77;-7.77;1.39;0.0;6.67
5715;8.47;6.92;-1.42;13.94;8.09;-8.09;-8.09;1.45;0.0;6.67
5716;7.04;6.92;-0.67;12.65;7.33;-7.33;-7.33;1.31;0.0;6.67
5717;5.55;6.92;3.45;11.29;6.55;-6.55;-6.55;1.17;0.0;10.0
