;on_wind;battery storage;hydrogen_storage;Curtailment
3273;0.0;33.85;513.47;0.0
3274;0.0;33.85;513.35;0.0
3275;0.0;33.85;513.47;0.0
3276;0.0;33.85;514.16;0.0
3277;0.0;33.85;514.81;0.0
3278;0.0;33.85;514.64;0.0
3279;0.0;33.85;513.69;0.0
3280;0.0;33.85;512.79;0.0
3281;0.0;33.85;512.1;0.0
3282;0.0;33.85;511.92;0.0
3283;0.0;33.85;516.55;0.0
3284;0.0;33.85;516.25;0.0
3285;0.0;33.85;514.7;0.0
3286;0.0;33.85;513.1;0.0
3287;0.0;33.85;511.73;0.0
3288;0.0;28.46;513.44;0.0
3289;0.0;33.85;509.79;0.0
3290;0.0;25.92;513.44;0.0
3291;0.0;32.49;509.56;0.0
3292;0.0;24.61;513.44;0.0
3293;0.0;16.95;513.44;0.0
3294;0.0;31.09;506.22;0.0
3295;0.0;30.35;506.22;0.0
3296;0.0;30.19;506.22;0.0
3297;0.0;30.6;506.22;0.0
3298;0.0;31.42;506.22;0.0
3299;0.0;32.32;506.22;0.0
3300;0.0;33.39;506.22;0.0
3301;0.0;33.85;506.58;0.0
3302;0.0;33.85;507.32;0.0
3303;0.0;33.85;508.18;0.0
3304;0.0;33.85;508.91;0.0
3305;0.0;25.72;513.44;0.0
3306;0.0;33.85;510.42;0.0
3307;0.0;33.85;515.43;0.0
3308;0.0;33.85;515.73;0.0
3309;0.0;33.85;515.34;0.0
3310;0.0;33.85;514.57;0.0
3311;0.0;33.85;514.22;0.0
3312;0.0;33.85;514.31;0.0
3313;0.0;33.85;514.48;0.0
3314;0.0;33.85;514.52;0.0
3315;0.0;33.85;514.22;0.0
3316;0.0;20.98;519.31;0.0
3317;0.0;15.65;515.97;0.0
3318;0.0;20.8;513.44;0.0
3319;0.0;23.1;513.44;0.0
3320;0.0;33.85;508.87;0.0
3321;0.0;33.85;509.6;0.0
3322;0.0;27.53;513.44;0.0
3323;0.0;33.85;510.68;0.0
3324;0.0;33.85;511.36;0.0
3325;0.0;30.81;513.61;0.0
3326;0.0;32.69;513.44;0.0
3327;0.0;33.85;513.78;0.0
3328;0.0;33.85;513.99;0.0
3329;0.0;30.41;515.97;0.0
3330;2.21;33.85;515.97;2.21
3331;8.53;33.85;519.31;8.53
3332;10.0;33.85;519.31;10.0
3333;0.57;42.38;519.31;0.57
3334;0.0;41.07;519.31;0.0
3335;5.0;33.85;519.31;5.0
3336;0.0;37.13;519.31;0.0
3337;0.0;34.75;519.31;0.0
3338;0.0;32.87;519.31;0.0
3339;0.0;32.13;519.31;0.0
3340;0.0;27.46;519.31;0.0
3341;0.0;23.03;515.97;0.0
3342;2.46;33.85;515.97;2.46
3343;12.87;33.85;515.97;12.87
3344;14.43;33.85;515.97;14.43
3345;11.31;33.85;515.97;11.31
3346;7.71;33.85;515.97;7.71
3347;4.76;33.85;515.97;4.76
3348;3.12;33.85;515.97;3.12
3349;0.0;36.31;515.97;0.0
3350;2.3;33.85;515.97;2.3
3351;2.3;33.85;515.97;2.3
3352;1.99;34.32;515.97;1.99
3353;0.0;35.33;515.97;0.0
3354;0.0;36.23;515.97;0.0
3355;0.0;62.38;506.77;0.0
3356;0.0;61.97;506.77;0.0
3357;0.0;58.69;506.77;0.0
3358;0.0;59.35;506.77;0.0
3359;0.0;55.5;506.77;0.0
3360;0.0;29.59;519.31;0.0
3361;0.0;33.85;516.12;0.0
3362;0.0;33.85;515.86;0.0
3363;0.0;29.01;518.1;0.0
3364;0.0;23.77;519.31;0.0
3365;0.0;33.85;508.74;0.0
3366;0.0;24.74;513.44;0.0
3367;0.0;25.23;513.44;0.0
3368;0.0;25.56;513.44;0.0
3369;0.0;26.3;513.44;0.0
3370;0.0;27.94;513.44;0.0
3371;0.0;33.85;511.45;0.0
3372;0.0;28.03;515.97;0.0
3373;0.0;33.85;514.42;0.0
3374;0.0;33.85;515.2;0.0
3375;0.0;33.85;513.91;0.0
3376;0.0;33.76;513.44;0.0
3377;0.0;34.34;515.97;0.0
3378;0.0;41.64;515.97;0.0
3379;0.0;45.33;519.31;0.0
3380;0.0;44.59;519.31;0.0
3381;0.0;43.36;519.31;0.0
3382;0.0;42.95;519.31;0.0
3383;0.0;41.07;519.31;0.0
3384;0.0;39.18;519.31;0.0
3385;0.0;36.8;519.31;0.0
3386;0.0;33.85;518.75;0.0
3387;0.0;33.85;516.72;0.0
3388;0.0;33.85;514.74;0.0
3389;0.0;24.9;513.44;0.0
3390;0.0;33.85;507.4;0.0
3391;0.0;17.78;515.97;0.0
3392;0.0;33.85;508.39;0.0
3393;0.0;24.08;513.44;0.0
3394;0.0;33.85;507.83;0.0
3395;0.0;21.54;513.44;0.0
3396;0.0;32.98;506.22;0.0
3397;0.0;17.28;513.44;0.0
3398;0.0;29.8;506.26;0.0
3399;0.0;15.89;513.44;0.0
3400;0.0;11.55;515.97;0.0
3401;0.0;17.44;513.44;0.0
3402;0.0;33.63;506.22;0.0
3403;0.0;33.85;511.9;0.0
3404;0.0;33.85;514.65;0.0
3405;0.0;33.85;515.86;0.0
3406;0.0;33.85;515.95;0.0
3407;0.0;27.87;519.31;0.0
3408;0.0;29.92;519.31;0.0
3409;0.0;33.85;517.88;0.0
3410;0.0;33.85;518.4;0.0
3411;1.39;33.85;519.31;1.39
3412;6.23;33.85;519.31;6.23
3413;11.72;33.85;515.97;11.72
3414;19.18;33.85;515.97;19.18
3415;25.41;33.85;515.97;25.41
3416;27.79;33.85;515.97;27.79
3417;27.3;33.85;515.97;27.3
3418;25.41;33.85;515.97;25.41
3419;13.47;44.89;515.97;13.47
3420;0.0;57.63;515.97;0.0
3421;0.0;55.82;515.97;0.0
3422;0.0;52.54;515.97;0.0
3423;0.0;50.17;515.97;0.0
3424;0.0;49.68;515.97;0.0
3425;0.0;47.63;515.97;0.0
3426;0.0;42.62;515.97;0.0
3427;0.0;39.1;519.31;0.0
3428;0.0;33.85;518.88;0.0
3429;0.0;33.85;517.93;0.0
3430;0.0;33.85;518.75;0.0
3431;0.0;33.85;519.09;0.0
3432;0.0;33.85;517.93;0.0
3433;0.0;33.85;516.51;0.0
3434;0.0;33.85;515.04;0.0
3435;0.0;33.85;514.18;0.0
3436;0.0;33.85;514.31;0.0
3437;0.0;33.85;511.71;0.0
3438;0.0;33.85;512.35;0.0
3439;0.0;33.85;511.49;0.0
3440;0.0;33.85;509.99;0.0
3441;0.0;33.85;508.61;0.0
3442;0.0;33.85;507.27;0.0
3443;0.0;33.85;506.45;0.0
3444;0.0;33.39;506.22;0.0
3445;0.0;32.98;506.22;0.0
3446;0.0;32.9;506.22;0.0
3447;0.0;32.9;506.22;0.0
3448;0.0;32.81;506.22;0.0
3449;0.0;32.98;506.22;0.0
3450;0.0;33.85;506.41;0.0
3451;0.0;33.85;511.29;0.0
3452;0.0;33.85;512.46;0.0
3453;0.0;33.85;512.5;0.0
3454;0.0;33.85;512.11;0.0
3455;0.0;33.85;511.64;0.0
3456;0.0;33.85;511.21;0.0
3457;0.0;33.85;511.21;0.0
3458;0.0;33.85;510.56;0.0
3459;0.0;33.85;509.57;0.0
3460;0.0;31.5;509.56;0.0
3461;0.0;30.27;506.22;0.0
3462;0.0;31.5;506.22;0.0
3463;0.0;31.5;506.22;0.0
3464;0.0;31.67;506.22;0.0
3465;0.0;32.65;506.22;0.0
3466;0.0;33.85;506.32;0.0
3467;0.0;33.85;506.97;0.0
3468;0.0;33.85;507.53;0.0
3469;0.0;33.85;508.22;0.0
3470;0.0;33.85;509.0;0.0
3471;0.0;33.85;509.64;0.0
3472;0.0;33.85;510.46;0.0
3473;0.0;33.85;511.36;0.0
3474;0.0;33.85;513.39;0.0
3475;0.0;35.49;519.31;0.0
3476;0.0;34.75;519.31;0.0
3477;0.0;33.85;517.45;0.0
3478;0.0;33.85;515.99;0.0
3479;0.0;33.85;515.17;0.0
3480;0.0;33.85;514.74;0.0
3481;0.0;33.85;514.18;0.0
3482;0.0;33.85;513.88;0.0
3483;0.0;33.85;514.57;0.0
3484;0.0;33.85;514.61;0.0
3485;0.0;33.85;512.18;0.0
3486;0.0;33.85;511.49;0.0
3487;0.0;33.85;510.2;0.0
3488;0.0;33.85;509.38;0.0
3489;0.0;33.85;508.91;0.0
3490;0.0;33.85;508.78;0.0
3491;0.0;33.85;509.04;0.0
3492;0.0;33.85;509.64;0.0
3493;0.0;33.85;510.55;0.0
3494;0.0;33.85;511.41;0.0
3495;0.0;33.85;512.14;0.0
3496;0.0;33.85;512.53;0.0
3497;0.0;33.85;512.7;0.0
3498;0.0;33.85;513.52;0.0
3499;0.0;33.85;519.22;0.0
3500;0.0;33.85;519.09;0.0
3501;0.0;33.85;517.11;0.0
3502;0.0;33.85;515.43;0.0
3503;0.0;33.85;513.97;0.0
3504;0.0;33.85;512.24;0.0
3505;0.0;33.85;510.48;0.0
3506;0.0;32.98;509.56;0.0
3507;0.0;31.09;509.56;0.0
3508;0.0;29.86;509.56;0.0
3509;0.0;29.37;506.22;0.0
3510;0.0;30.03;506.22;0.0
3511;0.0;30.6;506.22;0.0
3512;0.0;30.93;506.22;0.0
3513;0.0;31.58;506.22;0.0
3514;0.0;32.73;506.22;0.0
3515;0.0;33.85;506.32;0.0
3516;0.0;33.85;506.76;0.0
3517;0.0;33.85;506.88;0.0
3518;0.0;33.85;506.58;0.0
3519;0.0;33.63;506.22;0.0
3520;0.0;33.06;506.22;0.0
3521;0.0;28.88;508.55;0.0
3522;0.0;33.85;506.71;0.0
3523;0.0;42.46;506.77;0.0
3524;0.0;44.18;506.77;0.0
3525;0.0;44.76;506.77;0.0
3526;0.0;43.94;506.77;0.0
3527;0.0;42.05;506.77;0.0
3528;0.0;33.85;509.92;0.0
3529;0.0;32.57;509.56;0.0
3530;0.0;31.34;509.56;0.0
3531;0.0;30.27;509.56;0.0
3532;0.0;29.53;509.56;0.0
3533;0.0;28.88;506.22;0.0
3534;0.0;28.63;506.22;0.0
3535;0.0;29.78;506.22;0.0
3536;0.0;30.68;506.22;0.0
3537;0.0;31.26;506.22;0.0
3538;0.0;31.75;506.22;0.0
3539;0.0;31.99;506.22;0.0
3540;0.0;32.16;506.22;0.0
3541;0.0;32.4;506.22;0.0
3542;0.0;33.22;506.22;0.0
3543;0.0;33.85;507.1;0.0
3544;0.0;33.85;509.86;0.0
3545;0.0;33.85;514.51;0.0
3546;0.0;39.26;515.97;0.0
3547;0.0;42.05;519.31;0.0
3548;0.0;41.31;519.31;0.0
3549;0.0;37.62;519.31;0.0
3550;0.0;35.49;519.31;0.0
3551;0.0;35.49;519.31;0.0
3552;0.0;34.59;519.31;0.0
3553;0.0;33.85;518.27;0.0
3554;0.0;33.85;517.11;0.0
3555;0.0;33.85;515.99;0.0
3556;0.0;33.85;514.14;0.0
3557;0.0;33.85;510.24;0.0
3558;0.0;33.85;509.3;0.0
3559;0.0;33.85;508.0;0.0
3560;0.0;22.69;513.44;0.0
3561;0.0;33.85;507.66;0.0
3562;0.0;33.85;507.7;0.0
3563;0.0;33.85;508.05;0.0
3564;0.0;33.85;509.12;0.0
3565;0.0;33.85;510.12;0.0
3566;0.0;33.85;510.68;0.0
3567;0.0;33.85;511.67;0.0
3568;0.0;33.85;512.96;0.0
3569;0.0;33.85;513.22;0.0
3570;0.0;33.85;514.25;0.0
3571;0.0;35.66;519.31;0.0
3572;0.0;35.82;519.31;0.0
3573;0.0;33.85;518.75;0.0
3574;0.0;33.85;516.81;0.0
3575;0.0;33.85;515.82;0.0
3576;0.0;33.85;515.17;0.0
3577;0.0;33.85;514.01;0.0
3578;0.0;33.85;512.93;0.0
3579;0.0;33.85;512.29;0.0
3580;0.0;29.03;513.44;0.0
3581;0.0;21.95;513.44;0.0
3582;0.0;33.85;506.54;0.0
3583;0.0;33.85;506.32;0.0
3584;0.0;33.8;506.22;0.0
3585;0.0;33.85;506.41;0.0
3586;0.0;33.85;506.8;0.0
3587;0.0;33.85;507.19;0.0
3588;0.0;33.85;507.44;0.0
3589;0.0;33.85;507.53;0.0
3590;0.0;33.85;507.57;0.0
3591;0.0;33.85;507.79;0.0
3592;0.0;33.85;508.18;0.0
3593;0.0;33.85;508.52;0.0
3594;0.0;33.85;508.91;0.0
3595;0.0;33.85;514.48;0.0
3596;0.0;33.85;516.76;0.0
3597;0.0;33.85;517.37;0.0
3598;0.0;33.85;517.11;0.0
3599;0.0;33.85;516.59;0.0
3600;0.0;33.85;515.73;0.0
3601;0.0;33.85;514.48;0.0
3602;0.0;33.85;513.02;0.0
3603;0.0;33.85;511.77;0.0
3604;0.0;33.85;509.7;0.0
3605;0.0;30.35;506.22;0.0
3606;0.0;29.86;506.22;0.0
3607;0.0;30.6;506.22;0.0
3608;0.0;30.68;506.22;0.0
3609;0.0;31.09;506.22;0.0
3610;0.0;31.75;506.22;0.0
3611;0.0;32.49;506.22;0.0
3612;0.0;33.63;506.22;0.0
3613;0.0;33.85;506.88;0.0
3614;0.0;33.85;507.88;0.0
3615;0.0;33.85;509.08;0.0
3616;0.0;33.85;510.63;0.0
3617;0.0;32.86;513.44;0.0
3618;0.0;33.85;515.54;0.0
3619;0.0;35.25;519.31;0.0
3620;0.0;33.85;518.19;0.0
3621;0.0;33.85;515.82;0.0
3622;0.0;33.85;514.61;0.0
3623;0.0;33.85;514.09;0.0
3624;0.0;33.85;513.71;0.0
3625;0.0;33.85;513.62;0.0
3626;0.0;33.85;513.66;0.0
3627;0.0;33.85;513.58;0.0
3628;0.0;30.92;513.44;0.0
3629;0.0;33.85;509.17;0.0
3630;0.0;33.85;509.12;0.0
3631;0.0;26.87;513.44;0.0
3632;0.0;33.85;510.8;0.0
3633;0.0;30.64;513.44;0.0
3634;0.0;33.85;512.79;0.0
3635;0.0;33.85;513.73;0.0
3636;0.0;33.85;514.68;0.0
3637;0.0;33.85;515.5;0.0
3638;0.0;34.34;515.97;0.0
3639;0.0;35.57;515.97;0.0
3640;0.0;35.57;515.97;0.0
3641;0.0;34.18;515.97;0.0
3642;0.0;33.85;515.2;0.0
3643;0.0;33.85;518.1;0.0
3644;0.0;33.85;516.72;0.0
3645;0.0;33.85;515.9;0.0
3646;0.0;33.85;515.52;0.0
3647;0.0;33.85;514.35;0.0
3648;0.0;33.85;512.97;0.0
3649;0.0;33.85;512.07;0.0
3650;0.0;29.77;513.44;0.0
3651;0.0;33.85;510.39;0.0
3652;0.0;25.84;513.44;0.0
3653;0.0;32.08;506.22;0.0
3654;0.0;31.99;506.22;0.0
3655;0.0;18.84;513.44;0.0
3656;0.0;33.31;506.22;0.0
3657;0.0;33.85;506.58;0.0
