snapshot;on_wind;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
5221;7.95;15.9;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5222;10.58;0.0;4.44;9.58;5.56;-5.56;-5.56;1.0;0.0;10.0
5223;12.54;11.31;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5224;12.95;6.08;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5225;14.43;4.6;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5226;18.45;0.59;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5227;22.79;1.07;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5228;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5229;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5230;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5231;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5232;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5233;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5234;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5235;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5236;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5237;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5238;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5239;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5240;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5241;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5242;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5243;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5244;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5245;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5246;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5247;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5248;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5249;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5250;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5251;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5252;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5253;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5254;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5255;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5256;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5257;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5258;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5259;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5260;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5261;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5262;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5263;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5264;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5265;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5266;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5267;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5268;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5269;50.72;-26.86;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5270;52.06;-28.2;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5271;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5272;45.42;-21.56;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5273;43.53;-19.68;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5274;41.16;-17.3;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5275;35.91;-12.05;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5276;28.78;-4.92;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5277;27.22;-3.36;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5278;25.33;-1.48;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5279;22.55;0.0;-5.18;20.42;11.84;-11.84;-11.84;2.12;0.0;6.67
5280;22.05;0.0;-4.92;19.98;11.59;-11.59;-11.59;2.08;0.0;6.67
5281;20.58;0.0;-4.15;18.64;10.81;-10.81;-10.81;1.94;0.0;6.67
5282;20.33;0.0;-4.02;18.42;10.68;-10.68;-10.68;1.92;0.0;6.67
5283;20.82;0.0;-4.27;18.86;10.94;-10.94;-10.94;1.96;0.0;6.67
5284;19.76;0.0;-3.71;17.9;10.38;-10.38;-10.38;1.86;0.0;6.67
5285;13.28;5.75;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5286;14.43;0.0;2.42;13.07;7.58;-7.58;-7.58;1.36;0.0;10.0
5287;18.45;0.0;0.31;16.71;9.69;-9.69;-9.69;1.74;0.0;10.0
5288;20.09;0.0;-0.55;18.19;10.55;-10.55;-10.55;1.89;0.0;10.0
5289;20.41;0.0;-0.73;18.49;10.72;-10.72;-10.72;1.92;0.0;10.0
5290;21.23;0.0;-1.16;19.23;11.16;-11.16;-11.16;2.0;0.0;10.0
5291;22.71;0.0;-1.93;20.57;11.93;-11.93;-11.93;2.14;0.0;10.0
5292;23.37;0.0;-2.28;21.16;12.28;-12.28;-12.28;2.2;0.0;10.0
5293;23.12;0.0;-2.15;20.94;12.15;-12.15;-12.15;2.18;0.0;10.0
5294;22.79;0.0;-1.97;20.64;11.97;-11.97;-11.97;2.15;0.0;10.0
5295;21.4;0.0;-1.24;19.38;11.24;-11.24;-11.24;2.02;0.0;10.0
5296;17.13;0.0;1.0;15.52;9.0;-9.0;-9.0;1.61;0.0;10.0
5297;12.54;0.0;3.41;11.36;6.59;-6.59;-6.59;1.18;0.0;10.0
5298;11.64;0.0;3.88;10.55;6.12;-6.12;-6.12;1.1;0.0;10.0
5299;11.89;0.0;0.42;10.77;6.25;-6.25;-6.25;1.12;0.0;6.67
5300;12.22;0.0;0.25;11.06;6.42;-6.42;-6.42;1.15;0.0;6.67
5301;11.72;0.0;0.51;10.62;6.16;-6.16;-6.16;1.1;0.0;6.67
5302;10.17;0.0;1.33;9.21;5.34;-5.34;-5.34;0.96;0.0;6.67
5303;8.28;0.0;2.32;7.5;4.35;-4.35;-4.35;0.78;0.0;6.67
5304;6.72;0.0;3.13;6.09;3.53;-3.53;-3.53;0.63;0.0;6.67
5305;5.9;0.0;3.56;5.35;3.1;-3.1;-3.1;0.56;0.0;6.67
5306;5.98;0.0;3.52;5.42;3.14;-3.14;-3.14;0.56;0.0;6.67
5307;6.15;0.0;3.44;5.57;3.23;-3.23;-3.23;0.58;0.0;6.67
5308;6.23;0.0;3.39;5.64;3.27;-3.27;-3.27;0.59;0.0;6.67
5309;4.02;1.28;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5310;3.94;1.37;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5311;4.1;1.2;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5312;4.02;1.28;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5313;4.1;1.2;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5314;4.35;0.96;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5315;4.67;0.63;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5316;5.08;0.22;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5317;5.98;0.0;6.85;5.42;3.14;-3.14;-3.14;0.56;0.0;10.0
5318;6.64;0.0;6.51;6.02;3.49;-3.49;-3.49;0.63;0.0;10.0
5319;6.39;0.0;6.64;5.79;3.36;-3.36;-3.36;0.6;0.0;10.0
5320;5.57;13.46;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5321;4.02;1.28;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5322;2.21;3.09;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5323;0.82;4.48;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5324;0.33;4.97;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5325;0.57;4.73;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5326;1.48;3.83;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5327;3.44;1.86;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5328;6.23;0.0;3.39;5.64;3.27;-3.27;-3.27;0.59;0.0;6.67
5329;9.1;0.0;1.89;8.24;4.78;-4.78;-4.78;0.86;0.0;6.67
5330;11.72;0.0;0.51;10.62;6.16;-6.16;-6.16;1.1;0.0;6.67
5331;13.94;0.0;-0.66;12.62;7.32;-7.32;-7.32;1.31;0.0;6.67
5332;15.82;0.0;-1.65;14.33;8.31;-8.31;-8.31;1.49;0.0;6.67
5333;11.64;0.0;3.88;10.55;6.12;-6.12;-6.12;1.1;0.0;10.0
5334;5.82;0.0;6.94;5.27;3.06;-3.06;-3.06;0.55;0.0;10.0
5335;5.16;0.14;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5336;5.08;0.22;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5337;5.16;13.87;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5338;5.33;0.0;7.2;4.83;2.8;-2.8;-2.8;0.5;0.0;10.0
5339;5.82;0.0;6.94;5.27;3.06;-3.06;-3.06;0.55;0.0;10.0
5340;6.72;0.0;6.47;6.09;3.53;-3.53;-3.53;0.63;0.0;10.0
5341;7.87;11.16;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5342;9.02;0.0;5.26;8.17;4.74;-4.74;-4.74;0.85;0.0;10.0
5343;9.35;1.36;4.37;9.7;5.62;-5.62;-5.62;1.01;0.0;10.0
5344;8.85;0.0;5.35;8.02;4.65;-4.65;-4.65;0.83;0.0;10.0
5345;7.46;11.57;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5346;5.49;0.0;7.11;4.98;2.89;-2.89;-2.89;0.52;0.0;10.0
5347;5.0;0.3;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5348;6.56;0.0;3.22;5.94;3.45;-3.45;-3.45;0.62;0.0;6.67
5349;9.43;0.0;1.71;8.54;4.95;-4.95;-4.95;0.89;0.0;6.67
5350;10.99;0.0;0.89;9.95;5.77;-5.77;-5.77;1.03;0.0;6.67
5351;9.84;0.0;1.5;8.91;5.17;-5.17;-5.17;0.93;0.0;6.67
5352;8.53;0.0;2.19;7.72;4.48;-4.48;-4.48;0.8;0.0;6.67
5353;8.12;0.0;2.4;7.35;4.26;-4.26;-4.26;0.76;0.0;6.67
5354;7.71;4.98;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
5355;6.39;0.0;3.31;5.79;3.36;-3.36;-3.36;0.6;0.0;6.67
5356;5.08;7.61;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
5357;3.12;2.19;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5358;1.72;3.58;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5359;2.3;16.74;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
5360;4.51;0.79;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5361;8.77;0.0;5.39;7.95;4.61;-4.61;-4.61;0.83;0.0;10.0
5362;14.27;0.0;2.5;12.92;7.49;-7.49;-7.49;1.34;0.0;10.0
5363;19.1;0.0;-0.04;17.3;10.04;-10.04;-10.04;1.8;0.0;10.0
5364;23.78;0.0;-2.49;21.54;12.49;-12.49;-12.49;2.24;0.0;10.0
5365;27.22;-3.36;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5366;31.24;-7.38;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5367;35.25;-11.4;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5368;31.65;-7.79;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5369;26.23;-2.38;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5370;24.6;-0.74;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
5371;24.43;-24.43;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5372;21.4;-21.4;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5373;17.54;-17.54;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5374;15.17;-15.17;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5375;14.27;-14.27;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5376;15.58;0.0;-1.52;14.11;8.18;-8.18;-8.18;1.47;0.0;6.67
5377;18.61;0.0;-3.11;16.86;9.78;-9.78;-9.78;1.75;0.0;6.67
5378;21.89;0.0;-4.83;19.83;11.5;-11.5;-11.5;2.06;0.0;6.67
5379;24.1;-0.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5380;22.79;0.0;-5.31;20.64;11.97;-11.97;-11.97;2.15;0.0;6.67
5381;14.43;0.0;2.42;13.07;7.58;-7.58;-7.58;1.36;0.0;10.0
5382;9.18;0.0;5.17;8.32;4.82;-4.82;-4.82;0.86;0.0;10.0
5383;13.94;0.0;2.68;12.62;7.32;-7.32;-7.32;1.31;0.0;10.0
5384;15.49;0.0;1.86;14.04;8.14;-8.14;-8.14;1.46;0.0;10.0
5385;15.49;0.0;1.86;14.04;8.14;-8.14;-8.14;1.46;0.0;10.0
5386;14.51;0.0;2.38;13.14;7.62;-7.62;-7.62;1.37;0.0;10.0
5387;12.79;0.0;3.28;11.58;6.72;-6.72;-6.72;1.2;0.0;10.0
5388;10.74;0.0;4.36;9.73;5.64;-5.64;-5.64;1.01;0.0;10.0
5389;8.53;0.0;5.52;7.72;4.48;-4.48;-4.48;0.8;0.0;10.0
5390;6.72;0.0;6.47;6.09;3.53;-3.53;-3.53;0.63;0.0;10.0
5391;6.64;0.0;6.51;6.02;3.49;-3.49;-3.49;0.63;0.0;10.0
5392;7.13;0.0;6.25;6.46;3.75;-3.75;-3.75;0.67;0.0;10.0
5393;6.89;0.0;6.38;6.24;3.62;-3.62;-3.62;0.65;0.0;10.0
5394;7.38;0.0;6.12;6.68;3.88;-3.88;-3.88;0.69;0.0;10.0
5395;7.95;0.0;2.49;7.2;4.18;-4.18;-4.18;0.75;0.0;6.67
5396;8.28;0.0;2.32;7.5;4.35;-4.35;-4.35;0.78;0.0;6.67
5397;7.95;0.0;2.49;7.2;4.18;-4.18;-4.18;0.75;0.0;6.67
5398;7.38;0.0;2.79;6.68;3.88;-3.88;-3.88;0.69;0.0;6.67
5399;6.56;0.0;3.22;5.94;3.45;-3.45;-3.45;0.62;0.0;6.67
5400;6.07;0.0;3.48;5.5;3.19;-3.19;-3.19;0.57;0.0;6.67
5401;5.66;0.0;3.69;5.12;2.97;-2.97;-2.97;0.53;0.0;6.67
5402;5.33;0.0;3.87;4.83;2.8;-2.8;-2.8;0.5;0.0;6.67
5403;4.76;0.55;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5404;3.85;1.45;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5405;2.21;3.09;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5406;0.82;4.48;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5407;0.66;4.65;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5408;1.23;4.07;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5409;1.48;3.83;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5410;1.72;3.58;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5411;2.71;2.6;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5412;3.53;1.78;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5413;3.44;1.86;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5414;3.2;2.1;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5415;2.71;2.6;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5416;2.13;3.17;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5417;1.64;3.66;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5418;1.07;4.24;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5419;1.15;4.15;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5420;3.03;2.27;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
5421;8.77;0.0;2.06;7.95;4.61;-4.61;-4.61;0.83;0.0;6.67
5422;12.46;0.0;0.12;11.29;6.55;-6.55;-6.55;1.17;0.0;6.67
5423;13.28;0.0;-0.31;12.03;6.98;-6.98;-6.98;1.25;0.0;6.67
5424;16.72;0.0;-2.12;15.15;8.79;-8.79;-8.79;1.58;0.0;6.67
5425;16.64;0.0;-2.08;15.08;8.74;-8.74;-8.74;1.57;0.0;6.67
5426;15.08;0.0;-1.26;13.66;7.93;-7.93;-7.93;1.42;0.0;6.67
5427;15.74;0.0;-1.6;14.26;8.27;-8.27;-8.27;1.48;0.0;6.67
5428;16.31;0.0;-1.91;14.78;8.57;-8.57;-8.57;1.54;0.0;6.67
5429;14.43;0.0;2.42;13.07;7.58;-7.58;-7.58;1.36;0.0;10.0
5430;10.9;0.0;4.27;9.88;5.73;-5.73;-5.73;1.03;0.0;10.0
5431;9.84;0.0;4.83;8.91;5.17;-5.17;-5.17;0.93;0.0;10.0
5432;11.56;0.0;3.93;10.47;6.07;-6.07;-6.07;1.09;0.0;10.0
5433;13.2;0.0;3.06;11.96;6.93;-6.93;-6.93;1.24;0.0;10.0
5434;14.76;0.0;2.25;13.37;7.75;-7.75;-7.75;1.39;0.0;10.0
5435;14.92;0.0;2.16;13.52;7.84;-7.84;-7.84;1.41;0.0;10.0
5436;12.13;0.0;3.62;10.99;6.37;-6.37;-6.37;1.14;0.0;10.0
5437;9.67;0.0;4.92;8.76;5.08;-5.08;-5.08;0.91;0.0;10.0
5438;7.38;0.0;6.12;6.68;3.88;-3.88;-3.88;0.69;0.0;10.0
5439;5.9;0.0;6.9;5.35;3.1;-3.1;-3.1;0.56;0.0;10.0
5440;4.92;0.38;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5441;4.43;0.87;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5442;5.08;0.22;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5443;7.3;0.0;2.83;6.61;3.83;-3.83;-3.83;0.69;0.0;6.67
5444;10.0;0.0;1.41;9.06;5.25;-5.25;-5.25;0.94;0.0;6.67
5445;10.9;0.0;0.94;9.88;5.73;-5.73;-5.73;1.03;0.0;6.67
5446;10.17;0.0;1.33;9.21;5.34;-5.34;-5.34;0.96;0.0;6.67
5447;9.1;0.0;1.89;8.24;4.78;-4.78;-4.78;0.86;0.0;6.67
5448;8.28;0.0;2.32;7.5;4.35;-4.35;-4.35;0.78;0.0;6.67
5449;7.87;0.0;2.53;7.13;4.13;-4.13;-4.13;0.74;0.0;6.67
5450;7.87;0.0;2.53;7.13;4.13;-4.13;-4.13;0.74;0.0;6.67
5451;8.61;0.0;2.14;7.8;4.52;-4.52;-4.52;0.81;0.0;6.67
5452;8.69;0.0;2.1;7.87;4.57;-4.57;-4.57;0.82;0.0;6.67
5453;5.9;0.0;6.9;5.35;3.1;-3.1;-3.1;0.56;0.0;10.0
5454;4.92;0.38;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5455;4.67;0.63;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5456;3.77;1.53;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5457;2.95;2.35;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5458;2.54;2.76;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5459;2.79;2.51;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5460;3.77;1.53;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5461;5.49;0.0;7.11;4.98;2.89;-2.89;-2.89;0.52;0.0;10.0
5462;8.44;0.0;5.56;7.65;4.44;-4.44;-4.44;0.8;0.0;10.0
5463;11.81;0.0;3.8;10.69;6.2;-6.2;-6.2;1.11;0.0;10.0
5464;13.86;0.0;2.72;12.55;7.28;-7.28;-7.28;1.31;0.0;10.0
5465;15.49;0.0;1.86;14.04;8.14;-8.14;-8.14;1.46;0.0;10.0
5466;19.51;0.0;-0.25;17.67;10.25;-10.25;-10.25;1.84;0.0;10.0
5467;22.87;0.0;-5.35;20.72;12.02;-12.02;-12.02;2.15;0.0;6.67
5468;24.1;-0.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5469;19.92;0.0;-3.8;18.05;10.47;-10.47;-10.47;1.88;0.0;6.67
5470;19.76;0.0;-3.71;17.9;10.38;-10.38;-10.38;1.86;0.0;6.67
5471;19.02;0.0;-3.33;17.23;9.99;-9.99;-9.99;1.79;0.0;6.67
5472;20.91;0.0;-4.32;18.94;10.98;-10.98;-10.98;1.97;0.0;6.67
5473;21.4;0.0;-4.58;19.38;11.24;-11.24;-11.24;2.02;0.0;6.67
5474;22.79;0.0;-5.31;20.64;11.97;-11.97;-11.97;2.15;0.0;6.67
5475;21.89;0.0;-4.83;19.83;11.5;-11.5;-11.5;2.06;0.0;6.67
5476;18.86;0.0;-3.24;17.08;9.91;-9.91;-9.91;1.78;0.0;6.67
5477;16.15;0.0;1.51;14.63;8.49;-8.49;-8.49;1.52;0.0;10.0
5478;15.58;0.0;1.82;14.11;8.18;-8.18;-8.18;1.47;0.0;10.0
5479;17.22;0.0;0.95;15.59;9.05;-9.05;-9.05;1.62;0.0;10.0
5480;17.38;0.0;0.87;15.74;9.13;-9.13;-9.13;1.64;0.0;10.0
5481;16.81;0.0;1.17;15.22;8.83;-8.83;-8.83;1.58;0.0;10.0
5482;16.4;0.0;1.38;14.85;8.61;-8.61;-8.61;1.54;0.0;10.0
5483;15.58;0.0;1.82;14.11;8.18;-8.18;-8.18;1.47;0.0;10.0
5484;14.68;0.0;2.29;13.29;7.71;-7.71;-7.71;1.38;0.0;10.0
5485;13.69;0.0;2.81;12.4;7.19;-7.19;-7.19;1.29;0.0;10.0
5486;12.71;0.0;3.32;11.51;6.68;-6.68;-6.68;1.2;0.0;10.0
5487;11.31;0.0;4.06;10.25;5.94;-5.94;-5.94;1.07;0.0;10.0
5488;10.9;0.0;4.27;9.88;5.73;-5.73;-5.73;1.03;0.0;10.0
5489;10.17;0.0;4.66;9.21;5.34;-5.34;-5.34;0.96;0.0;10.0
5490;10.17;0.0;4.66;9.21;5.34;-5.34;-5.34;0.96;0.0;10.0
5491;11.64;0.0;0.55;10.55;6.12;-6.12;-6.12;1.1;0.0;6.67
5492;11.56;0.0;0.59;10.47;6.07;-6.07;-6.07;1.09;0.0;6.67
5493;10.74;0.0;1.02;9.73;5.64;-5.64;-5.64;1.01;0.0;6.67
5494;9.59;0.0;1.63;8.69;5.04;-5.04;-5.04;0.9;0.0;6.67
5495;8.2;0.0;2.36;7.43;4.31;-4.31;-4.31;0.77;0.0;6.67
5496;6.97;0.0;3.0;6.31;3.66;-3.66;-3.66;0.66;0.0;6.67
5497;6.31;0.0;3.35;5.72;3.32;-3.32;-3.32;0.59;0.0;6.67
5498;6.23;0.0;3.39;5.64;3.27;-3.27;-3.27;0.59;0.0;6.67
5499;6.97;0.0;3.0;6.31;3.66;-3.66;-3.66;0.66;0.0;6.67
5500;7.87;0.0;2.53;7.13;4.13;-4.13;-4.13;0.74;0.0;6.67
5501;5.25;0.05;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5502;3.03;2.27;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5503;3.94;1.37;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5504;4.51;0.79;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
5505;5.33;0.0;7.2;4.83;2.8;-2.8;-2.8;0.5;0.0;10.0
5506;6.23;0.0;6.73;5.64;3.27;-3.27;-3.27;0.59;0.0;10.0
5507;6.72;0.0;6.47;6.09;3.53;-3.53;-3.53;0.63;0.0;10.0
5508;6.64;0.0;6.51;6.02;3.49;-3.49;-3.49;0.63;0.0;10.0
5509;6.56;0.0;6.55;5.94;3.45;-3.45;-3.45;0.62;0.0;10.0
5510;6.48;0.0;6.6;5.87;3.4;-3.4;-3.4;0.61;0.0;10.0
5511;6.48;0.0;6.6;5.87;3.4;-3.4;-3.4;0.61;0.0;10.0
5512;7.21;0.0;6.21;6.54;3.79;-3.79;-3.79;0.68;0.0;10.0
5513;10.49;0.0;4.49;9.51;5.51;-5.51;-5.51;0.99;0.0;10.0
5514;18.04;0.0;0.52;16.34;9.48;-9.48;-9.48;1.7;0.0;10.0
5515;25.58;-1.72;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5516;28.53;-4.67;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5517;27.55;-3.69;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5518;24.68;-0.82;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
5519;22.14;0.0;-4.96;20.05;11.63;-11.63;-11.63;2.08;0.0;6.67
5520;22.3;0.0;-5.05;20.2;11.72;-11.72;-11.72;2.1;0.0;6.67
5521;22.3;0.0;-5.05;20.2;11.72;-11.72;-11.72;2.1;0.0;6.67
5522;21.64;0.0;-4.7;19.61;11.37;-11.37;-11.37;2.04;0.0;6.67
5523;21.32;0.0;-4.53;19.31;11.2;-11.2;-11.2;2.01;0.0;6.67
5524;20.25;0.0;-3.97;18.34;10.64;-10.64;-10.64;1.91;0.0;6.67
5525;15.0;0.0;2.12;13.59;7.88;-7.88;-7.88;1.41;0.0;10.0
5526;10.9;0.0;4.27;9.88;5.73;-5.73;-5.73;1.03;0.0;10.0
