;grid;PEM input;Compressor;hydrogen_storage;Curtailment
609;17.36;-15.73;-1.64;0.88;0
610;17.36;-15.73;-1.64;0.88;0
611;17.36;-15.73;-1.64;0.88;0
612;17.36;-15.73;-1.64;0.88;0
613;17.36;-15.73;-1.64;0.88;0
614;17.36;-15.73;-1.64;0.88;0
615;17.36;-15.73;-1.64;0.88;0
616;17.36;-15.73;-1.64;0.88;0
617;17.36;-15.73;-1.64;0.88;0
618;17.36;-15.73;-1.64;0.88;0
619;17.36;-15.73;-1.64;-2.46;0
620;17.36;-15.73;-1.64;-2.46;0
621;17.36;-15.73;-1.64;-2.46;0
622;17.36;-15.73;-1.64;-2.46;0
623;17.36;-15.73;-1.64;-2.46;0
624;17.36;-15.73;-1.64;-2.46;0
625;17.36;-15.73;-1.64;-2.46;0
626;17.36;-15.73;-1.64;-2.46;0
627;17.36;-15.73;-1.64;-2.46;0
628;17.36;-15.73;-1.64;-2.46;0
629;17.36;-15.73;-1.64;0.88;0
630;17.36;-15.73;-1.64;0.88;0
631;17.36;-15.73;-1.64;0.88;0
632;17.36;-15.73;-1.64;0.88;0
633;17.36;-15.73;-1.64;0.88;0
634;17.36;-15.73;-1.64;0.88;0
635;17.36;-15.73;-1.64;0.88;0
636;17.36;-15.73;-1.64;0.88;0
637;17.36;-15.73;-1.64;0.88;0
638;17.36;-15.73;-1.64;0.88;0
639;17.36;-15.73;-1.64;0.88;0
640;17.36;-15.73;-1.64;0.88;0
641;17.36;-15.73;-1.64;0.88;0
642;17.36;-15.73;-1.64;0.88;0
643;17.36;-15.73;-1.64;-2.46;0
644;17.36;-15.73;-1.64;-2.46;0
645;17.36;-15.73;-1.64;-2.46;0
646;17.36;-15.73;-1.64;-2.46;0
647;17.36;-15.73;-1.64;-2.46;0
648;17.36;-15.73;-1.64;-2.46;0
649;17.36;-15.73;-1.64;-2.46;0
650;17.36;-15.73;-1.64;-2.46;0
651;17.36;-15.73;-1.64;-2.46;0
652;17.36;-15.73;-1.64;-2.46;0
653;17.36;-15.73;-1.64;0.88;0
654;17.36;-15.73;-1.64;0.88;0
655;17.36;-15.73;-1.64;0.88;0
656;17.36;-15.73;-1.64;0.88;0
657;17.36;-15.73;-1.64;0.88;0
658;17.36;-15.73;-1.64;0.88;0
659;17.36;-15.73;-1.64;0.88;0
660;17.36;-15.73;-1.64;0.88;0
661;17.36;-15.73;-1.64;0.88;0
662;17.36;-15.73;-1.64;0.88;0
663;17.36;-15.73;-1.64;0.88;0
664;17.36;-15.73;-1.64;0.88;0
665;17.36;-15.73;-1.64;0.88;0
666;17.36;-15.73;-1.64;0.88;0
667;-0.0;0.0;0.0;6.67;0
668;-0.0;0.0;0.0;6.67;0
669;-0.0;0.0;0.0;6.67;0
670;-0.0;0.0;0.0;6.67;0
671;-0.0;0.0;0.0;6.67;0
672;17.36;-15.73;-1.64;-2.46;0
673;17.36;-15.73;-1.64;-2.46;0
674;17.36;-15.73;-1.64;-2.46;0
675;17.36;-15.73;-1.64;-2.46;0
676;17.36;-15.73;-1.64;-2.46;0
677;17.36;-15.73;-1.64;0.88;0
678;17.36;-15.73;-1.64;0.88;0
679;17.36;-15.73;-1.64;0.88;0
680;17.36;-15.73;-1.64;0.88;0
681;17.36;-15.73;-1.64;0.88;0
682;17.36;-15.73;-1.64;0.88;0
683;17.36;-15.73;-1.64;0.88;0
684;17.36;-15.73;-1.64;0.88;0
685;17.36;-15.73;-1.64;0.88;0
686;17.36;-15.73;-1.64;0.88;0
687;17.36;-15.73;-1.64;0.88;0
688;17.36;-15.73;-1.64;0.88;0
689;17.36;-15.73;-1.64;0.88;0
690;17.36;-15.73;-1.64;0.88;0
691;12.69;-11.49;-1.2;0.0;0
692;17.36;-15.73;-1.64;-2.46;0
693;8.01;-7.26;-0.75;2.46;0
694;17.36;-15.73;-1.64;-2.46;0
695;17.36;-15.73;-1.64;-2.46;0
696;17.36;-15.73;-1.64;-2.46;0
697;17.36;-15.73;-1.64;-2.46;0
698;17.36;-15.73;-1.64;-2.46;0
699;17.36;-15.73;-1.64;-2.46;0
700;17.36;-15.73;-1.64;-2.46;0
701;17.36;-15.73;-1.64;0.88;0
702;17.36;-15.73;-1.64;0.88;0
703;17.36;-15.73;-1.64;0.88;0
704;17.36;-15.73;-1.64;0.88;0
705;17.36;-15.73;-1.64;0.88;0
706;17.36;-15.73;-1.64;0.88;0
707;17.36;-15.73;-1.64;0.88;0
708;8.01;-7.26;-0.75;5.79;0
709;17.36;-15.73;-1.64;0.88;0
710;17.36;-15.73;-1.64;0.88;0
711;17.36;-15.73;-1.64;0.88;0
712;17.36;-15.73;-1.64;0.88;0
713;17.36;-15.73;-1.64;0.88;0
714;17.36;-15.73;-1.64;0.88;0
715;17.36;-15.73;-1.64;-2.46;0
716;17.36;-15.73;-1.64;-2.46;0
717;7.49;-6.79;-0.71;2.73;0
718;17.36;-15.73;-1.64;-2.46;0
719;3.86;-3.49;-0.36;4.64;0
720;17.36;-15.73;-1.64;-2.46;0
721;17.36;-15.73;-1.64;-2.46;0
722;17.36;-15.73;-1.64;-2.46;0
723;17.36;-15.73;-1.64;-2.46;0
724;17.36;-15.73;-1.64;-2.46;0
725;17.36;-15.73;-1.64;0.88;0
726;17.36;-15.73;-1.64;0.88;0
727;17.36;-15.73;-1.64;0.88;0
728;17.36;-15.73;-1.64;0.88;0
729;17.36;-15.73;-1.64;0.88;0
730;17.36;-15.73;-1.64;0.88;0
731;17.36;-15.73;-1.64;0.88;0
732;17.36;-15.73;-1.64;0.88;0
733;17.36;-15.73;-1.64;0.88;0
734;17.36;-15.73;-1.64;0.88;0
735;17.36;-15.73;-1.64;0.88;0
736;17.36;-15.73;-1.64;0.88;0
737;17.36;-15.73;-1.64;0.88;0
738;17.36;-15.73;-1.64;0.88;0
739;17.36;-15.73;-1.64;-2.46;0
740;8.01;-7.26;-0.75;2.46;0
741;17.36;-15.73;-1.64;-2.46;0
742;17.36;-15.73;-1.64;-2.46;0
743;17.36;-15.73;-1.64;-2.46;0
744;17.36;-15.73;-1.64;-2.46;0
745;17.36;-15.73;-1.64;-2.46;0
746;17.36;-15.73;-1.64;-2.46;0
747;17.36;-15.73;-1.64;-2.46;0
748;12.69;-11.49;-1.2;0.0;0
749;17.36;-15.73;-1.64;0.88;0
750;17.36;-15.73;-1.64;0.88;0
751;17.36;-15.73;-1.64;0.88;0
752;17.36;-15.73;-1.64;0.88;0
753;17.36;-15.73;-1.64;0.88;0
754;17.36;-15.73;-1.64;0.88;0
755;17.36;-15.73;-1.64;0.88;0
756;17.36;-15.73;-1.64;0.88;0
757;17.36;-15.73;-1.64;0.88;0
758;17.36;-15.73;-1.64;0.88;0
759;17.36;-15.73;-1.64;0.88;0
760;17.36;-15.73;-1.64;0.88;0
761;8.01;-7.26;-0.75;5.79;0
762;17.36;-15.73;-1.64;0.88;0
763;17.36;-15.73;-1.64;-2.46;0
764;17.36;-15.73;-1.64;-2.46;0
765;17.36;-15.73;-1.64;-2.46;0
766;17.36;-15.73;-1.64;-2.46;0
767;17.36;-15.73;-1.64;-2.46;0
768;17.36;-15.73;-1.64;-2.46;0
769;17.36;-15.73;-1.64;-2.46;0
770;17.36;-15.73;-1.64;-2.46;0
771;17.36;-15.73;-1.64;-2.46;0
772;17.36;-15.73;-1.64;-2.46;0
773;17.36;-15.73;-1.64;0.88;0
774;10.68;-9.68;-1.01;4.39;0
775;17.36;-15.73;-1.64;0.88;0
776;17.36;-15.73;-1.64;0.88;0
777;17.36;-15.73;-1.64;0.88;0
778;17.36;-15.73;-1.64;0.88;0
779;17.36;-15.73;-1.64;0.88;0
780;17.36;-15.73;-1.64;0.88;0
781;17.36;-15.73;-1.64;0.88;0
782;17.36;-15.73;-1.64;0.88;0
783;17.36;-15.73;-1.64;0.88;0
784;17.36;-15.73;-1.64;0.88;0
785;17.36;-15.73;-1.64;0.88;0
786;17.36;-15.73;-1.64;0.88;0
787;17.36;-15.73;-1.64;-2.46;0
788;17.36;-15.73;-1.64;-2.46;0
789;17.36;-15.73;-1.64;-2.46;0
790;17.36;-15.73;-1.64;-2.46;0
791;17.36;-15.73;-1.64;-2.46;0
792;17.36;-15.73;-1.64;-2.46;0
793;17.36;-15.73;-1.64;-2.46;0
794;17.36;-15.73;-1.64;-2.46;0
795;17.36;-15.73;-1.64;-2.46;0
796;17.36;-15.73;-1.64;-2.46;0
797;17.36;-15.73;-1.64;0.88;0
798;17.36;-15.73;-1.64;0.88;0
799;17.36;-15.73;-1.64;0.88;0
800;17.36;-15.73;-1.64;0.88;0
801;17.36;-15.73;-1.64;0.88;0
802;17.36;-15.73;-1.64;0.88;0
803;17.36;-15.73;-1.64;0.88;0
804;17.36;-15.73;-1.64;0.88;0
805;17.36;-15.73;-1.64;0.88;0
806;17.36;-15.73;-1.64;0.88;0
807;17.36;-15.73;-1.64;0.88;0
808;17.36;-15.73;-1.64;0.88;0
809;17.36;-15.73;-1.64;0.88;0
810;17.36;-15.73;-1.64;0.88;0
811;17.36;-15.73;-1.64;-2.46;0
812;17.36;-15.73;-1.64;-2.46;0
813;17.36;-15.73;-1.64;-2.46;0
814;17.36;-15.73;-1.64;-2.46;0
815;17.36;-15.73;-1.64;-2.46;0
816;17.36;-15.73;-1.64;-2.46;0
817;17.36;-15.73;-1.64;-2.46;0
818;17.36;-15.73;-1.64;-2.46;0
819;17.36;-15.73;-1.64;-2.46;0
820;17.36;-15.73;-1.64;-2.46;0
821;17.36;-15.73;-1.64;0.88;0
822;17.36;-15.73;-1.64;0.88;0
823;17.36;-15.73;-1.64;0.88;0
824;17.36;-15.73;-1.64;0.88;0
825;17.36;-15.73;-1.64;0.88;0
826;17.36;-15.73;-1.64;0.88;0
827;17.36;-15.73;-1.64;0.88;0
828;17.36;-15.73;-1.64;0.88;0
829;17.36;-15.73;-1.64;0.88;0
830;17.36;-15.73;-1.64;0.88;0
831;17.36;-15.73;-1.64;0.88;0
832;17.36;-15.73;-1.64;0.88;0
833;17.36;-15.73;-1.64;0.88;0
834;17.36;-15.73;-1.64;0.88;0
835;-0.0;0.0;0.0;6.67;0
836;-0.0;0.0;0.0;6.67;0
837;-0.0;0.0;0.0;6.67;0
838;-0.0;0.0;0.0;6.67;0
839;-0.0;0.0;0.0;6.67;0
840;17.36;-15.73;-1.64;-2.46;0
841;17.36;-15.73;-1.64;-2.46;0
842;17.36;-15.73;-1.64;-2.46;0
843;17.36;-15.73;-1.64;-2.46;0
844;17.36;-15.73;-1.64;-2.46;0
845;17.36;-15.73;-1.64;0.88;0
846;17.36;-15.73;-1.64;0.88;0
847;17.36;-15.73;-1.64;0.88;0
848;17.36;-15.73;-1.64;0.88;0
849;17.36;-15.73;-1.64;0.88;0
850;17.36;-15.73;-1.64;0.88;0
851;17.36;-15.73;-1.64;0.88;0
852;17.36;-15.73;-1.64;0.88;0
853;17.36;-15.73;-1.64;0.88;0
854;17.36;-15.73;-1.64;0.88;0
855;17.36;-15.73;-1.64;0.88;0
856;17.36;-15.73;-1.64;0.88;0
857;17.36;-15.73;-1.64;0.88;0
858;17.36;-15.73;-1.64;0.88;0
859;17.36;-15.73;-1.64;-2.46;0
860;17.36;-15.73;-1.64;-2.46;0
861;17.36;-15.73;-1.64;-2.46;0
862;17.36;-15.73;-1.64;-2.46;0
863;17.36;-15.73;-1.64;-2.46;0
864;17.36;-15.73;-1.64;-2.46;0
865;17.36;-15.73;-1.64;-2.46;0
866;3.86;-3.49;-0.36;4.64;0
867;17.36;-15.73;-1.64;-2.46;0
868;17.36;-15.73;-1.64;-2.46;0
869;17.36;-15.73;-1.64;0.88;0
870;17.36;-15.73;-1.64;0.88;0
871;7.49;-6.79;-0.71;6.06;0
872;17.36;-15.73;-1.64;0.88;0
873;17.36;-15.73;-1.64;0.88;0
874;17.36;-15.73;-1.64;0.88;0
875;17.36;-15.73;-1.64;0.88;0
876;17.36;-15.73;-1.64;0.88;0
877;17.36;-15.73;-1.64;0.88;0
878;17.36;-15.73;-1.64;0.88;0
879;17.36;-15.73;-1.64;0.88;0
880;17.36;-15.73;-1.64;0.88;0
881;17.36;-15.73;-1.64;0.88;0
882;17.36;-15.73;-1.64;0.88;0
883;17.36;-15.73;-1.64;-2.46;0
884;12.69;-11.49;-1.2;0.0;0
885;17.36;-15.73;-1.64;-2.46;0
886;17.36;-15.73;-1.64;-2.46;0
887;17.36;-15.73;-1.64;-2.46;0
888;3.86;-3.49;-0.36;4.64;0
889;17.36;-15.73;-1.64;-2.46;0
890;17.36;-15.73;-1.64;-2.46;0
891;17.36;-15.73;-1.64;-2.46;0
892;17.36;-15.73;-1.64;-2.46;0
893;12.17;-11.02;-1.15;3.61;0
894;17.36;-15.73;-1.64;0.88;0
895;17.36;-15.73;-1.64;0.88;0
896;17.36;-15.73;-1.64;0.88;0
897;17.36;-15.73;-1.64;0.88;0
898;17.36;-15.73;-1.64;0.88;0
899;17.36;-15.73;-1.64;0.88;0
900;17.36;-15.73;-1.64;0.88;0
901;17.36;-15.73;-1.64;0.88;0
902;17.36;-15.73;-1.64;0.88;0
903;17.36;-15.73;-1.64;0.88;0
904;17.36;-15.73;-1.64;0.88;0
905;17.36;-15.73;-1.64;0.88;0
906;17.36;-15.73;-1.64;0.88;0
907;17.36;-15.73;-1.64;-2.46;0
908;17.36;-15.73;-1.64;-2.46;0
909;17.36;-15.73;-1.64;-2.46;0
910;17.36;-15.73;-1.64;-2.46;0
911;3.86;-3.49;-0.36;4.64;0
912;17.36;-15.73;-1.64;-2.46;0
913;17.36;-15.73;-1.64;-2.46;0
914;17.36;-15.73;-1.64;-2.46;0
915;12.69;-11.49;-1.2;0.0;0
916;17.36;-15.73;-1.64;-2.46;0
917;17.36;-15.73;-1.64;0.88;0
918;17.36;-15.73;-1.64;0.88;0
919;17.36;-15.73;-1.64;0.88;0
920;12.17;-11.02;-1.15;3.61;0
921;17.36;-15.73;-1.64;0.88;0
922;17.36;-15.73;-1.64;0.88;0
923;17.36;-15.73;-1.64;0.88;0
924;17.36;-15.73;-1.64;0.88;0
925;17.36;-15.73;-1.64;0.88;0
926;17.36;-15.73;-1.64;0.88;0
927;17.36;-15.73;-1.64;0.88;0
928;17.36;-15.73;-1.64;0.88;0
929;17.36;-15.73;-1.64;0.88;0
930;17.36;-15.73;-1.64;0.88;0
931;12.69;-11.49;-1.2;0.0;0
932;17.36;-15.73;-1.64;-2.46;0
933;17.36;-15.73;-1.64;-2.46;0
934;17.36;-15.73;-1.64;-2.46;0
935;15.36;-13.91;-1.45;-1.4;0
936;17.36;-15.73;-1.64;-2.46;0
937;17.36;-15.73;-1.64;-2.46;0
938;17.36;-15.73;-1.64;-2.46;0
939;17.36;-15.73;-1.64;-2.46;0
940;17.36;-15.73;-1.64;-2.46;0
941;17.36;-15.73;-1.64;0.88;0
942;17.36;-15.73;-1.64;0.88;0
943;17.36;-15.73;-1.64;0.88;0
944;17.36;-15.73;-1.64;0.88;0
945;17.36;-15.73;-1.64;0.88;0
946;17.36;-15.73;-1.64;0.88;0
947;17.36;-15.73;-1.64;0.88;0
948;17.36;-15.73;-1.64;0.88;0
949;17.36;-15.73;-1.64;0.88;0
950;17.36;-15.73;-1.64;0.88;0
951;17.36;-15.73;-1.64;0.88;0
952;17.36;-15.73;-1.64;0.88;0
953;17.36;-15.73;-1.64;0.88;0
954;17.36;-15.73;-1.64;0.88;0
955;17.36;-15.73;-1.64;-2.46;0
956;17.36;-15.73;-1.64;-2.46;0
957;17.36;-15.73;-1.64;-2.46;0
958;17.36;-15.73;-1.64;-2.46;0
959;17.36;-15.73;-1.64;-2.46;0
960;17.36;-15.73;-1.64;-2.46;0
961;17.36;-15.73;-1.64;-2.46;0
962;17.36;-15.73;-1.64;-2.46;0
963;17.36;-15.73;-1.64;-2.46;0
964;17.36;-15.73;-1.64;-2.46;0
965;17.36;-15.73;-1.64;0.88;0
966;17.36;-15.73;-1.64;0.88;0
967;17.36;-15.73;-1.64;0.88;0
968;17.36;-15.73;-1.64;0.88;0
969;17.36;-15.73;-1.64;0.88;0
970;17.36;-15.73;-1.64;0.88;0
971;17.36;-15.73;-1.64;0.88;0
972;17.36;-15.73;-1.64;0.88;0
973;17.36;-15.73;-1.64;0.88;0
974;17.36;-15.73;-1.64;0.88;0
975;17.36;-15.73;-1.64;0.88;0
976;17.36;-15.73;-1.64;0.88;0
977;17.36;-15.73;-1.64;0.88;0
978;17.36;-15.73;-1.64;0.88;0
979;17.36;-15.73;-1.64;-2.46;0
980;17.36;-15.73;-1.64;-2.46;0
981;17.36;-15.73;-1.64;-2.46;0
982;17.36;-15.73;-1.64;-2.46;0
983;17.36;-15.73;-1.64;-2.46;0
984;17.36;-15.73;-1.64;-2.46;0
985;17.36;-15.73;-1.64;-2.46;0
986;17.36;-15.73;-1.64;-2.46;0
987;17.36;-15.73;-1.64;-2.46;0
988;17.36;-15.73;-1.64;-2.46;0
989;17.36;-15.73;-1.64;0.88;0
990;17.36;-15.73;-1.64;0.88;0
991;17.36;-15.73;-1.64;0.88;0
992;17.36;-15.73;-1.64;0.88;0
993;17.36;-15.73;-1.64;0.88;0
994;17.36;-15.73;-1.64;0.88;0
995;17.36;-15.73;-1.64;0.88;0
996;17.36;-15.73;-1.64;0.88;0
997;17.36;-15.73;-1.64;0.88;0
998;17.36;-15.73;-1.64;0.88;0
999;17.36;-15.73;-1.64;0.88;0
1000;17.36;-15.73;-1.64;0.88;0
1001;17.36;-15.73;-1.64;0.88;0
1002;17.36;-15.73;-1.64;0.88;0
1003;-0.0;0.0;0.0;6.67;0
1004;-0.0;0.0;0.0;6.67;0
1005;-0.0;0.0;0.0;6.67;0
1006;-0.0;0.0;0.0;6.67;0
1007;-0.0;0.0;0.0;6.67;0
1008;17.36;-15.73;-1.64;-2.46;0
1009;17.36;-15.73;-1.64;-2.46;0
1010;17.36;-15.73;-1.64;-2.46;0
1011;17.36;-15.73;-1.64;-2.46;0
1012;17.36;-15.73;-1.64;-2.46;0
1013;17.36;-15.73;-1.64;0.88;0
1014;17.36;-15.73;-1.64;0.88;0
1015;17.36;-15.73;-1.64;0.88;0
1016;17.36;-15.73;-1.64;0.88;0
1017;17.36;-15.73;-1.64;0.88;0
1018;17.36;-15.73;-1.64;0.88;0
1019;17.36;-15.73;-1.64;0.88;0
1020;17.36;-15.73;-1.64;0.88;0
1021;17.36;-15.73;-1.64;0.88;0
1022;17.36;-15.73;-1.64;0.88;0
1023;17.36;-15.73;-1.64;0.88;0
1024;17.36;-15.73;-1.64;0.88;0
1025;17.36;-15.73;-1.64;0.88;0
1026;17.36;-15.73;-1.64;0.88;0
1027;17.36;-15.73;-1.64;-2.46;0
1028;17.36;-15.73;-1.64;-2.46;0
1029;17.36;-15.73;-1.64;-2.46;0
1030;17.36;-15.73;-1.64;-2.46;0
1031;3.86;-3.49;-0.36;4.64;0
1032;12.69;-11.49;-1.2;0.0;0
1033;17.36;-15.73;-1.64;-2.46;0
1034;17.36;-15.73;-1.64;-2.46;0
1035;12.17;-11.02;-1.15;0.27;0
1036;17.36;-15.73;-1.64;-2.46;0
1037;17.36;-15.73;-1.64;0.88;0
1038;17.36;-15.73;-1.64;0.88;0
1039;17.36;-15.73;-1.64;0.88;0
1040;17.36;-15.73;-1.64;0.88;0
1041;17.36;-15.73;-1.64;0.88;0
1042;17.36;-15.73;-1.64;0.88;0
1043;17.36;-15.73;-1.64;0.88;0
1044;17.36;-15.73;-1.64;0.88;0
1045;17.36;-15.73;-1.64;0.88;0
1046;17.36;-15.73;-1.64;0.88;0
1047;17.36;-15.73;-1.64;0.88;0
1048;17.36;-15.73;-1.64;0.88;0
1049;17.36;-15.73;-1.64;0.88;0
1050;17.36;-15.73;-1.64;0.88;0
1051;17.36;-15.73;-1.64;-2.46;0
1052;17.36;-15.73;-1.64;-2.46;0
1053;17.36;-15.73;-1.64;-2.46;0
1054;3.86;-3.49;-0.36;4.64;0
1055;7.49;-6.79;-0.71;2.73;0
1056;17.36;-15.73;-1.64;-2.46;0
1057;17.36;-15.73;-1.64;-2.46;0
1058;17.36;-15.73;-1.64;-2.46;0
1059;17.36;-15.73;-1.64;-2.46;0
1060;17.36;-15.73;-1.64;-2.46;0
1061;17.36;-15.73;-1.64;0.88;0
1062;17.36;-15.73;-1.64;0.88;0
1063;17.36;-15.73;-1.64;0.88;0
1064;17.36;-15.73;-1.64;0.88;0
1065;17.36;-15.73;-1.64;0.88;0
1066;17.36;-15.73;-1.64;0.88;0
1067;17.36;-15.73;-1.64;0.88;0
1068;17.36;-15.73;-1.64;0.88;0
1069;17.36;-15.73;-1.64;0.88;0
1070;17.36;-15.73;-1.64;0.88;0
1071;17.36;-15.73;-1.64;0.88;0
1072;17.36;-15.73;-1.64;0.88;0
1073;17.36;-15.73;-1.64;0.88;0
1074;17.36;-15.73;-1.64;0.88;0
1075;17.36;-15.73;-1.64;-2.46;0
1076;8.01;-7.26;-0.75;2.46;0
1077;17.36;-15.73;-1.64;-2.46;0
1078;17.36;-15.73;-1.64;-2.46;0
1079;17.36;-15.73;-1.64;-2.46;0
1080;17.36;-15.73;-1.64;-2.46;0
1081;17.36;-15.73;-1.64;-2.46;0
1082;17.36;-15.73;-1.64;-2.46;0
1083;17.36;-15.73;-1.64;-2.46;0
1084;17.36;-15.73;-1.64;-2.46;0
1085;17.36;-15.73;-1.64;0.88;0
1086;17.36;-15.73;-1.64;0.88;0
1087;6.34;-5.75;-0.6;6.67;0
1088;17.36;-15.73;-1.64;0.88;0
1089;17.36;-15.73;-1.64;0.88;0
1090;17.36;-15.73;-1.64;0.88;0
1091;17.36;-15.73;-1.64;0.88;0
1092;17.36;-15.73;-1.64;0.88;0
1093;17.36;-15.73;-1.64;0.88;0
1094;17.36;-15.73;-1.64;0.88;0
1095;17.36;-15.73;-1.64;0.88;0
1096;14.36;-13.01;-1.35;2.46;0
1097;17.36;-15.73;-1.64;0.88;0
1098;17.36;-15.73;-1.64;0.88;0
1099;17.36;-15.73;-1.64;-2.46;0
1100;17.36;-15.73;-1.64;-2.46;0
1101;17.36;-15.73;-1.64;-2.46;0
1102;17.36;-15.73;-1.64;-2.46;0
1103;17.36;-15.73;-1.64;-2.46;0
1104;17.36;-15.73;-1.64;-2.46;0
1105;17.36;-15.73;-1.64;-2.46;0
1106;17.36;-15.73;-1.64;-2.46;0
1107;17.36;-15.73;-1.64;-2.46;0
1108;17.36;-15.73;-1.64;-2.46;0
1109;17.36;-15.73;-1.64;0.88;0
1110;17.36;-15.73;-1.64;0.88;0
1111;17.36;-15.73;-1.64;0.88;0
1112;17.36;-15.73;-1.64;0.88;0
1113;17.36;-15.73;-1.64;0.88;0
1114;17.36;-15.73;-1.64;0.88;0
1115;17.36;-15.73;-1.64;0.88;0
1116;17.36;-15.73;-1.64;0.88;0
1117;17.36;-15.73;-1.64;0.88;0
1118;10.68;-9.68;-1.01;4.39;0
1119;17.36;-15.73;-1.64;0.88;0
1120;17.36;-15.73;-1.64;0.88;0
1121;17.36;-15.73;-1.64;0.88;0
1122;17.36;-15.73;-1.64;0.88;0
1123;17.36;-15.73;-1.64;-2.46;0
1124;17.36;-15.73;-1.64;-2.46;0
1125;17.36;-15.73;-1.64;-2.46;0
1126;17.36;-15.73;-1.64;-2.46;0
1127;17.36;-15.73;-1.64;-2.46;0
1128;17.36;-15.73;-1.64;-2.46;0
1129;17.36;-15.73;-1.64;-2.46;0
1130;17.36;-15.73;-1.64;-2.46;0
1131;17.36;-15.73;-1.64;-2.46;0
1132;17.36;-15.73;-1.64;-2.46;0
1133;17.36;-15.73;-1.64;0.88;0
1134;17.36;-15.73;-1.64;0.88;0
1135;17.36;-15.73;-1.64;0.88;0
1136;17.36;-15.73;-1.64;0.88;0
1137;17.36;-15.73;-1.64;0.88;0
1138;17.36;-15.73;-1.64;0.88;0
1139;17.36;-15.73;-1.64;0.88;0
1140;17.36;-15.73;-1.64;0.88;0
1141;17.36;-15.73;-1.64;0.88;0
1142;17.36;-15.73;-1.64;0.88;0
1143;17.36;-15.73;-1.64;0.88;0
1144;17.36;-15.73;-1.64;0.88;0
1145;17.36;-15.73;-1.64;0.88;0
1146;17.36;-15.73;-1.64;0.88;0
1147;17.36;-15.73;-1.64;-2.46;0
1148;17.36;-15.73;-1.64;-2.46;0
1149;17.36;-15.73;-1.64;-2.46;0
1150;17.36;-15.73;-1.64;-2.46;0
1151;17.36;-15.73;-1.64;-2.46;0
1152;17.36;-15.73;-1.64;-2.46;0
1153;17.36;-15.73;-1.64;-2.46;0
1154;17.36;-15.73;-1.64;-2.46;0
1155;17.36;-15.73;-1.64;-2.46;0
1156;17.36;-15.73;-1.64;-2.46;0
1157;17.36;-15.73;-1.64;0.88;0
1158;17.36;-15.73;-1.64;0.88;0
1159;17.36;-15.73;-1.64;0.88;0
1160;17.36;-15.73;-1.64;0.88;0
1161;17.36;-15.73;-1.64;0.88;0
1162;17.36;-15.73;-1.64;0.88;0
1163;17.36;-15.73;-1.64;0.88;0
1164;17.36;-15.73;-1.64;0.88;0
1165;17.36;-15.73;-1.64;0.88;0
1166;17.36;-15.73;-1.64;0.88;0
1167;17.36;-15.73;-1.64;0.88;0
1168;17.36;-15.73;-1.64;0.88;0
1169;17.36;-15.73;-1.64;0.88;0
1170;17.36;-15.73;-1.64;0.88;0
1171;-0.0;0.0;0.0;6.67;0
1172;-0.0;0.0;0.0;6.67;0
1173;-0.0;0.0;0.0;6.67;0
1174;-0.0;0.0;0.0;6.67;0
1175;-0.0;0.0;0.0;6.67;0
1176;17.36;-15.73;-1.64;-2.46;0
1177;17.36;-15.73;-1.64;-2.46;0
1178;17.36;-15.73;-1.64;-2.46;0
1179;17.36;-15.73;-1.64;-2.46;0
1180;17.36;-15.73;-1.64;-2.46;0
1181;17.36;-15.73;-1.64;0.88;0
1182;17.36;-15.73;-1.64;0.88;0
1183;17.36;-15.73;-1.64;0.88;0
1184;17.36;-15.73;-1.64;0.88;0
1185;17.36;-15.73;-1.64;0.88;0
1186;17.36;-15.73;-1.64;0.88;0
1187;17.36;-15.73;-1.64;0.88;0
1188;17.36;-15.73;-1.64;0.88;0
1189;17.36;-15.73;-1.64;0.88;0
1190;17.36;-15.73;-1.64;0.88;0
1191;17.36;-15.73;-1.64;0.88;0
1192;17.36;-15.73;-1.64;0.88;0
1193;17.36;-15.73;-1.64;0.88;0
1194;17.36;-15.73;-1.64;0.88;0
1195;12.69;-11.49;-1.2;0.0;0
1196;17.36;-15.73;-1.64;-2.46;0
1197;16.84;-15.26;-1.59;-2.18;0
1198;17.36;-15.73;-1.64;-2.46;0
1199;17.36;-15.73;-1.64;-2.46;0
1200;17.36;-15.73;-1.64;-2.46;0
1201;12.69;-11.49;-1.2;0.0;0
1202;17.36;-15.73;-1.64;-2.46;0
1203;17.36;-15.73;-1.64;-2.46;0
1204;3.86;-3.49;-0.36;4.64;0
1205;17.36;-15.73;-1.64;0.88;0
1206;17.36;-15.73;-1.64;0.88;0
1207;17.36;-15.73;-1.64;0.88;0
1208;17.36;-15.73;-1.64;0.88;0
1209;17.36;-15.73;-1.64;0.88;0
1210;17.36;-15.73;-1.64;0.88;0
1211;17.36;-15.73;-1.64;0.88;0
1212;17.36;-15.73;-1.64;0.88;0
1213;17.36;-15.73;-1.64;0.88;0
1214;17.36;-15.73;-1.64;0.88;0
1215;17.36;-15.73;-1.64;0.88;0
1216;17.36;-15.73;-1.64;0.88;0
1217;17.36;-15.73;-1.64;0.88;0
1218;17.36;-15.73;-1.64;0.88;0
1219;17.36;-15.73;-1.64;-2.46;0
1220;17.36;-15.73;-1.64;-2.46;0
1221;17.36;-15.73;-1.64;-2.46;0
1222;17.36;-15.73;-1.64;-2.46;0
1223;17.36;-15.73;-1.64;-2.46;0
