snapshot;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
6858;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6859;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6860;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6861;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6862;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6863;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6864;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6865;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6866;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6867;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6868;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6869;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6870;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6871;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6872;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6873;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6874;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6875;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6876;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6877;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6878;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6879;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6880;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6881;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6882;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6883;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6884;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6885;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6886;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6887;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6888;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6889;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6890;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6891;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6892;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6893;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6894;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6895;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6896;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6897;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6898;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6899;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6900;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6901;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6902;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6903;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6904;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6905;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6906;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6907;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6908;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6909;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6910;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6911;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6912;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6913;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6914;7.49;2.73;6.79;3.94;-3.94;-3.94;0.71;0.0;6.67
6915;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
6916;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6917;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6918;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6919;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6920;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6921;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6922;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6923;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6924;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6925;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6926;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6927;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6928;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6929;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6930;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6931;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6932;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6933;16.84;-2.18;15.26;8.85;-8.85;-8.85;1.59;0.0;6.67
6934;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6935;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6936;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6937;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6938;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6939;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6940;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
6941;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6942;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6943;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6944;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6945;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6946;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6947;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6948;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6949;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6950;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6951;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6952;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6953;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6954;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6955;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6956;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6957;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6958;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6959;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6960;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6961;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6962;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
6963;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6964;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6965;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6966;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6967;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6968;7.49;6.06;6.79;3.94;-3.94;-3.94;0.71;0.0;10.0
6969;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6970;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6971;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6972;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6973;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6974;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6975;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6976;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6977;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6978;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6979;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6980;15.36;-1.4;13.91;8.07;-8.07;-8.07;1.45;0.0;6.67
6981;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6982;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6983;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6984;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6985;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6986;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6987;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6988;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
6989;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6990;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6991;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6992;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6993;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6994;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6995;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6996;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6997;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6998;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
6999;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7000;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7001;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7002;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7003;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7004;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7005;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7006;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7007;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7008;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7009;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7010;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7011;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7012;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7013;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7014;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7015;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7016;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7017;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7018;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7019;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7020;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7021;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7022;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7023;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7024;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7025;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7026;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7027;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7028;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7029;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7030;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7031;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7032;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7033;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7034;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7035;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7036;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7037;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7038;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7039;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7040;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7041;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7042;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7043;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7044;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7045;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7046;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7047;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7048;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7049;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7050;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7051;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7052;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7053;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7054;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7055;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7056;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7057;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7058;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7059;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7060;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7061;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7062;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7063;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7064;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7065;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7066;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7067;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7068;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7069;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7070;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7071;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7072;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7073;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7074;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7075;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7076;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7077;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7078;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7079;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7080;5.01;4.03;4.54;2.63;-2.63;-2.63;0.47;0.0;6.67
7081;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7082;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7083;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7084;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7085;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7086;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7087;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7088;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
7089;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7090;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7091;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7092;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7093;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7094;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7095;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7096;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7097;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7098;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7099;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7100;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7101;7.49;2.73;6.79;3.94;-3.94;-3.94;0.71;0.0;6.67
7102;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7103;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7104;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
7105;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7106;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7107;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7108;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7109;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7110;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7111;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7112;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7113;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7114;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7115;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7116;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7117;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7118;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7119;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7120;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7121;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7122;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7123;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7124;8.01;2.46;7.26;4.21;-4.21;-4.21;0.75;0.0;6.67
7125;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7126;8.01;2.46;7.26;4.21;-4.21;-4.21;0.75;0.0;6.67
7127;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7128;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7129;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7130;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7131;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7132;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7133;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7134;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7135;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7136;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7137;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7138;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7139;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7140;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7141;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7142;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7143;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7144;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7145;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7146;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7147;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7148;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7149;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7150;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7151;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7152;17.03;-2.28;15.42;8.95;-8.95;-8.95;1.6;0.0;6.67
7153;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7154;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7155;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7156;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7157;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7158;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7159;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
7160;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7161;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7162;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7163;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7164;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7165;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7166;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7167;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7168;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7169;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7170;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7171;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7172;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7173;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7174;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7175;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7176;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7177;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7178;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7179;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7180;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
7181;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7182;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7183;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7184;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7185;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7186;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7187;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7188;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7189;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7190;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7191;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7192;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
7193;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
