;on_wind;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
4110;10.84;13.7;-22.23;0.0;-2.31;-2.89;-0.0
4111;4.04;20.83;-22.53;0.0;-2.34;-3.07;-6.62
4112;-0.0;26.89;-22.53;-2.01;-2.34;-3.07;-11.27
4113;-0.0;30.99;-22.53;-6.11;-2.34;-3.07;-11.27
4114;-0.0;33.46;-22.53;-8.58;-2.34;-3.07;-10.41
4115;-0.0;33.55;-22.53;-8.68;-2.34;-3.07;-9.46
4116;-0.0;29.78;-22.53;-4.9;-2.34;-3.07;-8.38
4117;1.02;23.86;-22.53;0.0;-2.34;-3.07;-6.02
4118;4.93;19.95;-22.53;0.0;-2.34;-3.07;-0.6
4119;4.32;16.87;-19.19;0.0;-2.0;-1.13;-0.0
4120;3.28;10.86;-12.81;0.0;-1.33;2.57;-0.0
4121;2.68;4.89;-6.86;0.0;-0.71;6.02;-0.0
4122;2.63;1.82;-5.01;1.08;-0.52;7.09;-0.0
4123;3.67;0.09;-5.01;1.76;-0.52;3.76;-0.0
4124;5.4;-0.0;-5.01;0.13;-0.52;3.76;-0.0
4125;6.74;-0.0;-6.1;0.0;-0.63;3.13;-0.0
4126;7.39;-0.0;-6.69;0.0;-0.7;2.79;-0.0
4127;7.34;-0.0;-6.65;0.0;-0.69;2.81;-0.0
4128;7.04;-0.0;-6.38;0.0;-0.66;2.97;-0.0
4129;7.0;-0.0;-6.34;0.0;-0.66;2.99;-0.0
4130;7.04;-0.0;-6.38;0.0;-0.66;2.97;-0.0
4131;6.87;0.28;-6.47;0.0;-0.67;2.91;-0.0
4132;5.23;2.61;-7.1;0.0;-0.74;2.55;-0.0
4133;4.02;6.48;-9.51;0.0;-0.99;4.49;-0.0
4134;4.58;12.35;-15.33;0.0;-1.59;1.11;-0.0
4135;5.31;17.71;-20.85;0.0;-2.17;-2.1;-0.0
4136;4.79;20.09;-22.53;0.0;-2.34;-3.07;-1.21
4137;5.74;18.13;-21.62;0.0;-2.25;-2.54;-0.0
4138;5.14;14.21;-17.53;0.0;-1.82;-0.17;-0.0
4139;4.62;10.86;-14.02;0.0;-1.46;1.87;-0.0
4140;5.14;9.04;-12.84;0.0;-1.34;2.55;-0.0
4141;7.73;9.04;-15.19;0.0;-1.58;1.19;-0.0
4142;10.75;5.69;-14.89;0.0;-1.55;1.36;-0.0
4143;12.09;2.94;-13.61;0.0;-1.42;2.1;-0.0
4144;13.22;1.17;-13.03;0.0;-1.35;2.44;-0.0
4145;14.55;0.56;-13.69;0.0;-1.42;2.06;-0.0
4146;14.99;0.19;-13.74;0.0;-1.43;2.03;-0.0
4147;14.81;-0.0;-13.42;0.0;-1.4;-1.12;-0.0
4148;14.34;-0.0;-12.99;0.0;-1.35;-0.87;-0.0
4149;14.17;-0.0;-12.83;0.0;-1.33;-0.78;-0.0
4150;18.14;-0.0;-16.43;0.0;-1.71;-2.86;-0.0
4151;23.28;-0.0;-21.09;0.0;-2.19;-5.56;-0.0
4152;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-4.32
4153;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-8.9
4154;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-9.68
4155;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-8.38
4156;24.08;0.79;-22.53;0.0;-2.34;-6.4;-8.44
4157;22.92;1.96;-22.53;0.0;-2.34;-3.07;-8.18
4158;20.82;4.05;-22.53;0.0;-2.34;-3.07;-6.99
4159;19.19;5.69;-22.53;0.0;-2.34;-3.07;-2.84
4160;16.72;8.16;-22.53;0.0;-2.34;-3.07;-0.12
4161;12.61;11.93;-22.23;0.0;-2.31;-2.89;-0.0
4162;6.93;17.94;-22.53;0.0;-2.34;-3.07;-2.87
4163;-0.0;27.45;-22.53;-2.57;-2.34;-3.07;-9.37
4164;-0.0;30.15;-22.53;-5.28;-2.34;-3.07;-10.45
4165;-0.0;29.55;-22.53;-4.67;-2.34;-3.07;-11.83
4166;-0.0;25.35;-22.53;-0.48;-2.34;-3.07;-12.48
4167;5.91;18.97;-22.53;0.0;-2.34;-3.07;-6.66
4168;12.09;10.76;-20.7;0.0;-2.15;-2.01;-0.0
4169;11.01;4.89;-14.41;0.0;-1.5;1.64;-0.0
4170;10.28;1.91;-17.24;6.84;-1.79;0.0;-0.0
4171;10.24;0.09;-9.36;0.0;-0.97;1.24;-0.0
4172;9.54;-0.0;-11.49;3.14;-1.2;0.0;-0.0
4173;8.68;-0.0;-7.86;0.0;-0.82;2.11;-0.0
4174;7.34;-0.0;-6.65;0.0;-0.69;2.81;-0.0
4175;6.09;-0.0;-11.49;6.6;-1.2;0.0;-0.0
4176;4.84;-0.0;-11.49;7.85;-1.2;0.0;-0.0
4177;3.41;-0.0;-5.01;2.12;-0.52;3.76;-0.0
4178;1.68;-0.0;-5.01;3.84;-0.52;3.76;-0.0
4179;0.65;0.33;-5.01;4.55;-0.52;3.76;-0.0
4180;0.6;2.05;-5.01;2.87;-0.52;3.76;-0.0
4181;0.48;6.1;-5.96;0.0;-0.62;6.54;-0.0
4182;0.48;13.84;-17.24;4.72;-1.79;0.0;-0.0
4183;0.78;21.34;-20.04;0.0;-2.08;-1.62;-0.0
4184;-0.0;27.17;-22.53;-2.29;-2.34;-3.07;-1.3
4185;-0.0;31.27;-22.53;-6.39;-2.34;-3.07;-1.94
4186;-0.0;34.11;-22.53;-9.24;-2.34;-3.07;-2.55
4187;-0.0;34.62;-22.53;-9.75;-2.34;-3.07;-2.94
4188;-0.0;32.99;-22.53;-8.12;-2.34;-3.07;-2.94
4189;-0.0;29.96;-22.53;-5.09;-2.34;-3.07;-2.63
4190;-0.0;25.07;-22.53;-0.2;-2.34;-3.07;-2.25
4191;1.77;17.57;-18.24;0.8;-1.9;-0.58;-0.0
4192;1.38;9.69;-10.03;0.0;-1.04;4.18;-0.0
4193;1.17;4.61;-5.24;0.0;-0.54;6.96;-0.0
4194;1.04;1.63;-5.01;2.86;-0.52;7.09;-0.0
4195;-0.0;0.05;0.0;-0.05;0.0;6.67;-1.21
4196;-0.0;-0.0;0.0;0.0;0.0;6.67;-1.55
4197;-0.0;-0.0;0.0;0.0;0.0;6.67;-1.68
4198;-0.0;-0.0;0.0;0.0;0.0;6.67;-1.6
4199;-0.0;-0.0;0.0;0.0;0.0;6.67;-1.38
4200;1.12;-0.0;-5.01;4.4;-0.52;3.76;-0.0
4201;0.99;-0.0;-5.01;4.53;-0.52;3.76;-0.0
4202;1.08;-0.0;-5.01;4.45;-0.52;3.76;-0.0
4203;1.6;0.28;-5.01;3.65;-0.52;3.76;-0.0
4204;2.07;2.1;-5.01;1.36;-0.52;3.76;-0.0
4205;1.47;5.87;-6.65;0.0;-0.69;6.14;-0.0
4206;0.99;13.05;-12.72;0.0;-1.32;2.62;-0.0
4207;1.08;20.36;-19.42;0.0;-2.02;-1.27;-0.0
4208;-0.0;26.75;-22.53;-1.87;-2.34;-3.07;-1.17
4209;-0.0;31.13;-22.53;-6.25;-2.34;-3.07;-1.12
4210;-0.0;33.13;-22.53;-8.26;-2.34;-3.07;-1.08
4211;-0.0;33.23;-22.53;-8.35;-2.34;-3.07;-1.08
4212;-0.0;31.83;-22.53;-6.95;-2.34;-3.07;-1.04
4213;-0.0;29.22;-22.53;-4.34;-2.34;-3.07;-0.99
4214;-0.0;25.02;-22.53;-0.15;-2.34;-3.07;-0.99
4215;0.99;18.87;-18.0;0.0;-1.87;-0.44;-0.0
4216;0.99;11.7;-11.49;0.0;-1.2;3.33;-0.0
4217;1.12;4.8;-5.36;0.0;-0.56;6.89;-0.0
4218;1.38;1.68;-5.01;2.47;-0.52;7.09;-0.0
4219;2.72;0.09;-5.01;2.71;-0.52;3.76;-0.0
4220;5.66;-0.0;-5.12;0.0;-0.53;3.69;-0.0
4221;9.24;-0.0;-8.37;0.0;-0.87;1.81;-0.0
4222;12.48;-0.0;-11.49;0.21;-1.2;0.0;-0.0
4223;14.81;-0.0;-13.42;0.0;-1.4;-1.12;-0.0
4224;16.37;-0.0;-14.83;0.0;-1.54;-1.93;-0.0
4225;17.19;-0.0;-15.57;0.0;-1.62;-2.36;-0.0
4226;17.45;-0.0;-15.8;0.0;-1.64;-2.5;-0.0
4227;17.58;0.33;-16.22;0.0;-1.69;-2.74;-0.0
4228;15.42;2.28;-16.03;0.0;-1.67;-2.63;-0.0
4229;12.57;6.01;-16.83;0.0;-1.75;0.24;-0.0
4230;11.4;12.4;-21.56;0.0;-2.24;-2.5;-0.0
4231;7.45;17.43;-22.53;0.0;-2.34;-3.07;-7.15
4232;4.32;20.55;-22.53;0.0;-2.34;-3.07;-13.69
4233;5.35;19.53;-22.53;0.0;-2.34;-3.07;-14.78
4234;5.02;19.85;-22.53;0.0;-2.34;-3.07;-17.18
4235;2.27;22.6;-22.53;0.0;-2.34;-3.07;-21.74
4236;-0.0;28.52;-22.53;-3.64;-2.34;-3.07;-24.96
4237;-0.0;26.61;-22.53;-1.73;-2.34;-3.07;-25.18
4238;7.68;17.2;-22.53;0.0;-2.34;-3.07;-16.29
4239;11.97;12.91;-22.53;0.0;-2.34;-3.07;-10.23
4240;13.92;10.95;-22.53;0.0;-2.34;-3.07;-6.63
4241;18.66;4.75;-21.21;0.0;-2.21;-2.3;-0.0
4242;16.58;1.68;-16.54;0.0;-1.72;0.4;-0.0
4243;14.73;0.09;-13.42;0.0;-1.4;-1.12;-0.0
4244;12.7;-0.0;-11.5;0.0;-1.2;-0.0;-0.0
4245;11.1;-0.0;-10.05;0.0;-1.05;0.83;-0.0
4246;10.28;-0.0;-9.31;0.0;-0.97;1.27;-0.0
4247;10.06;-0.0;-9.12;0.0;-0.95;1.38;-0.0
4248;10.15;-0.0;-9.19;0.0;-0.96;1.33;-0.0
4249;10.37;-0.0;-9.39;0.0;-0.98;1.22;-0.0
4250;11.19;-0.0;-10.13;0.0;-1.05;0.79;-0.0
4251;11.4;0.33;-10.62;0.0;-1.1;0.5;-0.0
4252;8.77;2.24;-9.97;0.0;-1.04;0.88;-0.0
4253;8.51;6.15;-17.24;4.37;-1.79;0.0;-0.0
4254;11.59;13.28;-22.53;0.0;-2.34;-3.07;-2.4
4255;5.12;19.76;-22.53;0.0;-2.34;-3.07;-10.35
4256;1.34;23.53;-22.53;0.0;-2.34;-3.07;-15.42
4257;-0.0;25.07;-22.53;-0.2;-2.34;-3.07;-18.66
4258;-0.0;26.05;-22.53;-1.18;-2.34;-3.07;-20.56
4259;-0.0;27.08;-22.53;-2.2;-2.34;-3.07;-21.64
4260;-0.0;26.05;-22.53;-1.18;-2.34;-3.07;-21.85
4261;1.57;23.3;-22.53;0.0;-2.34;-3.07;-19.85
4262;5.72;19.15;-22.53;0.0;-2.34;-3.07;-14.32
4263;8.8;16.08;-22.53;0.0;-2.34;-3.07;-9.86
4264;13.46;11.42;-22.53;0.0;-2.34;-3.07;-3.99
4265;15.29;5.27;-18.62;0.0;-1.94;-0.8;-0.0
4266;13.04;1.82;-13.46;0.0;-1.4;2.19;-0.0
4267;12.27;0.05;-11.15;0.0;-1.16;0.2;-0.0
4268;11.32;-0.0;-10.25;0.0;-1.07;0.72;-0.0
4269;10.37;-0.0;-9.39;0.0;-0.98;1.22;-0.0
4270;9.24;-0.0;-8.37;0.0;-0.87;1.81;-0.0
4271;8.55;-0.0;-7.75;0.0;-0.81;2.17;-0.0
4272;8.08;-0.0;-11.49;4.61;-1.2;0.0;-0.0
4273;7.77;-0.0;-11.49;4.91;-1.2;0.0;-0.0
4274;7.64;-0.0;-11.49;5.04;-1.2;0.0;-0.0
4275;7.0;0.28;-6.59;0.0;-0.69;2.84;-0.0
4276;4.58;2.24;-6.17;0.0;-0.64;3.09;-0.0
4277;3.58;6.01;-8.69;0.0;-0.9;4.96;-0.0
4278;4.19;13.28;-22.53;7.4;-2.34;-3.07;-0.0
4279;3.37;21.39;-22.43;0.0;-2.33;-3.01;-0.0
4280;-0.0;28.1;-22.53;-3.23;-2.34;-3.07;-3.15
4281;-0.0;32.67;-22.53;-7.79;-2.34;-3.07;-3.46
4282;-0.0;35.14;-22.53;-10.26;-2.34;-3.07;-3.8
4283;-0.0;35.65;-22.53;-10.77;-2.34;-3.07;-4.02
4284;-0.0;33.27;-22.53;-8.4;-2.34;-3.07;-3.97
4285;-0.0;29.82;-22.53;-4.95;-2.34;-3.07;-3.76
4286;-0.0;25.54;-22.53;-0.66;-2.34;-3.07;-3.5
4287;3.15;18.69;-19.78;0.0;-2.06;-1.48;-0.0
4288;2.76;10.07;-17.24;6.2;-1.79;0.0;-0.0
4289;2.42;4.85;-15.93;10.32;-1.66;0.76;-0.0
4290;2.29;1.58;-17.24;15.16;-1.79;0.0;-0.0
4291;2.33;0.05;-5.01;3.15;-0.52;3.76;-0.0
4292;2.29;-0.0;-5.01;3.24;-0.52;3.76;-0.0
4293;2.16;-0.0;-11.49;10.53;-1.2;0.0;-0.0
4294;2.16;-0.0;-5.01;3.37;-0.52;3.76;-0.0
4295;2.46;-0.0;-5.01;3.07;-0.52;3.76;-0.0
4296;3.07;-0.0;-5.01;2.46;-0.52;3.76;-0.0
4297;4.1;-0.0;-5.01;1.42;-0.52;3.76;-0.0
4298;5.44;-0.0;-11.49;7.25;-1.2;0.0;-0.0
4299;6.44;0.09;-11.49;6.16;-1.2;0.0;-0.0
4300;5.83;1.4;-6.55;0.0;-0.68;2.87;-0.0
4301;4.06;4.71;-7.94;0.0;-0.83;5.39;-0.0
4302;3.58;9.74;-17.24;5.71;-1.79;0.0;-0.0
4303;3.63;15.1;-17.24;0.31;-1.79;0.0;-0.0
4304;3.46;19.39;-20.69;0.0;-2.15;-2.0;-0.0
4305;3.8;20.32;-21.85;0.0;-2.27;-2.67;-0.0
4306;4.62;18.45;-20.9;0.0;-2.17;-2.12;-0.0
4307;5.44;14.82;-18.35;0.0;-1.91;-0.65;-0.0
4308;6.26;13.61;-18.0;0.0;-1.87;-0.44;-0.0
4309;6.61;11.6;-16.5;0.0;-1.72;0.43;-0.0
4310;6.0;7.92;-12.61;0.0;-1.31;2.68;-0.0
4311;4.84;5.22;-9.11;0.0;-0.95;4.72;-0.0
4312;3.63;3.36;-6.33;0.0;-0.66;6.33;-0.0
4313;3.11;2.61;-5.18;0.0;-0.54;6.99;-0.0
4314;3.63;1.17;-5.01;0.73;-0.52;7.09;-0.0
4315;4.88;-0.0;-5.01;0.65;-0.52;3.76;-0.0
4316;6.56;-0.0;-5.95;0.0;-0.62;3.22;-0.0
4317;8.29;-0.0;-7.51;0.0;-0.78;2.31;-0.0
4318;8.77;-0.0;-7.94;0.0;-0.83;2.06;-0.0
4319;8.03;-0.0;-7.28;0.0;-0.76;2.45;-0.0
4320;7.47;-0.0;-6.77;0.0;-0.7;2.74;-0.0
4321;7.13;-0.0;-6.45;0.0;-0.67;2.92;-0.0
4322;6.61;-0.0;-5.99;0.0;-0.62;3.19;-0.0
4323;5.79;0.05;-5.28;0.0;-0.55;3.6;-0.0
4324;4.66;1.44;-5.53;0.0;-0.58;3.46;-0.0
4325;4.15;4.52;-7.85;0.0;-0.82;5.45;-0.0
4326;3.84;10.49;-12.98;0.0;-1.35;2.47;-0.0
4327;3.76;17.66;-19.4;0.0;-2.02;-1.25;-0.0
4328;-0.0;25.16;-22.53;-0.29;-2.34;-3.07;-4.62
4329;-0.0;31.13;-22.53;-6.25;-2.34;-3.07;-5.44
4330;-0.0;34.95;-22.53;-10.08;-2.34;-3.07;-6.0
4331;-0.0;36.07;-22.53;-11.19;-2.34;-3.07;-5.96
4332;-0.0;34.53;-22.53;-9.66;-2.34;-3.07;-5.61
4333;-0.0;30.2;-22.53;-5.32;-2.34;-3.07;-5.44
4334;0.08;24.79;-22.53;0.0;-2.34;-3.07;-5.23
4335;4.88;19.99;-22.53;0.0;-2.34;-3.07;-0.21
4336;4.45;12.07;-14.96;0.0;-1.56;1.32;-0.0
4337;3.67;4.43;-17.24;10.93;-1.79;0.0;-0.0
4338;2.63;1.17;-6.47;3.35;-0.67;6.24;-0.0
4339;1.9;-0.0;-5.01;3.63;-0.52;3.76;-0.0
4340;2.12;-0.0;-11.49;10.57;-1.2;0.0;-0.0
4341;3.76;-0.0;-5.01;1.77;-0.52;3.76;-0.0
4342;7.04;-0.0;-6.38;0.0;-0.66;2.97;-0.0
4343;10.49;-0.0;-11.49;2.19;-1.2;0.0;-0.0
4344;12.44;-0.0;-11.27;0.0;-1.17;0.13;-0.0
4345;13.09;-0.0;-11.85;0.0;-1.23;-0.21;-0.0
4346;13.17;-0.0;-11.93;0.0;-1.24;-0.25;-0.0
4347;12.83;0.09;-11.7;0.0;-1.22;-0.12;-0.0
4348;12.57;1.4;-12.65;0.0;-1.32;-0.67;-0.0
4349;11.32;3.73;-13.63;0.0;-1.42;2.1;-0.0
4350;12.22;6.9;-17.32;0.0;-1.8;-0.05;-0.0
4351;15.6;9.27;-22.53;0.0;-2.34;-3.07;-2.54
4352;15.14;9.74;-22.53;0.0;-2.34;-3.07;-6.98
4353;15.51;9.37;-22.53;0.0;-2.34;-3.07;-8.5
4354;14.3;10.58;-22.53;0.0;-2.34;-3.07;-11.01
4355;11.36;13.51;-22.53;0.0;-2.34;-3.07;-14.6
4356;9.54;15.33;-22.53;0.0;-2.34;-3.07;-16.02
4357;9.54;15.33;-22.53;0.0;-2.34;-3.07;-14.9
4358;13.36;11.51;-22.53;0.0;-2.34;-3.07;-9.31
4359;18.86;6.01;-22.53;0.0;-2.34;-3.07;-0.05
4360;15.42;3.82;-17.43;0.0;-1.81;-0.11;-0.0
4361;13.82;3.45;-17.24;1.76;-1.79;0.0;-0.0
4362;15.03;1.26;-22.53;8.59;-2.34;-3.07;-0.0
4363;-0.0;-0.0;0.0;0.0;0.0;6.67;-16.15
4364;-0.0;-0.0;0.0;0.0;0.0;6.67;-16.02
4365;-0.0;-0.0;0.0;0.0;0.0;6.67;-14.34
4366;-0.0;-0.0;0.0;0.0;0.0;6.67;-13.69
4367;-0.0;-0.0;0.0;0.0;0.0;6.67;-14.73
4368;15.38;-0.0;-13.93;0.0;-1.45;-1.41;-0.0
4369;17.75;-0.0;-16.08;0.0;-1.67;-2.66;-0.0
4370;17.23;-0.0;-15.61;0.0;-1.62;-2.39;-0.0
4371;17.32;0.19;-15.86;0.0;-1.65;-2.53;-0.0
4372;15.07;2.19;-15.64;0.0;-1.63;-2.4;-0.0
4373;15.2;6.01;-19.22;0.0;-2.0;-1.15;-0.0
4374;11.03;13.84;-22.53;0.0;-2.34;-3.07;-10.6
4375;2.97;21.9;-22.53;0.0;-2.34;-3.07;-25.19
4376;-0.0;28.05;-22.53;-3.18;-2.34;-3.07;-31.4
4377;-0.0;31.55;-22.53;-6.67;-2.34;-3.07;-32.43
4378;-0.0;32.53;-22.53;-7.65;-2.34;-3.07;-32.82
4379;-0.0;33.32;-22.53;-8.44;-2.34;-3.07;-32.61
4380;-0.0;28.24;-22.53;-3.37;-2.34;-3.07;-32.26
4381;0.97;23.91;-22.53;0.0;-2.34;-3.07;-30.6
4382;3.72;21.16;-22.53;0.0;-2.34;-3.07;-27.12
4383;8.98;15.89;-22.53;0.0;-2.34;-3.07;-21.12
4384;16.16;8.71;-22.53;0.0;-2.34;-3.07;-11.35
4385;20.31;4.57;-22.53;0.0;-2.34;-3.07;-3.1
4386;18.36;1.68;-22.53;4.84;-2.34;-3.07;-0.0
4387;14.34;0.05;-13.03;0.0;-1.35;-0.89;-0.0
4388;11.7;-0.0;-11.49;0.98;-1.2;0.0;-0.0
4389;11.1;-0.0;-11.49;1.59;-1.2;0.0;-0.0
4390;13.17;-0.0;-11.93;0.0;-1.24;-0.25;-0.0
4391;15.63;-0.0;-14.16;0.0;-1.47;-1.55;-0.0
4392;17.75;-0.0;-16.08;0.0;-1.67;-2.66;-0.0
4393;19.61;-0.0;-17.76;0.0;-1.85;-3.64;-0.0
4394;19.26;-0.0;-17.45;0.0;-1.81;-3.45;-0.0
4395;20.13;0.28;-18.48;0.0;-1.92;-4.05;-0.0
4396;19.18;2.33;-19.48;0.0;-2.03;-4.63;-0.0
4397;19.09;5.78;-22.53;0.0;-2.34;-3.07;-0.0
4398;13.27;11.6;-22.53;0.0;-2.34;-3.07;-8.06
4399;6.42;18.45;-22.53;0.0;-2.34;-3.07;-16.69
4400;0.97;23.91;-22.53;0.0;-2.34;-3.07;-23.87
4401;2.41;22.46;-22.53;0.0;-2.34;-3.07;-24.32
4402;7.26;17.62;-22.53;0.0;-2.34;-3.07;-19.78
4403;6.47;18.41;-22.53;0.0;-2.34;-3.07;-20.87
4404;2.32;22.56;-22.53;0.0;-2.34;-3.07;-25.41
4405;4.14;20.74;-22.53;0.0;-2.34;-3.07;-23.76
4406;9.64;15.24;-22.53;0.0;-2.34;-3.07;-16.71
4407;12.81;12.07;-22.53;0.0;-2.34;-3.07;-11.38
4408;16.02;8.85;-22.53;0.0;-2.34;-3.07;-5.14
4409;16.67;4.61;-19.28;0.0;-2.0;-1.18;-0.0
4410;13.65;1.86;-14.05;0.0;-1.46;1.85;-0.0
4411;13.82;0.05;-12.56;0.0;-1.31;-0.62;-0.0
4412;16.76;-0.0;-15.18;0.0;-1.58;-2.14;-0.0
4413;20.77;-0.0;-18.82;0.0;-1.96;-4.25;-0.0
4414;23.75;-0.0;-21.52;0.0;-2.24;-5.81;-0.0
4415;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-1.08
4416;23.75;-0.0;-21.52;0.0;-2.24;-5.81;-0.0
4417;21.85;-0.0;-19.8;0.0;-2.06;-4.82;-0.0
4418;22.16;-0.0;-20.07;0.0;-2.09;-4.97;-0.0
4419;17.79;0.23;-16.33;0.0;-1.7;-2.8;-0.0
4420;14.04;2.24;-14.74;0.0;-1.53;-1.88;-0.0
4421;14.6;6.01;-18.67;0.0;-1.94;-0.83;-0.0
4422;11.97;12.91;-22.53;0.0;-2.34;-3.07;-5.65
4423;5.54;19.34;-22.53;0.0;-2.34;-3.07;-14.5
4424;0.41;24.47;-22.53;0.0;-2.34;-3.07;-21.75
4425;-0.0;28.57;-22.53;-3.69;-2.34;-3.07;-23.67
4426;-0.0;30.94;-22.53;-6.07;-2.34;-3.07;-25.18
4427;-0.0;31.6;-22.53;-6.72;-2.34;-3.07;-26.13
4428;-0.0;29.5;-22.53;-4.62;-2.34;-3.07;-26.04
4429;-0.0;27.03;-22.53;-2.15;-2.34;-3.07;-24.79
4430;2.32;22.56;-22.53;0.0;-2.34;-3.07;-19.75
4431;8.15;16.73;-22.53;0.0;-2.34;-3.07;-10.51
4432;13.04;9.93;-20.81;0.0;-2.16;-2.07;-0.0
4433;6.31;4.75;-17.24;7.97;-1.79;0.0;-0.0
4434;2.07;1.54;-5.01;1.92;-0.52;7.09;-0.0
4435;0.26;-0.0;-5.01;5.27;-0.52;3.76;-0.0
4436;1.21;-0.0;-11.49;11.48;-1.2;0.0;-0.0
4437;6.09;-0.0;-5.52;0.0;-0.57;3.47;-0.0
4438;12.52;-0.0;-11.35;0.0;-1.18;0.09;-0.0
4439;15.07;-0.0;-13.65;0.0;-1.42;-1.25;-0.0
4440;16.97;-0.0;-15.37;0.0;-1.6;-2.25;-0.0
4441;18.27;-0.0;-16.55;0.0;-1.72;-2.93;-0.0
4442;18.66;-0.0;-16.9;0.0;-1.76;-3.14;-0.0
4443;17.97;-0.0;-16.27;0.0;-1.69;-2.77;-0.0
4444;16.67;0.28;-15.35;0.0;-1.6;-2.24;-0.0
4445;16.37;0.98;-15.71;0.0;-1.63;0.89;-0.0
4446;18.83;3.54;-22.53;2.5;-2.34;-3.07;-0.0
4447;10.43;14.45;-22.53;0.0;-2.34;-3.07;-20.75
4448;-0.0;26.33;-22.53;-1.45;-2.34;-3.07;-37.75
4449;-0.0;31.88;-22.53;-7.0;-2.34;-3.07;-39.65
4450;-0.0;29.87;-22.53;-5.0;-2.34;-3.07;-40.9
4451;-0.0;34.21;-22.53;-9.33;-2.34;-3.07;-41.16
4452;-0.0;31.64;-22.53;-6.77;-2.34;-3.07;-41.38
4453;-0.0;27.54;-22.53;-2.67;-2.34;-3.07;-41.16
4454;0.46;24.42;-22.53;0.0;-2.34;-3.07;-39.97
4455;6.28;18.59;-22.53;0.0;-2.34;-3.07;-32.93
4456;14.2;10.67;-22.53;0.0;-2.34;-3.07;-22.46
4457;19.84;5.03;-22.53;0.0;-2.34;-3.07;-11.38
4458;22.96;1.91;-22.53;0.0;-2.34;-3.07;-2.09
4459;20.9;0.05;-18.98;0.0;-1.97;-4.34;-0.0
4460;17.23;-0.0;-15.61;0.0;-1.62;-2.39;-0.0
4461;13.47;-0.0;-12.21;0.0;-1.27;-0.41;-0.0
4462;12.44;-0.0;-11.27;0.0;-1.17;0.13;-0.0
4463;12.05;-0.0;-11.49;0.64;-1.2;0.0;-0.0
4464;12.05;-0.0;-10.91;0.0;-1.13;0.34;-0.0
4465;12.7;-0.0;-11.5;0.0;-1.2;-0.0;-0.0
4466;12.22;-0.0;-11.07;0.0;-1.15;0.24;-0.0
4467;11.27;0.23;-11.49;1.18;-1.2;0.0;-0.0
4468;7.73;1.96;-8.78;0.0;-0.91;1.58;-0.0
4469;6.18;5.92;-17.24;6.94;-1.79;0.0;-0.0
4470;7.82;13.56;-19.36;0.0;-2.01;-1.23;-0.0
4471;4.14;20.74;-22.53;0.0;-2.34;-3.07;-3.85
4472;-0.0;26.66;-22.53;-1.78;-2.34;-3.07;-8.38
4473;-0.0;30.94;-22.53;-6.07;-2.34;-3.07;-8.81
4474;-0.0;33.13;-22.53;-8.26;-2.34;-3.07;-8.85
4475;-0.0;33.51;-22.53;-8.63;-2.34;-3.07;-8.42
4476;-0.0;31.92;-22.53;-7.05;-2.34;-3.07;-7.51
4477;-0.0;28.05;-22.53;-3.18;-2.34;-3.07;-6.13
4478;4.18;20.69;-22.53;0.0;-2.34;-3.07;-0.44
4479;3.37;14.07;-15.8;0.0;-1.64;0.84;-0.0
4480;2.33;10.44;-11.57;0.0;-1.2;3.29;-0.0
4481;1.34;4.99;-17.24;12.71;-1.79;0.0;-0.0
4482;0.52;1.68;-17.24;16.84;-1.79;0.0;-0.0
4483;0.13;-0.0;-11.49;12.56;-1.2;0.0;-0.0
4484;0.3;-0.0;-13.56;14.67;-1.41;-1.2;-0.0
4485;1.04;-0.0;-5.01;4.49;-0.52;3.76;-0.0
4486;2.38;-0.0;-5.01;3.15;-0.52;3.76;-0.0
4487;4.19;-0.0;-5.01;1.34;-0.52;3.76;-0.0
4488;6.18;-0.0;-5.59;0.0;-0.58;3.42;-0.0
4489;7.73;-0.0;-7.0;0.0;-0.73;2.6;-0.0
4490;8.29;-0.0;-11.49;4.4;-1.2;0.0;-0.0
4491;8.16;0.23;-11.49;4.29;-1.2;0.0;-0.0
4492;7.0;1.91;-8.07;0.0;-0.84;1.99;-0.0
4493;3.54;5.55;-8.23;0.0;-0.86;5.22;-0.0
4494;1.38;12.68;-12.73;0.0;-1.32;2.61;-0.0
4495;1.08;20.78;-19.8;0.0;-2.06;-1.49;-0.0
4496;-0.0;27.63;-22.53;-2.76;-2.34;-3.07;-0.82
4497;-0.0;32.48;-22.53;-7.61;-2.34;-3.07;-0.82
4498;-0.0;35.18;-22.53;-10.31;-2.34;-3.07;-0.86
4499;-0.0;35.98;-22.53;-11.1;-2.34;-3.07;-0.78
4500;-0.0;34.81;-22.53;-9.94;-2.34;-3.07;-0.52
4501;-0.0;31.78;-22.53;-6.91;-2.34;-3.07;-0.22
4502;-0.0;26.89;-22.53;-2.01;-2.34;-3.07;-0.13
4503;0.26;20.32;-18.64;0.0;-1.94;-0.81;-0.0
4504;0.65;12.44;-22.53;11.78;-2.34;-3.07;-0.0
4505;1.51;4.71;-22.53;18.66;-2.34;-3.07;-0.0
