;on_wind;pv;battery storage;hydrogen_storage;Curtailment
628;0.0;0.0;19.93;180.13;0.0
629;0.0;0.0;19.93;177.14;0.0
630;0.0;0.0;22.46;175.88;0.0
631;0.0;0.0;19.93;177.12;0.0
632;0.0;0.0;29.65;172.05;0.0
633;0.0;0.0;19.93;177.47;0.0
634;0.0;0.0;20.09;179.15;0.0
635;0.0;0.0;22.16;179.15;0.0
636;0.0;0.0;34.35;172.05;0.0
637;0.0;0.0;19.93;177.99;0.0
638;0.0;0.0;19.93;176.83;0.0
639;0.0;0.0;19.93;176.33;0.0
640;0.0;0.0;19.93;176.52;0.0
641;0.0;0.0;19.93;175.62;0.0
642;0.0;0.0;19.93;174.73;0.0
643;0.0;0.0;19.93;176.98;0.0
644;0.0;0.0;19.93;175.82;0.0
645;0.0;0.0;19.11;175.39;0.0
646;0.0;0.0;18.12;175.39;0.0
647;0.0;0.0;17.43;175.39;0.0
648;0.0;0.0;16.86;175.39;0.0
649;0.0;0.0;16.17;175.39;0.0
650;0.0;0.0;15.48;175.39;0.0
651;0.0;0.0;15.05;175.39;0.0
652;0.0;0.0;14.7;175.39;0.0
653;0.0;0.0;14.49;172.05;0.0
654;0.0;0.0;14.57;172.05;0.0
655;0.0;0.0;16.0;172.05;0.0
656;0.0;0.0;19.49;172.05;0.0
657;0.0;0.0;19.93;174.05;0.0
658;0.0;0.0;19.93;178.98;0.0
659;0.0;0.0;21.82;182.22;0.0
660;0.0;0.0;21.25;182.22;0.0
661;0.0;0.0;19.93;179.79;0.0
662;0.0;0.0;19.93;175.43;0.0
663;0.0;0.0;19.17;172.05;0.0
664;0.0;0.0;19.93;172.35;0.0
665;0.0;0.0;17.49;174.7;0.0
666;0.0;0.0;19.93;174.1;0.0
667;0.0;0.0;29.65;172.48;0.0
668;0.0;0.0;29.95;172.48;0.0
669;0.0;0.0;30.17;172.48;0.0
670;0.0;0.0;30.77;172.48;0.0
671;0.0;0.0;30.86;172.48;0.0
672;0.0;0.0;17.48;179.15;0.0
673;0.0;0.0;5.51;185.55;0.0
674;0.0;0.0;19.46;179.15;0.0
675;0.0;0.0;19.93;179.47;0.0
676;0.0;0.0;9.61;185.55;0.0
677;0.0;0.0;8.75;182.22;0.0
678;0.0;0.0;19.86;176.04;0.0
679;0.0;0.0;8.55;182.22;0.0
680;0.0;0.0;18.48;179.15;0.0
681;0.0;0.0;19.93;180.94;0.0
682;0.0;0.0;19.93;182.14;0.0
683;2.0;0.0;19.93;182.22;2.0
684;3.11;0.0;19.93;182.22;3.11
685;0.88;0.0;21.49;182.22;0.88
686;0.0;0.0;19.91;182.22;0.0
687;0.0;0.0;18.7;182.22;0.0
688;0.0;0.0;19.63;182.22;0.0
689;1.12;0.0;19.93;182.22;1.12
690;2.42;0.0;19.93;182.22;2.42
691;3.41;0.0;19.93;185.55;3.41
692;4.58;0.0;19.93;185.55;4.58
693;5.44;0.0;19.93;185.55;5.44
694;6.31;0.0;19.93;185.55;6.31
695;7.43;0.0;19.93;185.55;7.43
696;8.73;0.0;19.93;185.55;8.73
697;9.46;0.0;19.93;185.55;9.46
698;9.33;0.0;19.93;185.55;9.33
699;9.03;0.0;19.93;185.55;9.03
700;8.25;0.0;19.93;185.55;8.25
701;7.6;0.0;19.93;182.22;7.6
702;9.59;0.0;19.93;182.22;9.59
703;11.04;0.0;19.93;182.22;11.04
704;13.72;0.0;19.93;182.22;13.72
705;17.09;0.0;19.93;182.22;17.09
706;18.68;0.0;19.93;182.22;18.68
707;19.8;0.0;19.93;182.22;19.8
708;20.6;0.0;19.93;182.22;20.6
709;18.01;0.0;19.93;182.22;18.01
710;15.14;0.0;19.93;182.22;15.14
711;11.85;0.0;19.93;182.22;11.85
712;10.32;0.0;19.93;182.22;10.32
713;4.37;0.0;24.85;182.22;4.37
714;0.0;0.0;27.96;182.22;0.0
715;0.0;0.0;26.54;185.55;0.0
716;0.0;0.0;25.5;185.55;0.0
717;0.0;0.0;25.24;185.55;0.0
718;0.0;0.0;24.42;185.55;0.0
719;0.0;0.0;23.6;185.55;0.0
720;0.0;0.0;21.01;185.55;0.0
721;0.0;0.0;16.87;185.55;0.0
722;0.0;0.0;15.01;185.55;0.0
723;0.0;0.0;13.5;185.55;0.0
724;0.0;0.0;12.07;185.55;0.0
725;0.0;0.0;11.73;182.22;0.0
726;0.0;0.0;13.45;182.22;0.0
727;0.0;0.0;17.19;182.22;0.0
728;1.56;0.0;19.93;182.22;1.56
729;8.3;0.0;19.93;182.22;8.3
730;11.99;0.0;19.93;182.22;11.99
731;12.88;0.0;19.93;182.22;12.88
732;11.55;0.0;19.93;182.22;11.55
733;8.98;0.0;19.93;182.22;8.98
734;8.47;0.0;19.93;182.22;8.47
735;9.63;0.0;19.93;182.22;9.63
736;10.54;0.0;19.93;182.22;10.54
737;10.54;0.0;19.93;182.22;10.54
738;9.37;0.0;19.93;182.22;9.37
739;8.08;0.0;19.93;185.55;8.08
740;7.91;0.0;19.93;185.55;7.91
741;8.51;0.0;19.93;185.55;8.51
742;8.68;0.0;19.93;185.55;8.68
743;8.08;0.0;19.93;185.55;8.08
744;6.96;0.0;19.93;185.55;6.96
745;5.7;0.0;19.93;185.55;5.7
746;6.39;0.0;19.93;185.55;6.39
747;7.86;0.0;19.93;185.55;7.86
748;10.24;0.0;19.93;185.55;10.24
749;13.35;0.0;19.93;182.22;13.35
750;13.95;0.0;19.93;182.22;13.95
751;12.97;0.0;19.93;182.22;12.97
752;13.14;0.0;19.93;182.22;13.14
753;13.85;0.0;19.93;182.22;13.85
754;12.68;0.0;19.93;182.22;12.68
755;14.97;0.0;19.93;182.22;14.97
756;15.82;0.0;19.93;182.22;15.82
757;14.31;0.0;19.93;182.22;14.31
758;12.67;0.0;19.93;182.22;12.67
759;11.45;0.0;19.93;182.22;11.45
760;10.63;0.0;19.93;182.22;10.63
761;2.06;0.0;27.55;182.22;2.06
762;0.0;0.0;28.57;182.22;0.0
763;0.0;0.0;29.22;185.55;0.0
764;0.0;0.0;29.95;185.55;0.0
765;0.0;0.0;29.95;185.55;0.0
766;0.0;0.0;30.12;185.55;0.0
767;0.0;0.0;29.95;185.55;0.0
768;0.0;0.0;28.09;185.55;0.0
769;0.0;0.0;24.6;185.55;0.0
770;0.0;0.0;21.01;185.55;0.0
771;0.0;0.0;16.69;185.55;0.0
772;0.0;0.0;12.5;185.55;0.0
773;0.0;0.0;11.29;182.22;0.0
774;0.0;0.0;16.36;179.15;0.0
775;0.0;0.0;19.93;176.66;0.0
776;0.0;0.0;19.93;176.23;0.0
777;0.0;0.0;13.74;179.27;0.0
778;0.0;0.0;9.9;182.22;0.0
779;0.0;0.0;16.13;179.15;0.0
780;0.0;0.0;15.2;179.15;0.0
781;0.0;0.0;12.35;179.15;0.0
782;0.0;0.0;9.33;179.15;0.0
783;0.0;0.0;8.55;179.15;0.0
784;0.0;0.0;19.93;173.39;0.0
785;0.0;0.0;19.93;173.44;0.0
786;0.0;0.0;19.93;173.78;0.0
787;0.0;0.0;17.39;179.15;0.0
788;0.0;0.0;19.93;178.97;0.0
789;0.0;0.0;19.93;181.15;0.0
790;0.0;0.0;19.93;184.42;0.0
791;0.43;0.0;19.93;185.55;0.43
792;3.28;0.0;19.93;185.55;3.28
793;5.49;0.0;19.93;185.55;5.49
794;4.58;0.0;19.93;185.55;4.58
795;6.44;0.0;19.93;185.55;6.44
796;10.37;0.0;19.93;185.55;10.37
797;11.92;0.0;19.93;182.22;11.92
798;13.39;0.0;19.93;182.22;13.39
799;14.47;0.0;19.93;182.22;14.47
800;14.34;0.0;19.93;182.22;14.34
801;13.76;0.0;19.93;182.22;13.76
802;13.8;0.0;19.93;182.22;13.8
803;14.33;0.0;19.93;182.22;14.33
804;14.92;0.0;19.93;182.22;14.92
805;14.9;0.0;19.93;182.22;14.9
806;0.0;0.0;33.24;182.22;0.0
807;7.25;0.0;24.18;182.22;7.25
808;0.0;0.0;30.99;182.22;0.0
809;0.0;0.0;30.86;182.22;0.0
810;0.0;0.0;30.77;182.22;0.0
811;0.0;0.0;30.47;185.55;0.0
812;0.0;0.0;29.13;185.55;0.0
813;0.0;0.0;26.97;185.55;0.0
814;0.0;0.0;22.48;185.55;0.0
815;0.0;0.0;19.93;183.4;0.0
816;0.0;0.0;19.93;180.81;0.0
817;0.0;0.0;17.82;179.15;0.0
818;0.0;0.0;14.41;179.15;0.0
819;0.0;0.0;12.42;179.15;0.0
820;0.0;0.0;18.68;175.39;0.0
821;0.0;0.0;5.04;179.15;0.0
822;0.0;0.0;18.89;172.05;0.0
823;0.0;0.0;10.44;179.15;0.0
824;0.0;0.0;11.28;181.53;0.0
825;0.0;0.0;21.42;182.22;0.0
826;0.0;0.0;24.21;182.22;0.0
827;0.0;0.0;24.74;182.22;0.0
828;0.0;0.0;22.95;182.22;0.0
829;0.0;0.0;19.93;180.97;0.0
830;0.0;0.0;19.93;176.35;0.0
831;0.0;0.0;6.14;179.15;0.0
832;0.0;0.0;19.33;172.05;0.0
833;0.0;0.0;19.93;172.64;0.0
834;0.0;0.0;8.97;179.15;0.0
835;0.0;0.0;29.73;172.48;0.0
836;0.0;0.0;31.68;172.48;0.0
837;0.0;0.0;32.89;172.48;0.0
838;0.0;0.0;33.4;172.48;0.0
839;0.0;0.0;34.14;172.48;0.0
840;0.0;0.0;19.93;180.36;0.0
841;0.0;0.0;19.93;180.42;0.0
842;0.0;0.0;19.93;179.86;0.0
843;0.0;0.0;19.93;178.84;0.0
844;0.0;0.0;19.93;178.04;0.0
845;0.0;0.0;19.93;173.76;0.0
846;0.0;0.0;19.93;172.64;0.0
847;0.0;0.0;19.7;172.05;0.0
848;0.0;0.0;18.64;172.05;0.0
849;0.0;0.0;17.92;172.05;0.0
850;0.0;0.0;18.14;172.05;0.0
851;0.0;0.0;19.06;172.05;0.0
852;0.0;0.0;19.53;172.05;0.0
853;0.0;0.0;19.93;172.27;0.0
854;0.0;0.0;19.65;172.05;0.0
855;0.0;0.0;17.15;172.05;0.0
856;0.0;0.0;17.17;172.05;0.0
857;0.0;0.0;18.5;172.05;0.0
858;0.0;0.0;19.54;172.05;0.0
859;0.0;0.0;19.58;175.39;0.0
860;0.0;0.0;19.46;175.39;0.0
861;0.0;0.0;19.67;175.39;0.0
862;0.0;0.0;19.93;175.39;0.0
863;0.0;0.0;18.98;175.39;0.0
864;0.0;0.0;18.33;175.39;0.0
865;0.0;0.0;18.07;175.39;0.0
866;0.0;0.0;17.64;175.39;0.0
867;0.0;0.0;17.34;175.39;0.0
868;0.0;0.0;17.04;175.39;0.0
869;0.0;0.0;17.34;172.05;0.0
870;0.0;0.0;17.86;172.05;0.0
871;0.0;0.0;18.56;172.05;0.0
872;0.0;0.0;19.93;172.44;0.0
873;0.0;0.0;19.93;173.47;0.0
874;0.0;0.0;19.93;174.04;0.0
875;0.0;0.0;19.93;174.91;0.0
876;0.0;0.0;19.93;175.0;0.0
877;0.0;0.0;19.93;174.8;0.0
878;0.0;0.0;19.93;173.64;0.0
879;0.0;0.0;18.2;172.05;0.0
880;0.0;0.0;17.86;172.05;0.0
881;0.0;0.0;19.5;172.05;0.0
882;0.0;0.0;19.93;173.14;0.0
883;0.0;0.0;19.93;177.54;0.0
884;0.0;0.0;19.93;177.88;0.0
885;0.0;0.0;19.93;177.27;0.0
886;0.0;0.0;19.93;176.52;0.0
887;0.0;0.0;19.93;176.25;0.0
888;0.0;0.0;19.93;176.07;0.0
889;0.0;0.0;19.93;175.77;0.0
890;0.0;0.0;19.93;175.55;0.0
891;0.0;0.0;19.63;175.39;0.0
892;0.0;0.0;18.85;175.39;0.0
893;0.0;0.0;18.63;172.05;0.0
894;0.0;0.0;19.56;172.05;0.0
895;0.0;0.0;19.93;175.29;0.0
896;0.0;0.0;19.93;180.6;0.0
897;0.0;0.0;24.24;182.22;0.0
898;0.0;0.0;27.81;182.22;0.0
899;0.0;0.0;28.52;182.22;0.0
900;0.0;0.0;25.85;182.22;0.0
901;0.0;0.0;20.13;182.22;0.0
902;0.0;0.0;19.93;177.48;0.0
903;0.0;0.0;19.32;172.05;0.0
904;0.0;0.0;16.86;172.05;0.0
905;0.0;0.0;17.99;172.05;0.0
906;0.0;0.0;19.2;172.05;0.0
907;0.0;0.0;19.93;175.59;0.0
908;0.0;0.0;19.93;176.04;0.0
909;0.0;0.0;19.93;176.41;0.0
910;0.0;0.0;19.93;176.54;0.0
911;0.0;0.0;19.93;176.41;0.0
912;0.0;0.0;14.28;179.15;0.0
913;0.0;0.0;19.93;175.98;0.0
914;0.0;0.0;19.93;175.82;0.0
915;0.0;0.0;19.93;175.7;0.0
916;0.0;0.0;19.93;175.52;0.0
917;0.0;0.0;6.43;179.15;0.0
918;0.0;0.0;19.93;172.17;0.0
919;0.0;0.0;19.93;177.38;0.0
920;0.0;0.0;19.93;181.59;0.0
921;0.0;0.0;24.7;182.22;0.0
922;0.0;0.0;29.24;182.22;0.0
923;0.0;0.0;30.29;182.22;0.0
924;0.0;0.0;28.32;182.22;0.0
925;0.0;0.0;23.63;182.22;0.0
926;0.0;0.0;16.67;182.22;0.0
927;0.0;0.0;15.41;179.15;0.0
928;0.0;0.0;9.87;182.22;0.0
929;0.0;0.0;19.93;178.36;0.0
930;0.0;0.0;19.93;178.54;0.0
931;0.0;0.0;19.93;181.38;0.0
932;0.0;0.0;19.93;180.9;0.0
933;0.0;0.0;10.69;185.55;0.0
934;0.0;0.0;19.93;180.81;0.0
935;0.0;0.0;19.93;180.97;0.0
936;0.0;0.0;19.93;180.9;0.0
937;0.0;0.0;19.93;180.74;0.0
938;0.0;0.0;19.93;180.54;0.0
939;0.0;0.0;12.64;184.53;0.0
940;0.0;0.0;19.93;180.58;0.0
941;0.0;0.0;19.93;176.8;0.0
942;0.0;0.0;14.85;179.15;0.0
943;0.0;0.0;19.93;177.56;0.0
944;0.0;0.0;19.93;180.22;0.0
945;0.0;0.0;24.48;182.22;0.0
946;0.0;0.0;27.95;182.22;0.0
947;0.0;0.0;29.05;182.22;0.0
948;0.0;0.0;26.86;182.22;0.0
949;0.0;0.0;19.93;181.86;0.0
950;0.0;0.0;16.01;179.15;0.0
951;0.0;0.0;15.57;179.15;0.0
952;0.0;0.0;12.07;182.22;0.0
953;0.0;0.0;19.93;178.63;0.0
954;0.0;0.0;18.13;179.15;0.0
955;0.0;0.0;19.93;180.99;0.0
956;0.0;0.0;19.93;180.13;0.0
957;0.0;0.0;19.93;179.65;0.0
958;0.0;0.0;8.7;185.55;0.0
959;0.0;0.0;19.93;179.52;0.0
960;0.0;0.0;19.25;179.15;0.0
961;0.0;0.0;19.93;178.13;0.0
962;0.0;0.0;19.93;177.79;0.0
963;0.0;0.0;16.53;179.15;0.0
964;0.0;0.0;19.93;177.81;0.0
965;0.0;0.0;5.77;182.22;0.0
966;0.0;0.0;12.04;179.15;0.0
967;0.0;0.0;9.24;182.22;0.0
968;0.0;0.0;19.93;181.03;0.0
969;2.59;0.0;28.43;182.22;2.59
970;0.0;0.0;35.51;182.22;0.0
971;0.58;0.0;39.86;182.22;0.58
972;0.31;0.0;39.86;182.22;0.31
973;0.0;0.0;34.04;182.22;0.0
974;0.0;0.0;21.6;182.22;0.0
975;0.0;0.0;15.53;182.22;0.0
976;0.0;0.0;16.87;182.22;0.0
977;0.0;0.0;18.42;182.22;0.0
978;0.0;0.0;19.72;182.22;0.0
979;0.0;0.0;21.92;185.55;0.0
980;0.0;0.0;23.3;185.55;0.0
981;0.0;0.0;23.04;185.55;0.0
982;0.0;0.0;19.41;185.55;0.0
983;0.0;0.0;17.64;185.55;0.0
984;0.0;0.0;17.82;185.55;0.0
985;0.0;0.0;17.34;185.55;0.0
986;0.0;0.0;18.29;185.55;0.0
987;0.0;0.0;16.95;185.55;0.0
988;0.0;0.0;14.79;185.55;0.0
989;0.0;0.0;16.0;182.22;0.0
990;0.0;0.0;16.39;182.22;0.0
991;0.0;0.0;20.16;182.22;0.0
992;0.0;0.0;20.58;182.22;0.0
993;0.0;0.0;20.2;182.22;0.0
994;0.0;0.0;20.6;182.22;0.0
995;0.0;0.0;21.16;182.22;0.0
996;0.0;0.0;19.76;182.22;0.0
997;0.0;0.0;18.35;182.22;0.0
998;0.0;0.0;16.33;182.22;0.0
999;0.0;0.0;13.9;182.22;0.0
1000;0.0;0.0;12.33;182.22;0.0
1001;0.0;0.0;11.21;182.22;0.0
1002;0.0;0.0;9.35;182.22;0.0
1003;0.0;0.0;33.1;172.48;0.0
1004;0.0;0.0;32.67;172.48;0.0
1005;0.0;0.0;32.2;172.48;0.0
1006;0.0;0.0;31.59;172.48;0.0
1007;0.0;0.0;30.77;172.48;0.0
1008;0.0;0.0;19.93;177.79;0.0
1009;0.0;0.0;19.93;177.47;0.0
1010;0.0;0.0;19.93;176.84;0.0
1011;0.0;0.0;19.93;176.32;0.0
1012;0.0;0.0;19.93;175.93;0.0
1013;0.0;0.0;19.93;172.19;0.0
1014;0.0;0.0;19.46;172.05;0.0
1015;0.0;0.0;18.44;172.05;0.0
1016;0.0;0.0;18.1;172.05;0.0
1017;0.0;0.0;18.77;172.05;0.0
1018;0.0;0.0;19.93;172.25;0.0
1019;0.0;0.0;19.93;173.09;0.0
1020;0.0;0.0;19.93;173.15;0.0
1021;0.0;0.0;19.93;172.47;0.0
1022;0.0;0.0;18.84;172.05;0.0
1023;0.0;0.0;17.32;172.05;0.0
1024;0.0;0.0;16.73;172.05;0.0
1025;0.0;0.0;16.09;172.05;0.0
1026;0.0;0.0;15.48;172.05;0.0
1027;0.0;0.0;15.22;175.39;0.0
1028;0.0;0.0;15.4;175.39;0.0
1029;0.0;0.0;15.83;175.39;0.0
1030;0.0;0.0;16.39;175.39;0.0
1031;0.0;0.0;16.86;175.39;0.0
1032;0.0;0.0;17.08;175.39;0.0
1033;0.0;0.0;17.34;175.39;0.0
1034;0.0;0.0;17.6;175.39;0.0
1035;0.0;0.0;17.77;175.39;0.0
1036;0.0;0.0;17.86;175.39;0.0
1037;0.0;0.0;18.03;172.05;0.0
1038;0.0;0.0;18.29;172.05;0.0
1039;0.0;0.0;19.84;172.05;0.0
1040;0.0;0.0;19.93;172.75;0.0
1041;0.0;0.0;19.93;173.96;0.0
1042;0.0;0.0;19.93;174.32;0.0
1043;0.0;0.0;19.93;173.85;0.0
1044;0.0;0.0;19.93;173.52;0.0
1045;0.0;0.0;19.93;172.81;0.0
1046;0.0;0.0;19.28;172.05;0.0
1047;0.0;0.0;16.58;172.05;0.0
1048;0.0;0.0;15.14;172.05;0.0
1049;0.0;0.0;16.26;172.05;0.0
1050;0.0;0.0;17.47;172.05;0.0
1051;0.0;0.0;18.29;175.39;0.0
1052;0.0;0.0;18.85;175.39;0.0
1053;0.0;0.0;19.54;175.39;0.0
1054;0.0;0.0;19.93;175.52;0.0
1055;0.0;0.0;19.93;175.64;0.0
1056;0.0;0.0;19.93;175.7;0.0
1057;0.0;0.0;19.93;175.8;0.0
1058;0.0;0.0;19.93;175.68;0.0
1059;0.0;0.0;19.93;175.68;0.0
1060;0.0;0.0;19.93;175.75;0.0
1061;0.0;0.0;19.93;172.28;0.0
1062;0.0;0.0;19.93;172.14;0.0
1063;0.0;0.0;19.93;172.68;0.0
1064;0.0;0.0;19.93;176.53;0.0
1065;0.0;0.0;21.41;182.22;0.0
1066;0.0;0.0;27.15;182.22;0.0
1067;0.0;0.0;27.61;182.22;0.0
1068;0.0;0.0;25.4;182.22;0.0
1069;0.0;0.0;20.46;182.22;0.0
1070;0.0;0.0;19.93;178.49;0.0
1071;0.0;0.0;19.93;173.53;0.0
1072;0.0;0.0;18.5;172.05;0.0
1073;0.0;0.0;19.93;172.55;0.0
1074;0.0;0.0;19.93;174.12;0.0
1075;0.0;0.0;19.93;178.88;0.0
1076;0.0;0.0;19.93;179.54;0.0
1077;0.0;0.0;19.93;179.31;0.0
1078;0.0;0.0;19.93;178.7;0.0
1079;0.0;0.0;19.93;177.66;0.0
1080;0.0;0.0;19.93;176.27;0.0
1081;0.0;0.0;19.67;175.39;0.0
1082;0.0;0.0;18.81;175.39;0.0
1083;0.0;0.0;18.59;175.39;0.0
1084;0.0;0.0;18.76;175.39;0.0
1085;0.0;0.0;18.85;172.05;0.0
1086;0.0;0.0;18.89;172.05;0.0
1087;0.0;0.0;19.93;173.2;0.0
1088;0.0;0.0;19.93;178.66;0.0
1089;0.0;0.0;22.64;182.22;0.0
1090;0.0;0.0;28.69;182.22;0.0
1091;0.0;0.0;30.15;182.22;0.0
1092;0.0;0.0;28.67;182.22;0.0
1093;0.0;0.0;23.59;182.22;0.0
1094;0.0;0.0;19.93;179.53;0.0
1095;0.0;0.0;10.93;179.15;0.0
1096;0.0;0.0;11.65;179.15;0.0
1097;0.0;0.0;16.75;179.15;0.0
1098;0.0;0.0;19.25;179.15;0.0
1099;0.0;0.0;19.93;181.85;0.0
1100;0.0;0.0;19.93;181.49;0.0
1101;0.0;0.0;19.93;180.95;0.0
1102;0.0;0.0;19.93;180.27;0.0
1103;0.0;0.0;19.93;179.81;0.0
1104;0.0;0.0;19.93;179.68;0.0
1105;0.0;0.0;15.21;182.09;0.0
1106;0.0;0.0;19.93;179.4;0.0
1107;0.0;0.0;19.93;179.24;0.0
1108;0.0;0.0;19.93;179.15;0.0
1109;0.0;0.0;13.47;179.15;0.0
1110;0.0;0.0;19.93;176.16;0.0
1111;0.0;0.0;19.93;177.7;0.0
1112;0.0;0.0;19.93;180.56;0.0
1113;0.0;0.0;20.45;182.22;0.0
1114;0.0;0.0;24.8;182.22;0.0
1115;0.0;0.0;24.23;182.22;0.0
1116;0.0;0.0;21.74;182.22;0.0
1117;0.0;0.0;19.93;179.43;0.0
1118;0.0;0.0;19.93;177.41;0.0
1119;0.0;0.0;9.59;182.22;0.0
1120;0.0;0.0;14.33;179.15;0.0
1121;0.0;0.0;19.93;176.41;0.0
1122;0.0;0.0;14.98;179.15;0.0
1123;0.0;0.0;19.93;179.97;0.0
1124;0.0;0.0;11.29;185.55;0.0
1125;0.0;0.0;15.27;185.55;0.0
1126;0.0;0.0;19.93;184.39;0.0
1127;0.87;0.0;19.93;185.55;0.87
1128;1.0;0.0;19.93;185.55;1.0
1129;0.78;0.0;19.93;185.55;0.78
1130;0.74;0.0;19.93;185.55;0.74
1131;1.0;0.0;19.93;185.55;1.0
1132;1.6;0.0;19.93;185.55;1.6
1133;4.28;0.0;19.93;182.22;4.28
1134;6.83;0.0;19.93;182.22;6.83
1135;9.84;0.0;19.93;182.22;9.84
1136;12.27;0.0;19.93;182.22;12.27
1137;13.63;0.0;19.93;182.22;13.63
1138;18.53;0.0;19.93;182.22;18.53
1139;25.38;0.0;19.93;182.22;25.38
1140;26.86;0.0;23.18;182.22;26.86
1141;21.12;0.0;19.93;182.22;21.12
1142;15.59;0.0;19.93;182.22;15.59
1143;0.0;0.0;33.88;182.22;0.0
1144;0.0;0.0;33.45;182.22;0.0
1145;0.0;0.0;32.2;182.22;0.0
1146;0.0;0.0;30.25;182.22;0.0
1147;0.0;0.0;27.58;185.55;0.0
1148;0.0;0.0;24.86;185.55;0.0
1149;0.0;0.0;21.31;185.55;0.0
1150;0.0;0.0;20.1;185.55;0.0
1151;0.0;0.0;18.68;185.55;0.0
1152;0.0;0.0;17.47;185.55;0.0
1153;0.0;0.0;15.61;185.55;0.0
1154;0.0;0.0;12.11;185.55;0.0
1155;0.0;0.0;6.46;185.55;0.0
1156;0.0;0.0;4.3;185.55;0.0
1157;0.0;0.0;4.86;182.22;0.0
1158;0.0;0.0;12.5;182.22;0.0
1159;2.55;0.0;19.93;182.22;2.55
1160;10.39;0.0;19.93;182.22;10.39
1161;14.55;0.0;19.93;182.22;14.55
1162;17.99;0.0;19.93;182.22;17.99
1163;18.77;0.0;19.93;182.22;18.77
1164;18.3;0.0;19.93;182.22;18.3
1165;18.01;0.0;19.93;182.22;18.01
1166;16.92;0.0;19.93;182.22;16.92
1167;10.11;0.0;21.86;182.22;10.11
1168;7.3;0.0;19.93;182.22;7.3
1169;0.0;0.0;23.3;182.22;0.0
1170;0.0;0.0;18.68;182.22;0.0
1171;0.0;0.0;39.67;172.48;0.0
1172;0.0;0.0;35.39;172.48;0.0
1173;0.0;0.0;35.39;172.48;0.0
1174;0.0;0.0;33.53;172.48;0.0
1175;0.0;0.0;31.33;172.48;0.0
1176;0.0;0.0;19.93;177.88;0.0
1177;0.0;0.0;18.9;179.15;0.0
1178;0.0;0.0;7.28;185.55;0.0
1179;0.0;0.0;19.93;177.81;0.0
1180;0.0;0.0;14.58;179.15;0.0
1181;0.0;0.0;19.07;172.05;0.0
1182;0.0;0.0;4.35;179.15;0.0
1183;0.0;0.0;5.02;179.15;0.0
1184;0.0;0.0;16.88;175.84;0.0
1185;0.0;0.0;19.93;181.59;0.0
1186;0.0;0.0;24.67;182.22;0.0
1187;0.0;0.0;26.2;182.22;0.0
1188;0.0;0.0;20.79;182.22;0.0
1189;0.0;0.0;19.93;177.27;0.0
1190;0.0;0.0;19.93;173.0;0.0
1191;0.0;0.0;18.34;172.05;0.0
1192;0.0;0.0;0.0;181.62;0.0
1193;0.0;0.0;6.6;179.15;0.0
1194;0.0;0.0;19.93;173.05;0.0
1195;0.0;0.0;19.93;177.07;0.0
1196;0.0;0.0;16.61;179.15;0.0
1197;0.0;0.0;19.93;177.95;0.0
1198;0.0;0.0;19.93;178.79;0.0
1199;0.0;0.0;19.93;180.22;0.0
1200;0.0;0.0;19.93;181.51;0.0
1201;0.0;0.0;19.93;182.67;0.0
1202;0.0;0.0;19.93;183.78;0.0
1203;0.0;0.0;19.93;184.71;0.0
1204;0.0;0.0;19.93;185.21;0.0
1205;0.61;0.0;19.93;182.22;0.61
1206;2.12;0.0;19.93;182.22;2.12
1207;7.03;0.0;19.93;182.22;7.03
1208;11.84;0.0;19.93;182.22;11.84
1209;11.57;0.0;19.93;182.22;11.57
1210;12.04;0.0;19.93;182.22;12.04
1211;12.7;0.0;19.93;182.22;12.7
1212;2.86;0.0;29.24;182.22;2.86
1213;11.04;0.0;19.93;182.22;11.04
1214;0.0;0.0;29.96;182.22;0.0
1215;0.0;0.0;29.23;182.22;0.0
1216;0.0;0.0;28.31;182.22;0.0
1217;0.0;0.0;27.75;182.22;0.0
1218;0.0;0.0;26.67;182.22;0.0
1219;0.0;0.0;25.59;185.55;0.0
1220;0.0;0.0;24.86;185.55;0.0
1221;0.0;0.0;24.25;185.55;0.0
1222;0.0;0.0;23.69;185.55;0.0
1223;0.0;0.0;22.74;185.55;0.0
1224;0.0;0.0;22.52;185.55;0.0
1225;0.0;0.0;20.71;185.55;0.0
1226;0.0;0.0;21.14;185.55;0.0
1227;0.0;0.0;20.97;185.55;0.0
1228;0.0;0.0;20.97;185.55;0.0
1229;0.0;0.0;19.93;181.13;0.0
1230;0.0;0.0;19.93;180.18;0.0
1231;0.0;0.0;19.93;179.78;0.0
1232;0.0;0.0;19.93;179.81;0.0
1233;0.0;0.0;19.93;179.84;0.0
1234;0.0;0.0;19.93;180.52;0.0
1235;0.0;0.0;19.93;180.85;0.0
1236;0.0;0.0;19.93;179.59;0.0
1237;0.0;0.0;19.93;177.88;0.0
1238;0.0;0.0;19.93;175.54;0.0
1239;0.0;0.0;19.93;173.94;0.0
1240;0.0;0.0;19.93;173.62;0.0
1241;0.0;0.0;19.93;173.3;0.0
1242;0.0;0.0;19.93;172.64;0.0
1243;0.0;0.0;19.63;175.39;0.0
1244;0.0;0.0;18.07;175.39;0.0
1245;0.0;0.0;16.69;175.39;0.0
1246;0.0;0.0;15.91;175.39;0.0
1247;0.0;0.0;15.83;175.39;0.0
1248;0.0;0.0;16.17;175.39;0.0
1249;0.0;0.0;16.91;175.39;0.0
1250;0.0;0.0;17.68;175.39;0.0
