snapshot;pv;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
4259;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4260;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4261;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4262;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4263;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4264;46.87;-12.08;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4265;77.22;-45.1;-6.88;29.1;16.88;-16.88;-16.88;3.03;0.0;10.0
4266;26.65;-7.62;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4267;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4268;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4269;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4270;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4271;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4272;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4273;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4274;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4275;4.1;3.63;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4276;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4277;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4278;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4279;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4280;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4281;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4282;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4283;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4284;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4285;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4286;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4287;27.92;0.0;-4.67;25.29;14.67;-14.67;-14.67;2.63;0.0;10.0
4288;66.04;-31.25;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4289;71.07;-36.28;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4290;23.24;0.0;-2.21;21.05;12.21;-12.21;-12.21;2.19;0.0;10.0
4291;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4292;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4293;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4294;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4295;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4296;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4297;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4298;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4299;1.37;6.36;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4300;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4301;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4302;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4303;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4304;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4305;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4306;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4307;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4308;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4309;34.07;0.0;-7.9;30.86;17.9;-17.9;-17.9;3.21;0.0;10.0
4310;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4311;54.28;-19.49;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4312;49.21;-30.17;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4313;38.27;-19.24;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4314;17.09;0.0;1.02;15.48;8.98;-8.98;-8.98;1.61;0.0;10.0
4315;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4316;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4317;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4318;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4319;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4320;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4321;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4322;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4323;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4324;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4325;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4326;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4327;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4328;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4329;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4330;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4331;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4332;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4333;34.07;0.0;-7.9;30.86;17.9;-17.9;-17.9;3.21;0.0;10.0
4334;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4335;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4336;57.12;-22.33;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4337;64.92;-45.89;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4338;17.09;0.0;1.02;15.48;8.98;-8.98;-8.98;1.61;0.0;10.0
4339;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4340;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4341;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4342;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4343;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4344;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4345;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4346;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4347;1.37;6.36;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4348;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4349;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4350;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4351;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4352;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4353;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4354;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4355;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4356;24.08;0.0;-2.65;21.82;12.65;-12.65;-12.65;2.27;0.0;10.0
4357;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4358;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4359;47.2;-12.41;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4360;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4361;50.57;-15.78;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4362;18.45;0.0;0.3;16.71;9.69;-9.69;-9.69;1.74;0.0;10.0
4363;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4364;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4365;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4366;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4367;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4368;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4369;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4370;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4371;2.73;5.0;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4372;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4373;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4374;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4375;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4376;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4377;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4378;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4379;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4380;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4381;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4382;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4383;32.12;0.0;-6.88;29.1;16.88;-16.88;-16.88;3.03;0.0;10.0
4384;61.84;-27.05;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4385;66.97;-32.18;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4386;24.6;-5.57;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4387;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4388;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4389;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4390;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4391;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4392;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4393;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4394;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4395;4.1;3.63;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4396;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4397;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4398;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4399;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4400;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4401;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4402;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4403;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4404;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4405;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4406;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4407;23.82;0.0;-2.52;21.58;12.51;-12.51;-12.51;2.24;0.0;10.0
4408;67.41;-32.62;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4409;67.66;-32.87;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4410;27.34;0.0;-4.36;24.76;14.36;-14.36;-14.36;2.57;0.0;10.0
4411;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4412;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4413;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4414;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4415;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4416;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4417;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4418;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4419;3.42;4.31;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4420;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4421;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4422;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4423;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4424;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4425;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4426;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4427;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4428;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4429;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4430;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4431;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4432;60.78;-25.99;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4433;69.71;-43.7;-3.66;23.55;13.66;-13.66;-13.66;2.45;0.0;10.0
4434;22.55;-3.52;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4435;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4436;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4437;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4438;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4439;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4440;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4441;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4442;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4443;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4444;4.1;3.63;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4445;14.35;0.0;2.46;13.0;7.54;-7.54;-7.54;1.35;0.0;10.0
4446;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4447;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4448;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4449;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4450;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4451;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4452;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4453;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4454;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4455;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4456;49.6;-17.48;-6.88;29.1;16.88;-16.88;-16.88;3.03;0.0;10.0
4457;73.81;-39.02;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4458;28.02;-8.99;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4459;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4460;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4461;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4462;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4463;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4464;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4465;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4466;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4467;3.42;4.31;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4468;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4469;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4470;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4471;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4472;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4473;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4474;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4475;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4476;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4477;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4478;32.12;0.0;-6.88;29.1;16.88;-16.88;-16.88;3.03;0.0;10.0
4479;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4480;57.05;-22.26;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4481;73.12;-38.33;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4482;24.6;-5.57;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4483;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4484;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4485;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4486;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4487;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4488;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4489;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4490;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4491;3.42;4.31;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4492;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4493;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4494;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4495;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4496;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4497;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4498;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4499;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4500;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4501;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4502;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4503;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4504;63.27;-28.48;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4505;69.02;-37.69;-6.47;28.39;16.46;-16.46;-16.46;2.95;0.0;10.0
4506;19.82;0.0;-0.41;17.95;10.41;-10.41;-10.41;1.87;0.0;10.0
4507;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4508;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4509;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4510;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4511;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4512;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4513;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4514;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4515;2.73;5.0;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4516;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4517;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4518;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4519;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4520;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4521;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4522;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4523;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4524;20.67;0.0;-0.86;18.72;10.86;-10.86;-10.86;1.95;0.0;10.0
4525;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4526;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4527;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4528;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4529;62.98;-28.19;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4530;21.87;0.0;-1.49;19.81;11.49;-11.49;-11.49;2.06;0.0;10.0
4531;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4532;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4533;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4534;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4535;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
4536;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4537;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4538;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4539;2.73;5.0;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4540;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
4541;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4542;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4543;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4544;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4545;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4546;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4547;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4548;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4549;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
4550;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4551;19.68;0.0;-0.34;17.83;10.34;-10.34;-10.34;1.85;0.0;10.0
4552;72.19;-37.4;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4553;66.29;-31.5;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
4554;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
4555;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4556;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4557;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4558;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4559;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4560;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4561;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4562;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
4563;0.68;7.05;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
