;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
2411;19.03;-17.24;0.0;-1.79;0.0;-408.1
2412;28.16;-25.51;0.0;-2.65;-4.8;-396.23
2413;34.79;-31.51;0.0;-3.28;-8.28;-329.46
2414;34.79;-31.51;0.0;-3.28;-8.28;-262.49
2415;56.33;-31.51;-21.54;-3.28;-8.28;-124.77
2416;98.41;-31.51;-63.62;-3.28;-8.28;-0.0
2417;19.14;-17.24;-0.1;-1.79;0.0;-0.0
2418;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2419;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2420;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2421;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2422;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2423;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2424;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2425;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2426;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2427;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2428;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2429;7.52;-7.0;0.21;-0.73;5.94;-0.0
2430;19.03;-17.24;0.0;-1.79;0.0;-6.94
2431;19.03;-17.24;0.0;-1.79;0.0;-24.71
2432;19.03;-17.24;0.0;-1.79;0.0;-49.99
2433;19.03;-17.24;0.0;-1.79;0.0;-84.16
2434;19.03;-17.24;0.0;-1.79;0.0;-102.61
2435;19.03;-17.24;0.0;-1.79;0.0;-82.8
2436;32.56;-29.49;0.0;-3.07;-7.1;-55.6
2437;34.79;-31.51;0.0;-3.28;-8.28;-58.84
2438;34.79;-31.51;0.0;-3.28;-8.28;-83.44
2439;112.76;-31.51;-77.97;-3.28;-8.28;-0.0
2440;38.95;-28.88;-7.08;-3.0;-6.75;-0.0
2441;8.88;-8.05;0.0;-0.84;5.33;-0.0
2442;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2443;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2444;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2445;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2446;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2447;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2448;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2449;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2450;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2451;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2452;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2453;16.4;-14.86;0.0;-1.54;1.38;-0.0
2454;19.03;-17.24;0.0;-1.79;0.0;-30.86
2455;19.03;-17.24;0.0;-1.79;0.0;-78.01
2456;19.03;-17.24;0.0;-1.79;0.0;-207.17
2457;19.03;-17.24;0.0;-1.79;0.0;-392.38
2458;19.03;-17.24;0.0;-1.79;0.0;-414.25
2459;19.03;-17.24;0.0;-1.79;0.0;-332.92
2460;19.49;-17.66;0.0;-1.84;-0.24;-275.74
2461;34.79;-31.51;0.0;-3.28;-8.28;-226.27
2462;34.79;-31.51;0.0;-3.28;-8.28;-190.05
2463;88.34;-31.51;-53.55;-3.28;-8.28;-55.18
2464;66.29;-31.51;-31.5;-3.28;-8.28;-0.0
2465;16.4;-14.86;0.0;-1.54;1.38;-0.0
2466;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2467;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2468;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2469;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2470;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2471;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2472;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2473;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2474;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2475;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2476;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2477;19.03;-17.24;0.0;-1.79;0.0;-16.5
2478;19.03;-17.24;0.0;-1.79;0.0;-136.78
2479;19.03;-17.24;0.0;-1.79;0.0;-259.11
2480;19.03;-17.24;0.0;-1.79;0.0;-328.14
2481;19.03;-17.24;0.0;-1.79;0.0;-361.62
2482;19.03;-17.24;0.0;-1.79;0.0;-371.88
2483;19.03;-17.24;0.0;-1.79;0.0;-341.12
2484;34.79;-31.51;0.0;-3.28;-8.28;-267.27
2485;30.8;-27.89;0.0;-2.9;-6.18;-215.23
2486;34.79;-31.51;0.0;-3.28;-8.28;-190.05
2487;70.1;-31.51;-35.31;-3.28;-8.28;-95.97
2488;85.43;-31.51;-50.63;-3.28;-8.28;-0.0
2489;16.4;-14.86;0.0;-1.54;1.38;-0.0
2490;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2491;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2492;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2493;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2494;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2495;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2496;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2497;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2498;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2499;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2500;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2501;6.83;-7.0;0.9;-0.73;5.94;-0.0
2502;19.03;-17.24;0.0;-1.79;0.0;-2.84
2503;19.03;-17.24;0.0;-1.79;0.0;-24.02
2504;19.03;-17.24;0.0;-1.79;0.0;-52.04
2505;19.03;-17.24;0.0;-1.79;0.0;-82.11
2506;32.68;-29.6;0.0;-3.08;-7.17;-76.66
2507;34.79;-31.51;0.0;-3.28;-8.28;-57.47
2508;34.79;-31.51;0.0;-3.28;-8.28;-46.53
2509;34.79;-31.51;0.0;-3.28;-8.28;-57.47
2510;57.82;-31.51;-23.03;-3.28;-8.28;-20.09
2511;53.99;-31.51;-19.2;-3.28;-8.28;-0.0
2512;38.95;-31.51;-4.16;-3.28;-8.28;-0.0
2513;12.3;-11.14;0.0;-1.16;3.54;-0.0
2514;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2515;-0.0;0.0;0.0;0.0;6.67;-0.0
2516;-0.0;0.0;0.0;0.0;6.67;-0.0
2517;-0.0;0.0;0.0;0.0;6.67;-0.0
2518;-0.0;0.0;0.0;0.0;6.67;-0.0
2519;-0.0;0.0;0.0;0.0;6.67;-0.0
2520;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2521;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2522;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2523;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2524;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2525;17.09;-15.48;0.0;-1.61;1.02;-0.0
2526;19.03;-17.24;0.0;-1.79;0.0;-53.41
2527;19.03;-17.24;0.0;-1.79;0.0;-130.63
2528;19.03;-17.24;0.0;-1.79;0.0;-215.38
2529;19.03;-17.24;0.0;-1.79;0.0;-317.2
2530;19.03;-17.24;0.0;-1.79;0.0;-272.78
2531;19.03;-17.24;0.0;-1.79;0.0;-343.86
2532;25.65;-23.23;0.0;-2.42;-3.47;-290.09
2533;34.79;-31.51;0.0;-3.28;-8.28;-235.15
2534;62.31;-31.51;-27.52;-3.28;-8.28;-122.9
2535;90.89;-31.51;-56.1;-3.28;-8.28;-0.0
2536;36.22;-31.51;-1.43;-3.28;-8.28;-0.0
2537;10.25;-9.29;0.0;-0.97;4.61;-0.0
2538;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2539;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2540;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2541;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2542;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2543;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2544;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2545;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2546;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2547;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2548;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2549;19.03;-17.24;0.0;-1.79;0.0;-11.04
2550;19.03;-17.24;0.0;-1.79;0.0;-100.56
2551;19.03;-17.24;0.0;-1.79;0.0;-233.14
2552;19.03;-17.24;0.0;-1.79;0.0;-304.22
2553;19.03;-17.24;0.0;-1.79;0.0;-339.76
2554;19.03;-17.24;0.0;-1.79;0.0;-317.2
2555;19.03;-17.24;0.0;-1.79;0.0;-261.16
2556;19.03;-17.24;0.0;-1.79;0.0;-242.03
2557;24.32;-22.03;0.0;-2.29;-2.78;-238.79
2558;34.79;-31.51;0.0;-3.28;-8.28;-237.89
2559;34.79;-31.51;0.0;-3.28;-8.28;-190.05
2560;119.84;-31.51;-85.05;-3.28;-8.28;-5.23
2561;27.34;-24.76;0.0;-2.57;-4.36;-0.0
2562;-0.0;-7.0;7.73;-0.73;5.94;-0.0
2563;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2564;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2565;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2566;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2567;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2568;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2569;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2570;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2571;-0.0;-7.0;7.73;-0.73;2.6;-0.0
2572;-0.0;-7.0;7.73;-0.73;2.6;-0.0
