;pv;grid;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
2049;34.96;-0.0;-24.2;-8.24;-2.52;-4.04;-0.0
2050;32.18;-0.0;-24.2;-5.46;-2.52;-4.04;-0.0
2051;33.52;-0.0;-24.2;-6.8;-2.52;-4.04;-0.0
2052;36.68;-0.0;-24.2;-9.96;-2.52;-4.04;-0.0
2053;31.51;-0.0;-24.2;-4.79;-2.52;-4.04;-0.0
2054;21.36;5.36;-24.2;0.0;-2.52;-4.04;-0.0
2055;11.68;14.11;-23.36;0.0;-2.43;-3.55;-0.0
2056;5.08;14.11;-17.38;0.0;-1.81;-0.08;-0.0
2057;0.19;14.11;-17.24;4.73;-1.79;0.0;-0.0
2058;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2059;-0.0;1.34;-8.29;7.81;-0.86;1.86;-0.0
2060;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2061;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2062;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2063;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2064;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2065;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2066;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2067;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2068;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
2069;0.77;5.17;-5.38;0.0;-0.56;6.88;-0.0
2070;7.95;-0.0;-7.2;0.0;-0.75;5.82;-0.0
2071;18.77;0.26;-17.24;0.0;-1.79;0.0;-0.0
2072;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-6.99
2073;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-20.88
2074;46.64;-0.0;-24.2;-19.92;-2.52;-4.04;-7.37
2075;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-11.97
2076;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-7.66
2077;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-1.82
2078;32.37;-0.0;-24.2;-5.65;-2.52;-4.04;-0.0
2079;18.1;8.62;-24.2;0.0;-2.52;-4.04;-0.0
2080;7.57;14.11;-24.2;5.05;-2.52;-4.04;-0.0
2081;0.29;14.11;-17.24;4.64;-1.79;0.0;-0.0
2082;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
2083;-0.0;14.11;-24.2;12.61;-2.52;-7.37;-0.0
2084;-0.0;-0.0;-23.16;25.57;-2.41;-6.77;-0.0
2085;-0.0;14.11;-13.82;1.15;-1.44;-1.35;-0.0
2086;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
2087;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2088;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2089;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2090;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
2091;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2092;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2093;1.72;-0.0;-5.38;4.21;-0.56;6.88;-0.0
2094;11.97;14.11;-23.62;0.0;-2.46;-3.7;-0.0
2095;13.6;-0.0;-12.32;0.0;-1.28;2.85;-0.0
2096;10.73;-0.0;-9.72;0.0;-1.01;4.36;-0.0
2097;8.04;-0.0;-7.29;0.0;-0.76;5.77;-0.0
2098;9.86;-0.0;-8.94;0.0;-0.93;4.82;-0.0
2099;11.59;14.11;-23.27;0.0;-2.42;-3.5;-0.0
2100;11.59;-0.0;-10.5;0.0;-1.09;3.91;-0.0
2101;11.88;14.11;-23.53;0.0;-2.45;-3.65;-0.0
2102;10.63;-0.0;-9.63;0.0;-1.0;4.41;-0.0
2103;6.32;-0.0;-5.73;0.0;-0.6;6.68;-0.0
2104;2.2;14.11;-14.77;0.0;-1.54;1.43;-0.0
2105;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2106;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2107;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2108;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2109;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2110;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2111;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2112;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2113;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2114;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2115;-0.0;7.88;-7.14;0.0;-0.74;2.52;-0.0
2116;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
2117;0.57;5.36;-5.38;0.0;-0.56;6.88;-0.0
2118;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
2119;24.42;-0.0;-22.12;0.0;-2.3;-2.83;-0.0
2120;46.35;-0.0;-24.2;-19.63;-2.52;-4.04;-0.57
2121;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-7.85
2122;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-13.6
2123;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-9.96
2124;32.66;-0.0;-24.2;-5.94;-2.52;-4.04;-0.0
2125;15.8;-0.0;-24.2;10.92;-2.52;-4.04;-0.0
2126;17.05;-0.0;-17.24;1.99;-1.79;0.0;-0.0
2127;13.12;13.6;-24.2;0.0;-2.52;-4.04;-0.0
2128;6.51;14.11;-24.2;6.1;-2.52;-4.04;-0.0
2129;0.48;-0.0;-23.6;25.57;-2.45;-3.69;-0.0
2130;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
2131;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2132;-0.0;-0.0;-20.72;22.88;-2.15;-5.35;-0.0
2133;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2134;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2135;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2136;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2137;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2138;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2139;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2140;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2141;0.38;5.55;-5.38;0.0;-0.56;6.88;-0.0
2142;1.53;-0.0;-5.38;4.41;-0.56;6.88;-0.0
2143;3.54;14.11;-15.99;0.0;-1.66;0.73;-0.0
2144;6.32;14.11;-18.5;0.0;-1.92;-0.73;-0.0
2145;10.25;14.11;-22.06;0.0;-2.29;-2.8;-0.0
2146;22.6;4.12;-24.2;0.0;-2.52;-4.04;-0.0
2147;22.31;4.41;-24.2;0.0;-2.52;-4.04;-0.0
2148;9.1;-0.0;-8.24;0.0;-0.86;5.22;-0.0
2149;9.19;14.11;-21.11;0.0;-2.19;-2.24;-0.0
2150;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
2151;4.21;14.11;-16.59;0.0;-1.73;0.37;-0.0
2152;1.34;4.6;-5.38;0.0;-0.56;6.88;-0.0
2153;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2154;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2155;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2156;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2157;-0.0;8.83;-8.0;0.0;-0.83;2.03;-0.0
2158;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2159;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2160;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
2161;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
2162;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2163;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2164;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2165;0.29;14.11;-13.04;0.0;-1.36;2.44;-0.0
2166;2.97;14.11;-15.47;0.0;-1.61;1.03;-0.0
2167;7.57;14.11;-19.63;0.0;-2.04;-1.39;-0.0
2168;12.64;14.08;-24.2;0.0;-2.52;-4.04;-0.0
2169;15.04;11.68;-24.2;0.0;-2.52;-4.04;-0.0
2170;17.14;-0.0;-15.53;0.0;-1.61;0.99;-0.0
2171;18.29;8.43;-24.2;0.0;-2.52;-4.04;-0.0
2172;13.12;13.6;-24.2;0.0;-2.52;-4.04;-0.0
2173;11.88;14.11;-23.53;0.0;-2.45;-3.65;-0.0
2174;8.71;14.11;-20.67;0.0;-2.15;-1.99;-0.0
2175;4.79;14.11;-17.12;0.0;-1.78;0.07;-0.0
2176;1.63;14.11;-14.25;0.0;-1.48;1.73;-0.0
2177;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
2178;-0.0;5.94;-5.38;0.0;-0.56;6.88;-0.0
2179;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2180;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2181;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2182;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2183;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2184;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
2185;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2186;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2187;-0.0;10.87;-9.85;0.0;-1.02;0.96;-0.0
2188;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2189;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
2190;20.11;-0.0;-18.22;0.0;-1.89;-0.57;-0.0
2191;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-11.49
2192;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-29.69
2193;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-44.92
2194;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-52.39
2195;41.76;-0.0;-24.2;-15.04;-2.52;-4.04;-38.79
2196;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-24.8
2197;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-16.47
2198;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.06
2199;37.25;-0.0;-24.2;-10.53;-2.52;-4.04;-0.0
2200;16.38;-0.0;-24.2;10.34;-2.52;-4.04;-0.0
2201;1.05;-0.0;-17.24;17.98;-1.79;0.0;-0.0
2202;-0.0;-0.0;-13.21;14.58;-1.37;2.34;-0.0
2203;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2204;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2205;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2206;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2207;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2208;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2209;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2210;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2211;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2212;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2213;2.68;10.35;-11.81;0.0;-1.23;3.15;-0.0
2214;22.51;-0.0;-20.39;0.0;-2.12;-1.82;-0.0
2215;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-17.53
2216;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-34.67
2217;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-45.39
2218;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-50.85
2219;40.89;-0.0;-24.2;-14.17;-2.52;-4.04;-36.58
2220;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-20.4
2221;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-13.41
2222;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-2.49
2223;38.12;-0.0;-24.2;-11.4;-2.52;-4.04;-0.0
2224;16.66;-0.0;-17.24;2.37;-1.79;0.0;-0.0
2225;1.15;-0.0;-17.24;17.88;-1.79;0.0;-0.0
2226;-0.0;-0.0;-22.65;25.0;-2.36;-3.14;-0.0
2227;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2228;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2229;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2230;-0.0;0.05;-5.38;5.88;-0.56;3.55;-0.0
2231;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2232;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2233;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2234;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2235;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2236;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2237;2.3;-0.0;-5.38;3.64;-0.56;6.88;-0.0
2238;12.83;-0.0;-11.62;0.0;-1.21;3.26;-0.0
2239;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-5.65
2240;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-23.08
2241;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-29.11
2242;44.63;-0.0;-24.2;-17.91;-2.52;-4.04;-12.55
2243;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.91
2244;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.14
2245;49.32;-0.0;-24.2;-22.6;-2.52;-4.04;-0.0
2246;37.35;-0.0;-24.2;-10.63;-2.52;-4.04;-0.0
2247;20.97;-0.0;-24.2;5.75;-2.52;-4.04;-0.0
2248;8.14;-0.0;-24.2;18.58;-2.52;-4.04;-0.0
2249;0.86;-0.0;-23.94;25.57;-2.49;-3.89;-0.0
2250;-0.0;-0.0;-7.46;8.24;-0.78;5.67;-0.0
2251;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2252;-0.0;13.06;-11.83;0.0;-1.23;-0.2;-0.0
2253;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2254;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2255;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
2256;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2257;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2258;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2259;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2260;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
2261;3.35;-0.0;-5.38;2.59;-0.56;6.88;-0.0
2262;22.31;-0.0;-20.21;0.0;-2.1;-1.72;-0.0
2263;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-16.66
2264;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-32.94
2265;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-44.53
2266;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-51.04
2267;41.47;-0.0;-24.2;-14.75;-2.52;-4.04;-38.21
2268;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-24.42
2269;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-16.28
2270;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.35
2271;37.54;-0.0;-24.2;-10.82;-2.52;-4.04;-0.0
2272;16.57;-0.0;-24.2;10.15;-2.52;-4.04;-0.0
2273;1.34;-0.0;-17.24;17.69;-1.79;0.0;-0.0
2274;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
2275;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
2276;-0.0;-0.0;-9.63;10.64;-1.0;1.08;-0.0
2277;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2278;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2279;-0.0;10.5;-9.51;0.0;-0.99;1.15;-0.0
2280;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
2281;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2282;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2283;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2284;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2285;3.54;-0.0;-5.38;2.39;-0.56;6.88;-0.0
2286;21.93;-0.0;-19.87;0.0;-2.07;-1.52;-0.0
2287;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-15.99
2288;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-32.37
2289;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-43.67
2290;33.42;-0.0;-24.2;-6.7;-2.52;-4.04;-43.19
2291;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-25.09
2292;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-20.4
2293;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-10.15
2294;45.59;-0.0;-24.2;-18.87;-2.52;-4.04;-0.0
2295;26.24;-0.0;-24.2;0.48;-2.52;-4.04;-0.0
2296;10.63;14.11;-22.41;0.0;-2.33;-3.0;-0.0
2297;1.24;-0.0;-17.24;17.79;-1.79;0.0;-0.0
2298;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
2299;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2300;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2301;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2302;-0.0;-0.0;-10.46;11.54;-1.09;0.6;-0.0
2303;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2304;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2305;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2306;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2307;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2308;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2309;3.35;14.11;-15.81;0.0;-1.64;0.83;-0.0
2310;18.77;-0.0;-17.0;0.0;-1.77;0.14;-0.0
2311;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-11.68
2312;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-28.73
2313;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-40.99
2314;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-47.88
2315;43.48;-0.0;-24.2;-16.76;-2.52;-4.04;-32.75
2316;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-20.4
2317;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-12.83
2318;52.19;-0.0;-24.2;-25.47;-2.52;-4.04;-0.0
2319;35.63;-0.0;-24.2;-8.91;-2.52;-4.04;-0.0
2320;16.47;10.25;-24.2;0.0;-2.52;-4.04;-0.0
2321;1.82;-0.0;-24.2;24.9;-2.52;-4.04;-0.0
2322;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
2323;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
2324;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
2325;-0.0;-0.0;-8.55;9.43;-0.89;1.71;-0.0
2326;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2327;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2328;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2329;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2330;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2331;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2332;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2333;2.01;14.11;-14.6;0.0;-1.52;1.53;-0.0
2334;8.24;-0.0;-7.46;0.0;-0.78;5.67;-0.0
2335;13.22;-0.0;-11.97;0.0;-1.24;3.06;-0.0
2336;16.95;-0.0;-15.35;0.0;-1.6;1.09;-0.0
2337;20.3;-0.0;-18.39;0.0;-1.91;-0.67;-0.0
2338;19.73;6.99;-24.2;0.0;-2.52;-4.04;-0.0
2339;18.2;-0.0;-16.48;0.0;-1.71;0.44;-0.0
2340;15.99;10.73;-24.2;0.0;-2.52;-4.04;-0.0
2341;15.51;11.2;-24.2;0.0;-2.52;-4.04;-0.0
2342;14.75;-0.0;-13.36;0.0;-1.39;2.25;-0.0
2343;10.92;-0.0;-9.89;0.0;-1.03;4.26;-0.0
2344;5.36;0.57;-5.38;0.0;-0.56;6.88;-0.0
2345;0.67;5.27;-5.38;0.0;-0.56;6.88;-0.0
2346;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
2347;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2348;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2349;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2350;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2351;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
2352;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2353;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2354;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2355;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2356;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2357;1.44;14.11;-14.08;0.0;-1.46;1.83;-0.0
2358;7.28;11.75;-17.24;0.0;-1.79;0.0;-0.0
2359;21.36;-0.0;-19.34;0.0;-2.01;-1.22;-0.0
2360;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-25.86
2361;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-40.61
2362;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-47.12
2363;46.45;-0.0;-24.2;-19.73;-2.52;-4.04;-29.11
2364;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-20.4
2365;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-12.45
2366;51.52;-0.0;-24.2;-24.8;-2.52;-4.04;-0.0
2367;33.33;-0.0;-24.2;-6.61;-2.52;-4.04;-0.0
2368;14.17;-0.0;-24.2;12.55;-2.52;-4.04;-0.0
2369;2.01;14.11;-17.24;2.91;-1.79;0.0;-0.0
2370;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
2371;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2372;-0.0;-0.0;-16.64;18.37;-1.73;-2.99;-0.0
2373;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2374;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2375;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2376;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2377;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2378;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2379;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2380;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2381;4.02;-0.0;-5.38;1.92;-0.56;6.88;-0.0
2382;16.18;-0.0;-14.66;0.0;-1.52;1.5;-0.0
2383;31.8;-0.0;-24.2;-5.08;-2.52;-4.04;-0.0
2384;44.63;-0.0;-24.2;-17.91;-2.52;-4.04;-0.0
2385;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-1.53
2386;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-2.2
2387;45.11;-0.0;-24.2;-18.39;-2.52;-4.04;-0.0
2388;35.43;-0.0;-24.2;-8.71;-2.52;-4.04;-0.0
2389;27.77;-0.0;-24.2;-1.05;-2.52;-4.04;-0.0
2390;20.88;-0.0;-24.2;5.84;-2.52;-4.04;-0.0
2391;14.17;-0.0;-24.2;12.55;-2.52;-4.04;-0.0
2392;4.88;14.11;-17.24;0.04;-1.79;0.0;-0.0
2393;0.38;-0.0;-17.24;18.65;-1.79;0.0;-0.0
2394;-0.0;3.43;-24.2;23.29;-2.52;-4.04;-0.0
2395;-0.0;-0.0;-9.16;10.12;-0.95;1.35;-0.0
2396;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2397;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2398;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2399;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2400;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2401;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2402;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2403;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2404;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2405;3.83;-0.0;-5.38;2.11;-0.56;6.88;-0.0
2406;14.94;-0.0;-13.53;0.0;-1.41;2.15;-0.0
2407;22.51;-0.0;-20.39;0.0;-2.12;-1.82;-0.0
2408;21.84;-0.0;-19.78;0.0;-2.06;-1.47;-0.0
2409;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-4.02
2410;38.59;-0.0;-24.2;-11.88;-2.52;-4.04;-11.11
2411;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-7.57
2412;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-7.18
2413;51.04;-0.0;-24.2;-24.33;-2.52;-4.04;-0.0
2414;41.66;-0.0;-24.2;-14.94;-2.52;-4.04;-0.0
2415;25.38;-0.0;-24.2;1.34;-2.52;-4.04;-0.0
2416;13.79;12.93;-24.2;0.0;-2.52;-4.04;-0.0
2417;2.68;14.11;-17.24;2.24;-1.79;0.0;-0.0
2418;-0.0;-0.0;-20.83;22.99;-2.17;-2.08;-0.0
2419;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2420;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2421;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
2422;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2423;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2424;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2425;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2426;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2427;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
2428;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
2429;1.05;14.11;-13.73;0.0;-1.43;2.03;-0.0
2430;3.64;14.11;-16.07;0.0;-1.67;0.68;-0.0
2431;6.13;-0.0;-5.55;0.0;-0.58;6.78;-0.0
2432;9.67;-0.0;-8.76;0.0;-0.91;4.92;-0.0
2433;14.46;12.26;-24.2;0.0;-2.52;-4.04;-0.0
2434;17.05;9.67;-24.2;0.0;-2.52;-4.04;-0.0
2435;14.27;12.45;-24.2;0.0;-2.52;-4.04;-0.0
2436;12.35;-0.0;-11.19;0.0;-1.16;3.51;-0.0
2437;13.12;-0.0;-11.88;0.0;-1.24;3.11;-0.0
2438;16.57;-0.0;-15.01;0.0;-1.56;1.29;-0.0
