;grid;pv;battery storage;hydrogen_storage;Curtailment
7192;0.0;0.0;25.57;28.84;0.0
7193;0.0;0.0;25.57;28.84;0.0
7194;0.0;0.0;25.57;28.84;0.0
7195;0.0;0.0;25.57;32.17;0.0
7196;0.0;0.0;25.57;32.17;0.0
7197;0.0;0.0;25.57;32.17;0.0
7198;0.0;0.0;25.57;32.17;0.0
7199;0.0;0.0;25.57;32.17;0.0
7200;0.0;0.0;25.57;32.17;0.0
7201;0.0;0.0;25.57;32.17;0.0
7202;0.0;0.0;25.57;32.17;0.0
7203;0.0;0.0;25.57;32.17;0.0
7204;0.0;0.0;25.57;32.17;0.0
7205;0.0;0.0;25.57;28.84;0.0
7206;0.0;0.0;25.57;28.84;0.0
7207;0.0;0.0;25.57;30.55;0.0
7208;0.0;0.0;25.57;34.98;0.0
7209;8.46;0.0;25.57;35.47;0.0
7210;14.11;0.0;28.16;35.47;0.0
7211;14.11;0.0;38.69;35.47;0.0
7212;11.14;0.0;25.57;35.47;0.0
7213;0.0;0.0;24.35;35.47;0.0
7214;0.0;0.0;17.46;35.47;0.0
7215;0.0;0.0;24.12;30.61;0.0
7216;0.0;0.0;20.64;31.43;0.0
7217;0.0;0.0;25.57;28.84;0.0
7218;0.0;0.0;25.57;28.84;0.0
7219;14.11;0.0;25.57;24.76;0.0
7220;14.11;0.0;25.57;24.76;0.0
7221;14.11;0.0;25.57;24.76;0.0
7222;14.11;0.0;25.57;24.76;0.0
7223;14.11;0.0;25.57;24.76;0.0
7224;0.0;0.0;25.57;32.17;0.0
7225;0.0;0.0;25.57;32.17;0.0
7226;0.0;0.0;25.57;32.17;0.0
7227;0.0;0.0;25.57;32.17;0.0
7228;0.0;0.0;25.57;32.17;0.0
7229;0.0;0.0;25.57;28.84;0.0
7230;0.0;0.0;25.57;28.84;0.0
7231;0.0;0.0;25.57;30.1;0.0
7232;0.0;0.0;25.57;32.36;0.0
7233;0.0;0.0;25.57;32.01;0.0
7234;0.0;0.0;25.57;32.66;0.0
7235;13.24;0.0;25.57;35.47;0.0
7236;14.11;0.0;39.27;35.47;0.0
7237;14.11;0.0;29.59;35.47;0.0
7238;14.11;0.0;29.98;35.47;0.0
7239;0.0;0.0;25.57;35.33;0.0
7240;0.0;0.0;16.06;33.84;0.0
7241;0.0;0.0;25.57;28.84;0.0
7242;0.0;0.0;12.96;35.47;0.0
7243;0.0;0.0;25.57;32.17;0.0
7244;0.0;0.0;25.57;32.17;0.0
7245;0.0;0.0;25.57;32.17;0.0
7246;0.0;0.0;25.57;32.17;0.0
7247;0.0;0.0;25.57;32.17;0.0
7248;0.0;0.0;25.57;32.17;0.0
7249;0.0;0.0;25.57;32.17;0.0
7250;0.0;0.0;25.57;32.17;0.0
7251;0.0;0.0;25.57;32.17;0.0
7252;0.0;0.0;25.57;32.17;0.0
7253;0.0;0.0;25.57;28.84;0.0
7254;0.0;0.0;25.57;28.84;0.0
7255;0.0;0.0;25.57;30.4;0.0
7256;2.71;0.0;25.57;35.47;0.0
7257;14.11;0.0;33.61;35.47;0.0
7258;14.11;0.0;28.35;35.47;0.0
7259;14.11;0.0;34.96;35.47;0.0
7260;14.11;0.0;40.8;35.47;0.0
7261;14.11;0.0;30.45;35.47;0.0
7262;0.0;0.0;18.32;35.47;0.0
7263;0.0;0.0;13.24;35.47;0.0
7264;0.0;0.0;20.64;31.43;0.0
7265;0.0;0.0;14.68;34.56;0.0
7266;0.0;0.0;20.64;31.43;0.0
7267;0.0;0.0;25.57;32.17;0.0
7268;0.0;0.0;25.57;32.17;0.0
7269;0.0;0.0;25.57;32.17;0.0
7270;0.0;0.0;25.57;32.17;0.0
7271;0.0;0.0;25.57;32.17;0.0
7272;0.0;0.0;25.57;32.17;0.0
7273;0.0;0.0;25.57;32.17;0.0
7274;0.0;0.0;25.57;32.17;0.0
7275;0.0;0.0;25.57;32.17;0.0
7276;0.0;0.0;25.57;32.17;0.0
7277;0.0;0.0;25.57;28.84;0.0
7278;0.0;0.0;25.57;28.84;0.0
7279;0.0;0.0;25.57;30.25;0.0
7280;0.0;0.0;25.57;34.48;0.0
7281;6.35;0.0;25.57;35.47;0.0
7282;8.55;0.0;25.57;35.47;0.0
7283;14.11;0.0;38.5;35.47;0.0
7284;14.11;0.0;37.54;35.47;0.0
7285;9.32;0.0;25.57;35.47;0.0
7286;0.0;0.0;19.28;35.47;0.0
7287;0.0;0.0;15.35;35.47;0.0
7288;0.0;0.0;20.64;31.43;0.0
7289;0.0;0.0;25.57;28.84;0.0
7290;0.0;0.0;22.11;30.66;0.0
7291;0.0;0.0;25.57;32.17;0.0
7292;0.0;0.0;25.57;32.17;0.0
7293;0.0;0.0;25.57;32.17;0.0
7294;0.0;0.0;25.57;32.17;0.0
7295;0.0;0.0;25.57;32.17;0.0
7296;0.0;0.0;25.57;32.17;0.0
7297;0.0;0.0;25.57;32.17;0.0
7298;0.0;0.0;25.57;32.17;0.0
7299;0.0;0.0;25.57;32.17;0.0
7300;0.0;0.0;25.57;32.17;0.0
7301;0.0;0.0;25.57;28.84;0.0
7302;0.0;0.0;25.57;28.84;0.0
7303;0.0;0.0;25.57;29.6;0.0
7304;0.0;0.0;25.57;31.15;0.0
7305;0.0;0.0;25.57;31.81;0.0
7306;0.0;0.0;25.57;31.51;0.0
7307;0.0;0.0;25.57;32.06;0.0
7308;0.0;0.0;25.57;32.01;0.0
7309;0.0;0.0;25.57;32.36;0.0
7310;0.0;0.0;25.57;33.62;0.0
7311;0.0;0.0;25.57;30.2;0.0
7312;0.0;0.0;25.57;28.84;0.0
7313;0.0;0.0;25.57;28.84;0.0
7314;0.0;0.0;25.57;28.84;0.0
7315;0.0;0.0;25.57;32.17;0.0
7316;0.0;0.0;25.57;32.17;0.0
7317;0.0;0.0;25.57;32.17;0.0
7318;0.0;0.0;25.57;32.17;0.0
7319;0.0;0.0;25.57;32.17;0.0
7320;0.0;0.0;25.57;32.17;0.0
7321;0.0;0.0;25.57;32.17;0.0
7322;0.0;0.0;25.57;32.17;0.0
7323;0.0;0.0;25.57;32.17;0.0
7324;0.0;0.0;25.57;32.17;0.0
7325;0.0;0.0;25.57;28.84;0.0
7326;0.0;0.0;25.57;28.84;0.0
7327;0.0;0.0;25.57;29.39;0.0
7328;0.0;0.0;25.57;31.1;0.0
7329;0.0;0.0;25.57;33.57;0.0
7330;0.0;0.0;25.57;34.68;0.0
7331;12.48;0.0;25.57;35.47;0.0
7332;0.0;0.0;25.57;33.57;0.0
7333;0.0;0.0;25.57;32.66;0.0
7334;0.0;0.0;25.57;30.95;0.0
7335;0.0;0.0;25.57;29.39;0.0
7336;0.0;0.0;25.57;28.84;0.0
7337;0.0;0.0;25.57;28.84;0.0
7338;0.0;0.0;25.57;28.84;0.0
7339;0.0;0.0;25.57;32.17;0.0
7340;0.0;0.0;25.57;32.17;0.0
7341;0.0;0.0;25.57;32.17;0.0
7342;0.0;0.0;25.57;32.17;0.0
7343;0.0;0.0;25.57;32.17;0.0
7344;0.0;0.0;25.57;32.17;0.0
7345;0.0;0.0;25.57;32.17;0.0
7346;0.0;0.0;25.57;32.17;0.0
7347;0.0;0.0;25.57;32.17;0.0
7348;0.0;0.0;25.57;32.17;0.0
7349;0.0;0.0;25.57;28.84;0.0
7350;0.0;0.0;25.57;28.84;0.0
7351;0.0;0.0;25.57;31.61;0.0
7352;0.51;0.0;25.57;35.47;0.0
7353;0.99;0.0;25.57;35.47;0.0
7354;4.24;0.0;25.57;35.47;0.0
7355;10.28;0.0;25.57;35.47;0.0
7356;14.01;0.0;25.57;35.47;0.0
7357;10.95;0.0;25.57;35.47;0.0
7358;2.14;0.0;25.57;35.47;0.0
7359;0.0;0.0;25.57;31.1;0.0
7360;0.0;0.0;25.57;28.84;0.0
7361;0.0;0.0;25.57;28.84;0.0
7362;0.0;0.0;25.57;28.84;0.0
7363;0.0;0.0;25.57;32.17;0.0
7364;0.0;0.0;25.57;32.17;0.0
7365;0.0;0.0;25.57;32.17;0.0
7366;0.0;0.0;25.57;32.17;0.0
7367;0.0;0.0;25.57;32.17;0.0
7368;0.0;0.0;25.57;32.17;0.0
7369;0.0;0.0;25.57;32.17;0.0
7370;0.0;0.0;25.57;32.17;0.0
7371;0.0;0.0;25.57;32.17;0.0
7372;0.0;0.0;25.57;32.17;0.0
7373;0.0;0.0;25.57;28.84;0.0
7374;0.0;0.0;25.57;28.84;0.0
7375;0.0;0.0;25.57;30.3;0.0
7376;1.47;0.0;25.57;35.47;0.0
7377;14.11;0.0;29.78;35.47;0.0
7378;14.11;0.0;32.47;35.47;0.0
7379;14.11;0.0;46.06;35.47;0.0
7380;13.34;0.0;25.57;35.47;0.0
7381;0.0;0.0;24.83;33.86;0.0
7382;0.0;0.0;16.41;35.47;0.0
7383;0.0;0.0;25.57;29.49;0.0
7384;0.0;0.0;25.57;28.84;0.0
7385;0.0;0.0;25.57;28.84;0.0
7386;0.0;0.0;25.57;28.84;0.0
7387;14.11;0.0;25.57;24.76;0.0
7388;14.11;0.0;25.57;24.76;0.0
7389;14.11;0.0;25.57;24.76;0.0
7390;14.11;0.0;25.57;24.76;0.0
7391;14.11;0.0;25.57;24.76;0.0
7392;0.0;0.0;25.57;32.17;0.0
7393;0.0;0.0;25.57;32.17;0.0
7394;0.0;0.0;25.57;32.17;0.0
7395;0.0;0.0;25.57;32.17;0.0
7396;0.0;0.0;25.57;32.17;0.0
7397;0.0;0.0;25.57;28.84;0.0
7398;0.0;0.0;25.57;28.84;0.0
7399;0.0;0.0;25.57;28.94;0.0
7400;0.0;0.0;25.57;30.05;0.0
7401;0.0;0.0;25.57;31.56;0.0
7402;0.0;0.0;25.57;32.36;0.0
7403;0.12;0.0;25.57;35.47;0.0
7404;4.82;0.0;25.57;35.47;0.0
7405;0.0;0.0;25.57;34.43;0.0
7406;0.0;0.0;25.57;31.71;0.0
7407;0.0;0.0;25.57;29.34;0.0
7408;0.0;0.0;25.57;28.84;0.0
7409;0.0;0.0;25.57;28.84;0.0
7410;0.0;0.0;25.57;28.84;0.0
7411;0.0;0.0;25.57;32.17;0.0
7412;0.0;0.0;25.57;32.17;0.0
7413;0.0;0.0;25.57;32.17;0.0
7414;0.0;0.0;25.57;32.17;0.0
7415;0.0;0.0;25.57;32.17;0.0
7416;0.0;0.0;25.57;32.17;0.0
7417;0.0;0.0;25.57;32.17;0.0
7418;0.0;0.0;25.57;32.17;0.0
7419;0.0;0.0;25.57;32.17;0.0
7420;0.0;0.0;25.57;32.17;0.0
7421;0.0;0.0;25.57;28.84;0.0
7422;0.0;0.0;25.57;28.84;0.0
7423;0.0;0.0;25.57;30.05;0.0
7424;0.0;0.0;25.57;34.22;0.0
7425;2.52;0.0;25.57;35.47;0.0
7426;10.85;0.0;25.57;35.47;0.0
7427;14.11;0.0;33.23;35.47;0.0
7428;14.11;0.0;36.68;35.47;0.0
7429;14.11;0.0;29.31;35.47;0.0
7430;1.47;0.0;25.57;35.47;0.0
7431;0.0;0.0;25.57;30.35;0.0
7432;0.0;0.0;25.57;28.84;0.0
7433;0.0;0.0;25.57;28.84;0.0
7434;0.0;0.0;25.57;28.84;0.0
7435;0.0;0.0;25.57;32.17;0.0
7436;0.0;0.0;25.57;32.17;0.0
7437;0.0;0.0;25.57;32.17;0.0
7438;0.0;0.0;25.57;32.17;0.0
7439;0.0;0.0;25.57;32.17;0.0
7440;0.0;0.0;25.57;32.17;0.0
7441;0.0;0.0;25.57;32.17;0.0
7442;0.0;0.0;25.57;32.17;0.0
7443;0.0;0.0;25.57;32.17;0.0
7444;0.0;0.0;25.57;32.17;0.0
7445;0.0;0.0;25.57;28.84;0.0
7446;0.0;0.0;25.57;28.84;0.0
7447;0.0;0.0;25.57;30.7;0.0
7448;0.6;0.0;25.57;35.47;0.0
7449;5.97;0.0;25.57;35.47;0.0
7450;9.51;0.0;25.57;35.47;0.0
7451;13.24;0.0;25.57;35.47;0.0
7452;14.11;0.0;27.1;35.47;0.0
7453;10.85;0.0;25.57;35.47;0.0
7454;0.0;0.0;25.57;32.92;0.0
7455;0.0;0.0;25.57;29.29;0.0
7456;0.0;0.0;25.57;28.84;0.0
7457;0.0;0.0;25.57;28.84;0.0
7458;0.0;0.0;25.57;28.84;0.0
7459;0.0;0.0;25.57;32.17;0.0
7460;0.0;0.0;25.57;32.17;0.0
7461;0.0;0.0;25.57;32.17;0.0
7462;0.0;0.0;25.57;32.17;0.0
7463;0.0;0.0;25.57;32.17;0.0
7464;0.0;0.0;25.57;32.17;0.0
7465;0.0;0.0;25.57;32.17;0.0
7466;0.0;0.0;25.57;32.17;0.0
7467;0.0;0.0;25.57;32.17;0.0
7468;0.0;0.0;25.57;32.17;0.0
7469;0.0;0.0;25.57;28.84;0.0
7470;0.0;0.0;25.57;28.84;0.0
7471;0.0;0.0;25.57;29.8;0.0
7472;0.0;0.0;25.57;34.02;0.0
7473;0.99;0.0;25.57;35.47;0.0
7474;2.81;0.0;25.57;35.47;0.0
7475;4.53;0.0;25.57;35.47;0.0
7476;5.39;0.0;25.57;35.47;0.0
7477;7.79;0.0;25.57;35.47;0.0
7478;0.0;0.0;25.57;35.43;0.0
7479;0.0;0.0;25.57;30.05;0.0
7480;0.0;0.0;25.57;28.84;0.0
7481;0.0;0.0;25.57;28.84;0.0
7482;0.0;0.0;25.57;28.84;0.0
7483;0.0;0.0;25.57;32.17;0.0
7484;0.0;0.0;25.57;32.17;0.0
7485;0.0;0.0;25.57;32.17;0.0
7486;0.0;0.0;25.57;32.17;0.0
7487;0.0;0.0;25.57;32.17;0.0
7488;0.0;0.0;25.57;32.17;0.0
7489;0.0;0.0;25.57;32.17;0.0
7490;0.0;0.0;25.57;32.17;0.0
7491;0.0;0.0;25.57;32.17;0.0
7492;0.0;0.0;25.57;32.17;0.0
7493;0.0;0.0;25.57;28.84;0.0
7494;0.0;0.0;25.57;28.84;0.0
7495;0.0;0.0;25.57;28.94;0.0
7496;0.0;0.0;25.57;30.0;0.0
7497;0.0;0.0;25.57;30.9;0.0
7498;0.0;0.0;25.57;32.41;0.0
7499;0.0;0.0;25.57;32.61;0.0
7500;0.0;0.0;25.57;32.51;0.0
7501;0.0;0.0;25.57;33.07;0.0
7502;0.0;0.0;25.57;31.66;0.0
7503;0.0;0.0;25.57;29.09;0.0
7504;0.0;0.0;25.57;28.84;0.0
7505;0.0;0.0;25.57;28.84;0.0
7506;0.0;0.0;25.57;28.84;0.0
7507;0.0;0.0;25.57;32.17;0.0
7508;0.0;0.0;25.57;32.17;0.0
7509;0.0;0.0;25.57;32.17;0.0
7510;0.0;0.0;25.57;32.17;0.0
7511;0.0;0.0;25.57;32.17;0.0
7512;0.0;0.0;25.57;32.17;0.0
7513;0.0;0.0;25.57;32.17;0.0
7514;0.0;0.0;25.57;32.17;0.0
7515;0.0;0.0;25.57;32.17;0.0
7516;0.0;0.0;25.57;32.17;0.0
7517;0.0;0.0;25.57;28.84;0.0
7518;0.0;0.0;25.57;28.84;0.0
7519;0.0;0.0;25.57;29.14;0.0
7520;0.0;0.0;25.57;30.7;0.0
7521;0.0;0.0;25.57;31.96;0.0
7522;0.0;0.0;25.57;33.07;0.0
7523;0.0;0.0;25.57;34.37;0.0
7524;0.41;0.0;25.57;35.47;0.0
7525;0.0;0.0;25.57;31.51;0.0
7526;0.0;0.0;25.57;29.44;0.0
7527;0.0;0.0;25.57;28.89;0.0
7528;0.0;0.0;25.57;28.84;0.0
7529;0.0;0.0;25.57;28.84;0.0
7530;0.0;0.0;25.57;28.84;0.0
7531;0.0;0.0;25.57;32.17;0.0
7532;0.0;0.0;25.57;32.17;0.0
7533;0.0;0.0;25.57;32.17;0.0
7534;0.0;0.0;25.57;32.17;0.0
7535;0.0;0.0;25.57;32.17;0.0
7536;0.0;0.0;25.57;32.17;0.0
7537;0.0;0.0;25.57;32.17;0.0
7538;0.0;0.0;25.57;32.17;0.0
7539;0.0;0.0;25.57;32.17;0.0
7540;0.0;0.0;25.57;32.17;0.0
7541;0.0;0.0;25.57;28.84;0.0
7542;0.0;0.0;25.57;28.84;0.0
7543;0.0;0.0;25.57;28.89;0.0
7544;0.0;0.0;25.57;29.9;0.0
7545;0.0;0.0;25.57;31.71;0.0
7546;0.0;0.0;25.57;34.63;0.0
7547;4.72;0.0;25.57;35.47;0.0
7548;6.06;0.0;25.57;35.47;0.0
7549;1.56;0.0;25.57;35.47;0.0
7550;0.0;0.0;25.57;31.76;0.0
7551;0.0;0.0;25.57;29.04;0.0
7552;0.0;0.0;25.57;28.84;0.0
7553;0.0;0.0;25.57;28.84;0.0
7554;0.0;0.0;25.57;28.84;0.0
7555;14.11;0.0;25.57;24.76;0.0
7556;14.11;0.0;25.57;24.76;0.0
7557;14.11;0.0;25.57;24.76;0.0
7558;14.11;0.0;25.57;24.76;0.0
7559;14.11;0.0;25.57;24.76;0.0
7560;0.0;0.0;25.57;32.17;0.0
7561;0.0;0.0;25.57;32.17;0.0
7562;0.0;0.0;25.57;32.17;0.0
7563;0.0;0.0;25.57;32.17;0.0
7564;0.0;0.0;25.57;32.17;0.0
7565;0.0;0.0;25.57;28.84;0.0
7566;0.0;0.0;25.57;28.84;0.0
7567;0.0;0.0;25.57;29.09;0.0
7568;0.0;0.0;25.57;31.21;0.0
7569;0.0;0.0;25.57;34.58;0.0
7570;5.77;0.0;25.57;35.47;0.0
7571;9.32;0.0;25.57;35.47;0.0
7572;7.79;0.0;25.57;35.47;0.0
7573;8.84;0.0;25.57;35.47;0.0
7574;0.0;0.0;25.57;34.98;0.0
7575;0.0;0.0;25.57;29.75;0.0
7576;0.0;0.0;25.57;28.84;0.0
7577;0.0;0.0;25.57;28.84;0.0
7578;0.0;0.0;25.57;28.84;0.0
7579;0.0;0.0;25.57;32.17;0.0
7580;0.0;0.0;25.57;32.17;0.0
7581;0.0;0.0;25.57;32.17;0.0
7582;0.0;0.0;25.57;32.17;0.0
7583;0.0;0.0;25.57;32.17;0.0
7584;0.0;0.0;25.57;32.17;0.0
7585;0.0;0.0;25.57;32.17;0.0
7586;0.0;0.0;25.57;32.17;0.0
7587;0.0;0.0;25.57;32.17;0.0
7588;0.0;0.0;25.57;32.17;0.0
7589;0.0;0.0;25.57;28.84;0.0
7590;0.0;0.0;25.57;28.84;0.0
7591;0.0;0.0;25.57;28.99;0.0
7592;0.0;0.0;25.57;30.6;0.0
7593;0.0;0.0;25.57;32.46;0.0
7594;0.0;0.0;25.57;34.32;0.0
7595;0.0;0.0;25.57;33.07;0.0
7596;0.0;0.0;25.57;30.5;0.0
7597;0.0;0.0;25.57;30.8;0.0
7598;0.0;0.0;25.57;29.75;0.0
7599;0.0;0.0;25.57;28.84;0.0
7600;0.0;0.0;25.57;28.84;0.0
7601;0.0;0.0;25.57;28.84;0.0
7602;0.0;0.0;25.57;28.84;0.0
7603;0.0;0.0;25.57;32.17;0.0
7604;0.0;0.0;25.57;32.17;0.0
7605;0.0;0.0;25.57;32.17;0.0
7606;0.0;0.0;25.57;32.17;0.0
7607;0.0;0.0;25.57;32.17;0.0
7608;0.0;0.0;25.57;32.17;0.0
7609;0.0;0.0;25.57;32.17;0.0
7610;0.0;0.0;25.57;32.17;0.0
7611;0.0;0.0;25.57;32.17;0.0
7612;0.0;0.0;25.57;32.17;0.0
7613;0.0;0.0;25.57;28.84;0.0
7614;0.0;0.0;25.57;28.84;0.0
7615;0.0;0.0;25.57;29.09;0.0
7616;0.0;0.0;25.57;32.31;0.0
7617;12.0;0.0;25.57;35.47;0.0
7618;14.11;0.0;32.27;35.47;0.0
7619;14.11;0.0;35.63;35.47;0.0
7620;14.11;0.0;31.89;35.47;0.0
7621;7.4;0.0;25.57;35.47;0.0
7622;0.0;0.0;25.57;32.56;0.0
7623;0.0;0.0;25.57;28.94;0.0
7624;0.0;0.0;25.57;28.84;0.0
7625;0.0;0.0;25.57;28.84;0.0
7626;0.0;0.0;25.57;28.84;0.0
7627;0.0;0.0;25.57;32.17;0.0
7628;0.0;0.0;25.57;32.17;0.0
7629;0.0;0.0;25.57;32.17;0.0
7630;0.0;0.0;25.57;32.17;0.0
7631;0.0;0.0;25.57;32.17;0.0
7632;0.0;0.0;25.57;32.17;0.0
7633;0.0;0.0;25.57;32.17;0.0
7634;0.0;0.0;25.57;32.17;0.0
7635;0.0;0.0;25.57;32.17;0.0
7636;0.0;0.0;25.57;32.17;0.0
7637;0.0;0.0;25.57;28.84;0.0
7638;0.0;0.0;25.57;28.84;0.0
7639;0.0;0.0;25.57;29.09;0.0
7640;0.0;0.0;25.57;32.11;0.0
7641;1.18;0.0;25.57;35.47;0.0
7642;6.83;0.0;25.57;35.47;0.0
7643;7.59;0.0;25.57;35.47;0.0
7644;0.22;0.0;25.57;35.47;0.0
7645;0.0;0.0;25.57;35.33;0.0
7646;0.0;0.0;25.57;33.32;0.0
7647;0.0;0.0;25.57;29.19;0.0
7648;0.0;0.0;25.57;28.84;0.0
7649;0.0;0.0;25.57;28.84;0.0
7650;0.0;0.0;25.57;28.84;0.0
7651;0.0;0.0;25.57;32.17;0.0
7652;0.0;0.0;25.57;32.17;0.0
7653;0.0;0.0;25.57;32.17;0.0
7654;0.0;0.0;25.57;32.17;0.0
7655;0.0;0.0;25.57;32.17;0.0
7656;0.0;0.0;25.57;32.17;0.0
7657;0.0;0.0;25.57;32.17;0.0
7658;0.0;0.0;25.57;32.17;0.0
7659;0.0;0.0;25.57;32.17;0.0
7660;0.0;0.0;25.57;32.17;0.0
7661;0.0;0.0;25.57;28.84;0.0
7662;0.0;0.0;25.57;28.84;0.0
7663;0.0;0.0;25.57;29.95;0.0
7664;3.57;0.0;25.57;35.47;0.0
7665;14.11;0.0;25.57;35.47;0.0
7666;14.11;0.0;30.55;35.47;0.0
7667;14.11;0.0;32.27;35.47;0.0
7668;12.77;0.0;25.57;35.47;0.0
7669;2.9;0.0;25.57;35.47;0.0
7670;0.0;0.0;25.57;32.21;0.0
7671;0.0;0.0;25.57;29.14;0.0
7672;0.0;0.0;25.57;28.84;0.0
7673;0.0;0.0;25.57;28.84;0.0
7674;0.0;0.0;25.57;28.84;0.0
7675;0.0;0.0;25.57;32.17;0.0
7676;0.0;0.0;25.57;32.17;0.0
7677;0.0;0.0;25.57;32.17;0.0
7678;0.0;0.0;25.57;32.17;0.0
7679;0.0;0.0;25.57;32.17;0.0
7680;0.0;0.0;25.57;32.17;0.0
7681;0.0;0.0;25.57;32.17;0.0
7682;0.0;0.0;25.57;32.17;0.0
7683;0.0;0.0;25.57;32.17;0.0
7684;0.0;0.0;25.57;32.17;0.0
7685;0.0;0.0;25.57;28.84;0.0
7686;0.0;0.0;25.57;28.84;0.0
7687;0.0;0.0;25.57;29.09;0.0
7688;0.0;0.0;25.57;32.11;0.0
7689;2.71;0.0;25.57;35.47;0.0
7690;10.56;0.0;25.57;35.47;0.0
7691;12.77;0.0;25.57;35.47;0.0
7692;11.43;0.0;25.57;35.47;0.0
7693;5.2;0.0;25.57;35.47;0.0
7694;0.0;0.0;25.57;33.57;0.0
7695;0.0;0.0;25.57;29.19;0.0
7696;0.0;0.0;23.06;30.16;0.0
7697;0.0;0.0;25.57;28.84;0.0
7698;0.0;0.0;25.57;28.84;0.0
7699;0.0;0.0;25.57;32.17;0.0
7700;0.0;0.0;25.57;32.17;0.0
7701;0.0;0.0;25.57;32.17;0.0
7702;0.0;0.0;25.57;32.17;0.0
7703;0.0;0.0;25.57;32.17;0.0
7704;0.0;0.0;25.57;32.17;0.0
7705;0.0;0.0;25.57;32.17;0.0
7706;0.0;0.0;25.57;32.17;0.0
7707;0.0;0.0;25.57;32.17;0.0
7708;0.0;0.0;25.57;32.17;0.0
7709;0.0;0.0;25.57;28.84;0.0
7710;0.0;0.0;25.57;28.84;0.0
7711;0.0;0.0;25.57;29.04;0.0
7712;0.0;0.0;25.57;31.21;0.0
7713;1.75;0.0;25.57;35.47;0.0
7714;10.37;0.0;25.57;35.47;0.0
7715;0.0;0.0;25.57;32.36;0.0
7716;0.0;0.0;24.19;31.43;0.0
7717;0.0;0.0;23.13;31.43;0.0
7718;0.0;0.0;21.6;31.43;0.0
7719;0.0;0.0;20.64;31.43;0.0
7720;0.0;0.0;20.64;31.43;0.0
7721;0.0;0.0;20.64;31.43;0.0
7722;0.0;0.0;20.64;31.43;0.0
7723;14.11;0.0;25.57;24.76;0.0
7724;14.11;0.0;25.57;24.76;0.0
7725;14.11;0.0;25.57;24.76;0.0
7726;14.11;0.0;25.57;24.76;0.0
7727;14.11;0.0;25.57;24.76;0.0
7728;0.0;0.0;20.09;35.05;0.0
7729;0.0;0.0;25.57;32.17;0.0
7730;0.0;0.0;25.57;32.17;0.0
7731;0.0;0.0;25.57;32.17;0.0
7732;0.0;0.0;25.57;32.17;0.0
7733;0.0;0.0;25.57;28.84;0.0
7734;0.0;0.0;25.57;28.84;0.0
7735;0.0;0.0;25.57;30.45;0.0
7736;6.06;0.0;25.57;35.47;0.0
7737;14.11;0.0;33.52;35.47;0.0
7738;14.11;0.0;42.33;35.47;0.0
7739;14.11;0.0;43.96;35.47;0.0
7740;14.11;0.0;39.46;35.47;0.0
7741;14.11;0.0;25.86;35.47;0.0
7742;0.0;0.0;25.57;31.96;0.0
7743;0.0;0.0;25.57;28.84;0.0
7744;0.0;0.0;25.57;28.84;0.0
7745;0.0;0.0;25.57;28.84;0.0
7746;0.0;0.0;25.57;28.84;0.0
7747;0.0;0.0;25.57;32.17;0.0
7748;0.0;0.0;25.57;32.17;0.0
7749;0.0;0.0;25.57;32.17;0.0
7750;0.0;0.0;25.57;32.17;0.0
7751;0.0;0.0;25.57;32.17;0.0
7752;0.0;0.0;25.57;32.17;0.0
7753;0.0;0.0;25.57;32.17;0.0
7754;0.0;0.0;25.57;32.17;0.0
7755;0.0;0.0;25.57;32.17;0.0
7756;0.0;0.0;25.57;32.17;0.0
7757;0.0;0.0;25.57;28.84;0.0
7758;0.0;0.0;25.57;28.84;0.0
7759;0.0;0.0;25.57;28.84;0.0
7760;0.0;0.0;25.57;29.44;0.0
7761;0.0;0.0;25.57;31.21;0.0
7762;0.0;0.0;25.57;33.67;0.0
7763;2.23;0.0;25.57;35.47;0.0
7764;5.77;0.0;25.57;35.47;0.0
7765;4.91;0.0;25.57;35.47;0.0
7766;0.0;0.0;25.57;33.87;0.0
7767;0.0;0.0;25.57;29.04;0.0
7768;0.0;0.0;25.57;28.84;0.0
7769;0.0;0.0;25.57;28.84;0.0
7770;0.0;0.0;25.57;28.84;0.0
7771;0.0;0.0;25.57;32.17;0.0
7772;0.0;0.0;25.57;32.17;0.0
7773;0.0;0.0;25.57;32.17;0.0
7774;0.0;0.0;25.57;32.17;0.0
7775;0.0;0.0;25.57;32.17;0.0
7776;0.0;0.0;25.57;32.17;0.0
7777;0.0;0.0;25.57;32.17;0.0
7778;0.0;0.0;25.57;32.17;0.0
7779;0.0;0.0;25.57;32.17;0.0
7780;0.0;0.0;25.57;32.17;0.0
7781;0.0;0.0;25.57;28.84;0.0
7782;0.0;0.0;25.57;28.84;0.0
7783;0.0;0.0;25.57;28.84;0.0
7784;0.0;0.0;25.57;30.0;0.0
7785;0.0;0.0;25.57;31.91;0.0
7786;0.0;0.0;25.57;34.78;0.0
7787;5.49;0.0;25.57;35.47;0.0
7788;7.31;0.0;25.57;35.47;0.0
7789;0.41;0.0;25.57;35.47;0.0
7790;0.0;0.0;25.57;31.56;0.0
7791;0.0;0.0;25.57;28.89;0.0
7792;0.0;0.0;25.53;28.86;0.0
7793;0.0;0.0;25.57;28.84;0.0
7794;0.0;0.0;25.57;28.84;0.0
7795;0.0;0.0;25.57;32.17;0.0
7796;0.0;0.0;25.57;32.17;0.0
7797;0.0;0.0;25.57;32.17;0.0
7798;0.0;0.0;25.57;32.17;0.0
